cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
2391,5.3119e-08,8.94794e-08,6.56236e-08,1.28609e-07
2403,1.92876e-06,6.04078e-07,4.77685e-06,1.76062e-06
2420,1.07363e-08,2.1041e-08,0,0
2431,1.52146e-08,2.22412e-08,1.21717e-07,1.7793e-07
2466,1.16809e-07,1.04541e-07,1.95976e-07,3.3766e-07
2473,8.87391e-08,9.02197e-08,0,0
2496,6.18254e-07,2.95691e-07,1.62733e-06,8.30983e-07
2506,2.57144e-08,5.03951e-08,0,0
2549,1.50144e-07,1.42003e-07,1.52933e-07,2.15201e-07
2569,3.77409e-07,2.34947e-07,7.90299e-07,4.80069e-07
2591,2.74037e-08,5.37059e-08,0,0
2600,1.76923e-08,2.93622e-08,1.17408e-07,2.30097e-07
2656,2.97248e-07,1.80205e-07,9.17514e-07,4.9839e-07
2657,4.57054e-08,8.95736e-08,3.65643e-07,7.16589e-07
2659,5.84915e-08,1.14632e-07,0,0
2670,1.09553e-08,2.14702e-08,8.76423e-08,1.71762e-07
2676,4.55699e-08,8.93081e-08,0,0
2688,8.99331e-09,1.76251e-08,7.19465e-08,1.41001e-07
2689,4.85256e-09,9.51008e-09,3.88205e-08,7.60806e-08
2714,1.08702e-07,8.06949e-08,3.67928e-07,3.02504e-07
2715,4.22664e-07,2.11628e-07,1.25375e-06,6.41539e-07
2729,1.72647e-07,1.7351e-07,4.18546e-07,4.12536e-07
2739,3.41015e-08,6.68323e-08,0,0
2762,4.93642e-08,6.85751e-08,2.5489e-07,4.23155e-07
2779,1.964e-09,3.84905e-09,1.5712e-08,3.07924e-08
2783,3.1466e-07,2.33802e-07,7.5663e-07,5.1429e-07
2807,2.05298e-07,1.61024e-07,3.76238e-07,2.71984e-07
2849,1.29263e-07,1.00763e-07,4.30561e-07,3.31205e-07
2858,7.23964e-09,1.41883e-08,5.79171e-08,1.13506e-07
2907,3.85141e-07,3.01566e-07,4.91536e-07,3.3505e-07
2943,2.30487e-07,2.17549e-07,4.58175e-07,3.55389e-07
2963,1.31613e-08,2.57936e-08,1.0529e-07,2.06349e-07
2988,4.83168e-07,4.14686e-07,9.19088e-07,6.05242e-07
3004,1.64048e-08,3.21501e-08,0,0
3007,3.84492e-08,6.35249e-08,5.39446e-08,1.05721e-07
3019,2.24551e-08,4.40076e-08,0,0
3035,5.86373e-08,5.0647e-08,1.4703e-07,1.58499e-07
3067,1.48623e-07,2.00572e-07,9.35328e-07,1.14655e-06
3071,1.32772e-07,1.38575e-07,2.07769e-07,2.40745e-07
3084,5.35209e-09,1.0489e-08,4.28167e-08,8.39123e-08
3085,1.3981e-08,2.74001e-08,1.11848e-07,2.19201e-07
3093,4.7862e-09,9.38002e-09,3.82896e-08,7.50402e-08
3138,3.05045e-06,7.96813e-07,9.74671e-06,3.16121e-06
3143,3.25876e-07,3.59841e-07,9.34451e-07,1.3186e-06
3185,5.37031e-07,4.04166e-07,2.10519e-06,2.14003e-06
3204,3.17913e-08,6.23046e-08,2.10368e-08,4.12281e-08
3216,8.52988e-09,1.18195e-08,6.8239e-08,9.45557e-08
3256,5.78912e-08,9.83999e-08,3.43536e-07,5.57488e-07
3262,3.07588e-06,7.6048e-07,1.02122e-05,3.11445e-06
3269,5.08114e-07,2.47961e-07,1.98022e-06,1.02929e-06
3273,7.88563e-07,4.00297e-07,1.69406e-06,8.48814e-07
3280,5.23413e-09,1.02579e-08,4.1873e-08,8.20629e-08
3293,2.33044e-07,1.63469e-07,5.33335e-07,3.59975e-07
3340,3.85238e-07,2.975e-07,1.36441e-06,9.55635e-07
3384,2.41556e-08,4.49586e-08,1.93245e-07,3.59669e-07
3400,7.62677e-08,8.93174e-08,1.2142e-07,1.60888e-07
3412,8.12893e-09,1.59311e-08,6.50314e-08,1.27449e-07
3414,2.58863e-08,3.8163e-08,6.59369e-08,1.29223e-07
3446,2.60227e-08,5.09994e-08,0,0
3449,2.78452e-08,5.45712e-08,0,0
3488,3.86383e-09,7.57234e-09,3.09106e-08,6.05788e-08
3500,8.22008e-08,9.32223e-08,3.10547e-07,3.06144e-07
3520,1.01046e-08,1.98031e-08,8.08371e-08,1.58425e-07
3534,1.9277e-07,1.54347e-07,6.44314e-07,7.01062e-07
3542,4.63126e-08,5.07772e-08,1.88255e-07,1.93645e-07
3561,2.48185e-07,4.86394e-07,5.95876e-07,1.1678e-06
3562,1.17936e-07,1.18586e-07,3.40279e-07,2.99641e-07
3571,2.3788e-08,4.66199e-08,0,0
3587,1.1894e-07,1.60015e-07,2.54086e-07,3.44647e-07
3591,1.25104e-07,1.45004e-07,3.35488e-07,3.34679e-07
3596,1.073e-08,1.74779e-08,8.58399e-08,1.39823e-07
3641,1.22147e-07,1.35516e-07,5.91705e-07,7.13166e-07
3642,1.94238e-07,2.62657e-07,1.84129e-07,1.83253e-07
3643,6.1805e-08,5.0997e-08,3.92593e-07,3.55901e-07
3693,5.97068e-09,1.17014e-08,4.77655e-08,9.36109e-08
3715,1.64726e-07,1.31364e-07,3.78207e-07,2.97553e-07
3721,9.69365e-08,1.04173e-07,4.04428e-07,4.07329e-07
3724,2.10173e-08,4.11898e-08,1.68139e-07,3.29519e-07
3738,3.4517e-08,6.76466e-08,0,0
3764,5.28316e-09,1.0354e-08,4.22653e-08,8.28316e-08
3775,8.80862e-09,1.72632e-08,7.0469e-08,1.38105e-07
3790,6.82975e-07,3.847e-07,1.362e-06,6.1621e-07
3794,8.23064e-08,8.40233e-08,9.40977e-08,1.23684e-07
3806,9.81391e-09,1.92333e-08,7.85113e-08,1.53867e-07
3816,5.11836e-08,4.80478e-08,1.83324e-07,2.11339e-07
3817,1.39569e-07,2.73527e-07,0,0
3820,2.36084e-08,3.30948e-08,5.98916e-08,8.46609e-08
3832,1.15412e-07,1.22747e-07,2.92506e-07,3.86124e-07
3874,2.42297e-08,4.74855e-08,1.93838e-07,3.79884e-07
3884,3.98623e-08,7.81224e-08,0,0
3885,1.94425e-07,1.62565e-07,3.11797e-07,2.6089e-07
3894,4.22127e-07,5.80534e-07,9.63336e-07,1.31175e-06
3901,1.17153e-08,2.29597e-08,9.37226e-08,1.83678e-07
3905,1.66553e-08,2.39849e-08,1.33242e-07,1.91879e-07
3932,1.82353e-08,2.55369e-08,1.26718e-07,1.75612e-07
3934,1.20262e-06,6.74447e-07,3.24736e-06,1.55141e-06
3978,9.10815e-08,6.36632e-08,4.31114e-07,3.63838e-07
3979,1.63115e-08,2.26096e-08,1.30492e-07,1.80877e-07
3993,2.46128e-08,3.85741e-08,1.96902e-07,3.08593e-07
4063,6.76636e-07,5.39253e-07,1.06084e-06,7.91544e-07
4071,2.46294e-07,1.62761e-07,8.53487e-07,6.76399e-07
4072,5.11689e-08,7.20121e-08,3.27036e-07,5.53086e-07
4073,1.40721e-06,6.80572e-07,4.25499e-06,2.81685e-06
4077,2.36451e-08,4.63397e-08,4.46247e-08,8.74556e-08
4078,3.81616e-07,2.67512e-07,8.16956e-07,5.90979e-07
4086,3.8789e-08,4.69356e-08,1.31672e-07,1.35852e-07
4101,3.23327e-08,6.33658e-08,0,0
4113,3.49566e-07,2.60013e-07,1.40504e-06,1.18559e-06
4121,1.03033e-07,1.17303e-07,3.98254e-07,4.28783e-07
4127,1.03374e-07,9.57309e-08,3.31129e-07,3.29691e-07
4132,2.75772e-07,4.75281e-07,0,0
4137,5.92136e-07,3.38056e-07,1.58659e-06,1.06907e-06
4139,4.15561e-08,5.92722e-08,1.04215e-07,1.57511e-07
4144,1.42441e-07,1.94513e-07,1.82534e-07,2.05179e-07
4158,1.12771e-07,8.64755e-08,5.21875e-07,4.79893e-07
4167,2.7185e-08,5.10286e-08,9.38909e-09,1.84008e-08
4169,1.03067e-08,1.5197e-08,8.24533e-08,1.21576e-07
4170,1.04226e-07,2.04263e-07,0,0
4189,1.06585e-07,1.37485e-07,2.64856e-07,4.05315e-07
4195,1.15597e-08,2.26548e-08,9.24778e-08,1.81238e-07
4206,6.84519e-08,1.14854e-07,8.68791e-08,1.70266e-07
4233,7.13847e-08,1.12358e-07,4.83968e-07,7.31709e-07
4239,7.06793e-09,1.38518e-08,0,0
4251,3.88351e-09,7.61092e-09,3.10681e-08,6.08873e-08
4260,2.12336e-07,4.16136e-07,0,0
4267,1.77575e-08,2.56935e-08,1.4206e-07,2.05548e-07
4279,6.74461e-08,1.32181e-07,0,0
4320,1.12714e-06,4.8077e-07,2.83683e-06,1.06759e-06
4334,5.35497e-08,1.04947e-07,0,0
4337,4.67015e-08,9.15259e-08,3.73612e-07,7.32207e-07
4338,9.24058e-08,1.012e-07,3.13376e-07,4.62151e-07
4340,1.71139e-07,1.2374e-07,4.79242e-07,4.06421e-07
4359,2.27078e-06,5.43681e-07,6.56793e-06,1.81995e-06
4399,9.81439e-07,5.14493e-07,2.91596e-06,1.42548e-06
4407,1.5055e-08,2.95049e-08,0,0
4416,1.24161e-07,2.32577e-07,8.66386e-07,1.61224e-06
4420,5.02751e-08,9.85294e-08,3.69426e-07,7.24003e-07
4426,1.06745e-06,5.88363e-07,2.97747e-06,1.77801e-06
4429,1.25811e-07,8.50378e-08,6.03517e-07,4.18178e-07
4435,1.37619e-07,2.27159e-07,4.4626e-08,8.74582e-08
4448,4.11827e-07,2.01389e-07,1.45883e-06,7.86355e-07
4449,3.59343e-08,4.54218e-08,9.85886e-08,1.27054e-07
4456,2.06713e-08,4.05117e-08,0,0
4457,2.78624e-07,2.0307e-07,6.91938e-07,5.48071e-07
4460,6.22942e-07,3.15213e-07,1.27528e-06,5.89604e-07
4476,2.52868e-08,3.71981e-08,5.66942e-08,8.45372e-08
4482,5.15688e-07,2.53877e-07,7.48761e-07,4.28349e-07
4491,5.29918e-08,4.90984e-08,3.30153e-07,2.87487e-07
4503,1.53462e-09,3.00754e-09,1.22769e-08,2.40604e-08
4513,2.22205e-07,3.15525e-07,4.55559e-07,6.42728e-07
4518,2.74001e-07,5.36988e-07,1.52607e-07,2.9908e-07
4522,1.02647e-08,2.01169e-08,8.21178e-08,1.60935e-07
4532,1.01136e-07,1.86662e-07,8.16683e-08,1.1523e-07
4533,1.2315e-08,2.13368e-08,9.85203e-08,1.70694e-07
4539,2.11299e-07,4.14104e-07,4.05518e-07,7.94735e-07
4547,3.80511e-09,7.45727e-09,3.04409e-08,5.96582e-08
4553,1.04966e-06,4.25092e-07,3.16861e-06,1.242e-06
4554,4.09447e-07,4.31136e-07,5.3889e-07,5.37195e-07
4568,2.53794e-07,1.52778e-07,1.0765e-06,7.11629e-07
4574,1.61137e-08,3.15797e-08,1.2891e-07,2.52638e-07
4587,3.40532e-07,1.83369e-07,1.25386e-06,6.75664e-07
4593,6.34964e-08,1.24441e-07,0,0
4604,1.49464e-08,2.9292e-08,0,0
4607,1.88319e-07,1.53466e-07,2.85632e-07,2.30607e-07
4608,2.48051e-07,1.73786e-07,6.49074e-07,4.4515e-07
4614,1.95664e-07,1.74716e-07,4.73442e-07,4.40932e-07
4616,1.72645e-08,3.3835e-08,0,0
4618,9.70298e-07,4.42361e-07,2.70241e-06,9.12363e-07
4621,1.41137e-07,1.00757e-07,6.184e-07,5.38678e-07
4640,1.19197e-08,2.33602e-08,0,0
4643,9.95359e-08,1.50248e-07,3.42303e-07,4.88797e-07
4652,1.24731e-07,8.0576e-08,6.93164e-07,4.88761e-07
4653,2.84926e-08,3.27755e-08,1.41823e-07,2.0071e-07
4664,3.7499e-08,5.27782e-08,1.23287e-07,2.41619e-07
4672,3.94406e-07,4.13443e-07,1.57075e-06,1.88853e-06
4683,1.78816e-08,3.50444e-08,2.00489e-08,3.92919e-08
4686,9.04254e-09,1.77216e-08,7.23404e-08,1.41773e-07
4694,2.2655e-08,2.48848e-08,1.8124e-07,1.99078e-07
4703,6.95863e-07,2.97346e-07,1.65899e-06,7.53033e-07
