cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
6182,0.748886,1.25364,44.0178,45.3299
6184,3.83164,7.01285,148.796,167.664
6185,0,0,97.9875,271.58
6186,0.956774,1.32179,37.2079,33.3203
6187,0,0,13.0082,24.6841
6191,0,0,4.44,9.45608
6194,0,0,38.3157,63.925
6196,2.72203,7.54434,133.38,369.673
6198,0,0,119.017,329.864
6200,0.242581,0.59662,19.4065,36.457
6202,0,0,98.6732,273.481
6206,0,0,10.1813,26.3045
6207,0,0,36.6079,65.8557
6208,0,0,18.1099,33.3364
6209,0,0,83.3776,134.279
6210,0,0,184.489,511.326
6211,1.73006,4.00328,66.0884,118.933
6218,1.00906,1.46423,56.5991,64.1313
6223,0.733776,0.590908,38.9445,23.6692
6226,0.555437,1.18649,41.3801,51.9961
6227,0.239128,0.550522,31.804,51.8388
6230,0,0,20.802,54.9482
6232,1.05057,1.6751,132.898,156.637
6237,0,0,82.448,172.904
6239,8.00501,22.1865,184.115,510.29
6240,6.2351,14.7239,94.9121,195.952
6242,0,0,121.518,293.19
6243,0,0,31.3208,86.808
6245,3.35092,4.10301,154.421,166.196
6251,0,0,9.25504,23.0581
6252,0,0,241.964,670.623
6253,0,0,190.071,526.796
6256,0.999537,2.57139,22.9894,59.142
6259,0,0,6.06708,16.5569
6260,6.21326,17.2205,272.496,755.244
6261,1.07645,1.74991,43.7307,46.7632
6263,7.9292,21.9764,114.973,318.658
6265,0,0,7.50757,17.6541
6271,0.78135,2.07267,87.5112,220.31
6272,0.600253,0.836434,33.314,32.2834
6273,2.07931,2.87683,77.3125,96.7871
6276,0,0,122.325,203.206
6278,2.91013,5.10124,109.858,126.119
6279,9.3662,25.9592,184.202,510.53
6281,0,0,34.1686,84.8642
6292,0,0,36.103,88.0224
6295,0.289673,0.618461,10.1386,17.2356
6296,0,0,29.9066,54.3359
6300,0,0,204.582,567.017
6301,5.92117,16.411,150.567,417.308
6304,0.944096,1.45546,58.6388,54.0496
6305,0.653703,1.20043,39.4401,65.4867
6310,0,0,11.6077,30.701
6312,2.60399,5.73038,29.0159,63.8528
6315,1.51597,2.61599,64.6815,99.19
6317,0,0,40.7891,69.2563
6318,3.30886,7.4939,151.105,247.092
6320,1.51931,2.5016,66.4699,102.804
6323,0,0,11.4849,21.591
6324,0,0,129.115,308.716
6327,0,0,95.4364,264.51
6335,1.4883,3.73731,59.5319,124.662
6336,0,0,21.4735,48.6605
6338,0.222382,0.422827,16.5675,26.9295
6339,0,0,14.654,23.1851
6340,0,0,104.51,289.657
6341,0.167556,0.394961,21.2796,38.1894
6342,1.42591,3.95203,115.499,320.114
6343,0,0,38.7306,97.0189
6347,0.25656,0.545245,46.6939,60.9798
6348,0.490603,1.08525,23.549,37.2016
6352,1.85207,4.01091,71.3972,139.513
6354,0,0,19.3116,48.2859
6355,0,0,7.93297,21.9869
6360,0.281968,0.633691,13.8164,23.7496
6362,0,0,204.756,567.499
6363,0,0,159.118,441.009
6364,4.47802,10.868,143.297,285.762
6367,0,0,54.4088,87.7585
6372,2.43065,6.50901,117.887,315.687
6378,0,0,137.566,381.275
6380,0.273791,0.488373,8.14528,12.2422
