cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
3976,1.4626e-06,4.07903e-07,4.93223e-06,1.53452e-06
3989,5.43879e-08,9.66056e-08,4.31106e-08,8.44884e-08
3994,4.40732e-07,3.07624e-07,8.92436e-07,5.15237e-07
3997,2.37798e-08,4.66038e-08,0,0
4007,7.99752e-08,7.66009e-08,2.2674e-07,2.29801e-07
4018,1.15669e-07,1.33004e-07,8.73567e-08,1.26968e-07
4033,1.30544e-08,2.55841e-08,1.04435e-07,2.04672e-07
4045,4.76367e-08,5.14112e-08,1.09393e-07,1.34316e-07
4065,5.58411e-09,1.09438e-08,4.46729e-08,8.755e-08
4078,1.19867e-07,2.03967e-07,4.56428e-07,6.68011e-07
4082,3.18285e-09,6.23776e-09,2.54628e-08,4.99021e-08
4085,1.3276e-07,1.84167e-07,0,0
4097,2.33559e-07,1.42945e-07,9.65353e-07,6.41594e-07
4105,2.85495e-08,5.59514e-08,0,0
4125,2.81406e-08,3.93651e-08,0,0
4128,4.25083e-07,3.85081e-07,6.31828e-07,4.77146e-07
4131,1.64116e-08,3.21636e-08,0,0
4134,7.35803e-08,1.14512e-07,5.31939e-08,1.0425e-07
4144,3.75813e-08,7.3652e-08,0,0
4148,4.50585e-08,8.83059e-08,0,0
4151,7.20314e-09,1.41167e-08,5.76251e-08,1.12934e-07
4152,1.16677e-08,2.28665e-08,0,0
4155,3.13391e-07,3.99452e-07,3.15792e-07,5.02177e-07
4160,4.34589e-08,6.64976e-08,9.24267e-08,1.81138e-07
4165,2.45469e-08,4.81071e-08,0,0
4194,2.17323e-07,3.47171e-07,1.15538e-07,1.46136e-07
4208,1.10997e-07,9.50892e-08,5.06844e-07,4.77568e-07
4210,1.51897e-08,2.97688e-08,0,0
4213,2.47898e-08,3.43653e-08,6.89459e-08,1.06355e-07
4215,2.52337e-07,1.97026e-07,5.50738e-07,4.08804e-07
4230,1.52586e-08,2.24014e-08,1.22069e-07,1.79211e-07
4238,2.41963e-07,1.63908e-07,9.81341e-07,5.47574e-07
4253,1.82499e-09,3.57663e-09,1.45999e-08,2.8613e-08
4269,3.48798e-08,6.83575e-08,0,0
4288,6.62164e-09,1.29771e-08,5.29731e-08,1.03817e-07
4290,1.08441e-07,2.12523e-07,0,0
4311,1.53085e-08,3.00016e-08,0,0
4316,3.97692e-09,7.79398e-09,3.18153e-08,6.23518e-08
4317,2.70442e-07,2.13633e-07,1.11018e-06,8.67404e-07
4318,8.3222e-07,4.37742e-07,1.44649e-06,1.05322e-06
4329,7.02895e-08,1.37754e-07,0,0
4332,3.56107e-08,4.48044e-08,2.84886e-07,3.58435e-07
4349,9.79776e-09,1.53476e-08,7.83821e-08,1.22781e-07
4351,2.35898e-07,2.44118e-07,3.65294e-07,3.48944e-07
4370,1.16697e-07,1.01156e-07,6.8122e-07,6.40739e-07
4380,7.21836e-09,1.41466e-08,5.77469e-08,1.13173e-07
4394,1.2964e-07,9.15269e-08,4.56697e-07,3.23282e-07
4401,3.53797e-08,6.24378e-08,4.89795e-08,6.95178e-08
4403,1.44538e-09,2.83266e-09,1.15631e-08,2.26613e-08
4410,7.25192e-08,1.42123e-07,7.27698e-09,1.42615e-08
4437,2.00609e-07,2.2815e-07,0,0
4444,7.92009e-09,1.55218e-08,6.33607e-08,1.24175e-07
4445,1.94702e-07,1.2034e-07,5.90938e-07,4.94182e-07
4449,5.62173e-07,3.31724e-07,1.47015e-06,7.69077e-07
4454,4.11026e-08,8.0553e-08,0,0
4458,1.39285e-07,2.05496e-07,3.05088e-07,4.43736e-07
4460,4.57226e-07,3.13859e-07,8.64186e-07,6.32432e-07
4478,9.70338e-10,1.90167e-09,7.76271e-09,1.52134e-08
4486,4.78117e-08,6.70081e-08,1.09899e-07,1.66467e-07
4487,1.53288e-07,1.81053e-07,2.17461e-07,2.80356e-07
4506,5.72343e-08,6.01555e-08,3.44265e-07,3.16835e-07
4512,4.64144e-08,6.43933e-08,1.09634e-07,2.14861e-07
4514,6.95244e-08,1.36254e-07,1.70399e-07,3.33948e-07
4545,4.07236e-09,7.98103e-09,3.25789e-08,6.38482e-08
4553,4.33439e-09,8.49455e-09,3.46751e-08,6.79564e-08
4588,1.66889e-06,6.61574e-07,4.29736e-06,1.78756e-06
4592,2.06641e-06,7.39627e-07,4.14935e-06,2.013e-06
4598,1.14697e-08,2.24784e-08,9.17578e-08,1.79827e-07
4614,6.09079e-08,1.19368e-07,0,0
4636,9.24819e-09,1.81246e-08,7.39855e-08,1.44997e-07
4643,3.49742e-08,4.87598e-08,1.24368e-07,2.43738e-07
4644,2.6344e-07,2.09871e-07,5.07085e-07,5.38525e-07
4646,1.3245e-08,2.59576e-08,1.04866e-07,2.05518e-07
4652,2.90629e-08,5.69576e-08,8.81239e-08,1.72706e-07
4661,2.0207e-07,1.70542e-07,1.272e-07,1.58479e-07
4668,6.77346e-08,8.6934e-08,5.41877e-07,6.95472e-07
4671,3.50589e-07,3.47204e-07,5.9983e-07,5.17003e-07
4674,1.46048e-08,2.04669e-08,1.16838e-07,1.63736e-07
4678,1.83739e-09,3.60092e-09,1.46991e-08,2.88074e-08
4689,3.89798e-08,5.15913e-08,3.11427e-08,6.10336e-08
4690,8.34301e-09,1.16414e-08,6.67441e-08,9.31311e-08
4693,3.01289e-08,4.2271e-08,8.07556e-08,1.2535e-07
4695,6.18645e-08,1.1567e-07,2.33164e-08,4.56956e-08
4698,3.11535e-07,3.44302e-07,3.39665e-07,3.41427e-07
4712,4.94305e-08,6.85087e-08,0,0
4717,1.05559e-08,2.06876e-08,8.44475e-08,1.65501e-07
4721,1.95748e-08,3.83628e-08,0,0
4722,4.67578e-09,9.16361e-09,0,0
4723,6.14043e-07,2.91319e-07,1.92199e-06,7.01844e-07
4729,1.04919e-07,2.00542e-07,2.09949e-08,4.11459e-08
4733,6.86259e-08,1.15517e-07,8.1081e-08,1.14541e-07
4736,3.05265e-08,5.98259e-08,0,0
4738,6.73625e-09,1.32017e-08,5.389e-08,1.05614e-07
4740,9.84741e-08,1.08232e-07,6.16564e-07,5.86184e-07
4743,3.30717e-08,6.48141e-08,0,0
4748,3.18598e-08,6.24389e-08,5.16627e-08,1.01249e-07
4750,1.26507e-07,1.50071e-07,2.38878e-07,3.60525e-07
4757,4.79468e-08,7.63318e-08,3.1003e-07,4.74173e-07
4758,1.13882e-07,8.95548e-08,6.34886e-07,6.04019e-07
4761,2.52884e-08,4.95604e-08,0,0
4764,6.87354e-09,1.34708e-08,5.49883e-08,1.07766e-07
4766,1.20614e-07,1.05665e-07,3.68793e-07,3.70479e-07
4771,9.94561e-08,1.04701e-07,3.8956e-07,3.54824e-07
4773,2.71777e-08,3.86186e-08,2.17421e-07,3.08949e-07
4780,4.14128e-08,8.1161e-08,0,0
4802,6.1602e-09,1.20728e-08,4.92816e-08,9.65823e-08
4806,1.61306e-07,1.88356e-07,5.70889e-07,9.06507e-07
4808,4.65513e-07,2.72111e-07,1.1222e-06,6.25208e-07
4811,2.96582e-08,4.29972e-08,1.40305e-07,1.97233e-07
4816,4.59253e-08,5.44026e-08,3.67402e-07,4.35221e-07
4822,7.53764e-08,8.34914e-08,2.30219e-07,2.70336e-07
4829,2.46666e-08,3.77568e-08,0,0
4834,2.15778e-08,2.52692e-08,1.72623e-07,2.02153e-07
4836,1.15089e-06,5.15268e-07,4.13206e-06,1.81311e-06
4837,7.93429e-08,8.04676e-08,2.70601e-07,3.63396e-07
4840,1.30701e-07,1.37007e-07,3.2178e-07,3.01704e-07
4851,3.30311e-08,5.0766e-08,6.87394e-08,1.34716e-07
4855,3.24875e-09,6.36692e-09,2.599e-08,5.09353e-08
4867,5.00404e-08,9.80694e-08,0,0
4868,1.99856e-07,2.24541e-07,9.66036e-07,1.32326e-06
4872,1.10169e-07,1.19442e-07,3.63581e-07,2.85515e-07
4874,4.37514e-09,7.45078e-09,3.50012e-08,5.96062e-08
4877,9.6804e-08,1.15622e-07,1.80941e-07,1.89999e-07
4885,2.0283e-06,7.82315e-07,6.08695e-06,2.73546e-06
4888,8.62626e-09,1.69058e-08,6.90101e-08,1.35246e-07
4894,8.90681e-10,1.74556e-09,7.12545e-09,1.39645e-08
4899,1.26421e-07,1.46495e-07,2.87583e-07,2.68284e-07
4903,1.82407e-08,1.86976e-08,1.45926e-07,1.49581e-07
4909,2.39546e-07,1.43436e-07,1.0915e-06,6.5036e-07
4911,9.98703e-08,1.02966e-07,3.22197e-07,3.9171e-07
4915,1.90178e-07,2.01544e-07,2.90561e-07,3.86621e-07
4927,1.01843e-07,1.19888e-07,1.75173e-07,2.01929e-07
4928,5.12774e-09,1.00494e-08,4.10219e-08,8.0395e-08
4930,8.42437e-08,8.19961e-08,3.47929e-07,3.65104e-07
4931,1.28965e-08,2.52746e-08,0,0
4934,9.8237e-09,1.92525e-08,7.85896e-08,1.5402e-07
4942,4.44629e-08,5.93833e-08,2.41985e-07,4.19597e-07
4956,6.23307e-07,3.11258e-07,1.67131e-06,1.11392e-06
4957,4.02155e-08,7.46866e-08,1.734e-08,3.39831e-08
4959,4.08687e-07,2.16739e-07,1.59546e-06,7.98046e-07
4970,1.27699e-07,7.2479e-08,8.69617e-07,5.04908e-07
4975,3.2877e-08,6.44324e-08,0,0
4976,8.66883e-09,1.69892e-08,0,0
4982,2.70235e-08,4.18469e-08,5.41743e-08,1.06171e-07
4986,5.34583e-08,1.04768e-07,0,0
4989,5.64764e-09,8.00882e-09,4.51811e-08,6.40705e-08
4993,1.33617e-07,1.85952e-07,1.33617e-07,1.52665e-07
4999,8.86902e-07,4.51378e-07,2.81139e-06,1.32191e-06
5025,1.47593e-07,2.09176e-07,7.78351e-07,1.09808e-06
5027,3.16126e-08,4.41564e-08,2.52901e-07,3.53251e-07
5034,1.46301e-07,1.06928e-07,6.7924e-07,5.92203e-07
5037,2.61957e-08,5.13385e-08,0,0
5043,1.76527e-07,1.67281e-07,2.15709e-07,2.65296e-07
5047,3.2642e-08,4.09258e-08,1.85725e-07,2.21127e-07
5058,4.09716e-07,3.70252e-07,3.54403e-07,3.29473e-07
5060,1.62883e-09,3.19219e-09,1.30307e-08,2.55375e-08
5062,4.27602e-09,8.38017e-09,3.42082e-08,6.70413e-08
5064,2.08076e-07,3.26952e-07,2.21485e-07,4.12683e-07
5071,3.16058e-08,4.4281e-08,1.45313e-07,2.84785e-07
5073,8.82122e-09,1.72879e-08,7.05698e-08,1.38303e-07
5080,1.64443e-08,1.87905e-08,1.31554e-07,1.50324e-07
5084,9.87299e-08,1.29712e-07,4.28613e-07,7.5887e-07
5087,2.0027e-08,3.92489e-08,0,0
5088,5.63479e-09,9.35813e-09,4.50783e-08,7.4865e-08
5101,6.28527e-07,3.02374e-07,1.19414e-06,8.33655e-07
5116,3.20086e-08,3.21871e-08,2.56069e-07,2.57496e-07
5119,6.26704e-08,8.18924e-08,3.98526e-09,7.81032e-09
5123,9.57654e-09,1.87681e-08,7.66123e-08,1.50145e-07
5124,1.50847e-07,1.6912e-07,1.24099e-07,1.4042e-07
5127,1.89415e-08,2.41056e-08,7.26467e-08,1.15312e-07
5128,5.61064e-09,1.09957e-08,4.48851e-08,8.7966e-08
5132,2.16743e-08,4.24773e-08,0,0
5139,1.04345e-08,1.76357e-08,8.34757e-08,1.41086e-07
5143,1.43331e-08,2.809e-08,7.6043e-08,1.49029e-07
5145,8.43203e-08,7.2016e-08,1.72539e-07,2.12584e-07
