cellID,SSB,statisticalError,DSB,statisticalError
5448,0.000177,0.000162328,4e-06,3.95745e-06
5454,2.52e-05,3.52731e-05,6e-07,1.17588e-06
5455,1.2e-05,2.35176e-05,0,0
5462,0.0002306,0.000178549,4e-06,3.32438e-06
5472,5.88e-05,5.80249e-05,1e-06,1.9598e-06
5488,1.46e-05,2.24364e-05,4e-07,5.54261e-07
5493,1.5e-05,2.93971e-05,0,0
5495,2.04e-05,2.44739e-05,8e-07,1.56784e-06
5499,9e-06,1.76382e-05,2e-07,3.91961e-07
5500,1.4e-05,1.96822e-05,0,0
5501,3.28e-05,3.58517e-05,8e-07,1.56784e-06
5508,0.0004756,0.000373209,1.48e-05,1.28041e-05
5515,2.86e-05,4.25765e-05,8e-07,1.23941e-06
5523,4.18e-05,4.20962e-05,4e-07,5.54261e-07
5539,0.000183,8.31332e-05,2.6e-06,1.79492e-06
5544,2.64e-05,2.58319e-05,6e-07,6.7876e-07
5552,0.0001108,6.30604e-05,8e-07,9.59944e-07
5558,8.34e-05,7.34874e-05,1e-06,1.29982e-06
5559,2.3e-05,2.12273e-05,2e-07,3.91961e-07
5561,6.52e-05,7.30286e-05,2.2e-06,3.01039e-06
5564,6.2e-06,1.21508e-05,2e-07,3.91961e-07
5567,3.24e-05,4.49806e-05,2.2e-06,3.06101e-06
5571,1.46e-05,2.0459e-05,2e-07,3.91961e-07
5572,0.0003048,0.000104183,5.2e-06,3.27654e-06
5573,1.42e-05,2.24229e-05,4e-07,5.54261e-07
5574,1.06e-05,1.48155e-05,2e-07,3.91961e-07
5575,5e-06,9.79902e-06,0,0
5585,6.98e-05,0.000136794,1.6e-06,3.13569e-06
5587,9.4e-06,1.30516e-05,4e-07,7.83922e-07
5593,7.58e-05,6.32157e-05,4e-07,5.54261e-07
5609,2.18e-05,2.93624e-05,6e-07,1.17588e-06
5614,5.4e-06,1.05829e-05,0,0
5623,1.6e-06,3.13569e-06,0,0
5633,0.0001478,0.00014382,3e-06,3.11029e-06
5634,1.42e-05,2.78292e-05,2e-07,3.91961e-07
5644,2.22e-05,3.26057e-05,0,0
5646,5.4e-06,1.05829e-05,0,0
5651,8.84e-05,8.65041e-05,1e-06,1.17567e-06
5652,0.0001126,9.48621e-05,2.4e-06,2.77106e-06
5653,3.76e-05,4.92096e-05,6e-07,8.76381e-07
5655,7.3e-05,5.36659e-05,2e-07,3.91961e-07
5660,8.36e-05,9.743e-05,1.8e-06,2.50953e-06
5668,3.16e-05,3.7087e-05,0,0
5669,1.3e-05,1.80667e-05,0,0
5672,0.0001202,9.93322e-05,1e-06,1.03676e-06
5682,9.8e-06,1.92061e-05,0,0
5687,1.1e-05,1.74974e-05,0,0
5704,4.2e-05,8.23118e-05,1.6e-06,3.13569e-06
5712,7.74e-05,0.000124644,1.8e-06,3.16001e-06
5713,3.54e-05,3.61804e-05,2e-07,3.91961e-07
