cellID,SSB,statisticalError,DSB,statisticalError
10,1e-06,1.9598e-06,0,0
19,1.02e-05,1.41364e-05,0,0
21,3.4e-06,6.66333e-06,0,0
23,1.88e-05,2.96686e-05,0,0
24,9.7e-05,0.00016409,3.2e-06,6.27137e-06
25,1.3e-05,1.47933e-05,0,0
30,5.2e-05,7.29104e-05,1.8e-06,2.799e-06
44,3e-06,5.87941e-06,0,0
54,1.18e-05,2.31257e-05,4e-07,7.83922e-07
95,1.64e-05,2.48685e-05,0,0
116,1.24e-05,1.72624e-05,0,0
123,1.26e-05,2.46935e-05,4e-07,7.83922e-07
139,2.3e-05,2.13644e-05,2e-07,3.91961e-07
221,4.6e-06,9.0151e-06,0,0
225,6.32e-05,5.9079e-05,6e-07,6.7876e-07
236,7.5e-05,6.43535e-05,1.8e-06,1.79568e-06
242,2.2e-06,4.31157e-06,0,0
251,2.92e-05,2.32959e-05,2e-07,3.91961e-07
254,7.06e-05,4.43464e-05,4e-07,5.54261e-07
274,1e-05,1.9598e-05,4e-07,7.83922e-07
279,1.8e-06,3.52765e-06,0,0
295,1.28e-05,2.50855e-05,2e-07,3.91961e-07
296,6e-07,1.17588e-06,0,0
312,4.6e-06,9.0151e-06,0,0
332,6e-05,5.68981e-05,1e-06,1.17567e-06
352,1.06e-05,2.07739e-05,0,0
365,2.72e-05,3.76408e-05,1e-06,1.61602e-06
374,1e-05,1.77464e-05,0,0
391,3.14e-05,3.80706e-05,1.4e-06,1.70825e-06
418,1.8e-06,3.52765e-06,0,0
432,4.52e-05,4.02173e-05,1e-06,1.17567e-06
433,0.0002632,0.000377769,7.6e-06,1.37464e-05
457,4.4e-06,8.62314e-06,0,0
460,0.0001078,6.14489e-05,1.4e-06,1.41284e-06
468,4.78e-05,5.30282e-05,1e-06,1.9598e-06
499,3.26e-05,2.84185e-05,1e-06,1.17567e-06
513,4e-06,5.57026e-06,0,0
527,5.2e-06,1.0191e-05,2e-07,3.91961e-07
534,2e-06,3.91961e-06,0,0
544,5.8e-06,1.06118e-05,0,0
546,2.48e-05,2.27864e-05,6e-07,8.76381e-07
556,5.4e-06,1.05829e-05,0,0
570,8.8e-06,1.72463e-05,0,0
576,4.4e-05,8.62314e-05,1.8e-06,3.52765e-06
591,6e-07,1.17588e-06,0,0
655,8.6e-06,1.50225e-05,0,0
699,2.12e-05,3.29694e-05,1e-06,1.4131e-06
717,3.82e-05,5.76276e-05,8e-07,1.23941e-06
738,8e-07,1.56784e-06,0,0
740,2.1e-05,2.3776e-05,2e-07,3.91961e-07
757,2.04e-05,2.69139e-05,6e-07,8.76381e-07
761,1.1e-05,2.15578e-05,0,0
763,5.2e-06,1.0191e-05,0,0
765,2.1e-05,4.11559e-05,4e-07,7.83922e-07
768,1e-06,1.9598e-06,0,0
770,2e-06,3.91961e-06,0,0
772,9.6e-06,1.88141e-05,4e-07,7.83922e-07
774,2.44e-05,4.78192e-05,8e-07,1.56784e-06
802,2.76e-05,5.40906e-05,4e-07,7.83922e-07
814,8e-06,1.56784e-05,8e-07,1.56784e-06
824,2.3e-05,2.71313e-05,6e-07,1.17588e-06
831,9.2e-06,1.80302e-05,2e-07,3.91961e-07
873,0.000523,0.000312052,9.2e-06,6.53097e-06
936,1.3e-05,2.54775e-05,0,0
939,5.42e-05,4.56479e-05,4e-07,7.83922e-07
956,0.0001676,0.000118143,2.8e-06,3.08564e-06
981,0.0003386,0.000231867,8e-06,6.46123e-06
1035,1e-05,1.9598e-05,0,0
1047,1.04e-05,1.10975e-05,0,0
1056,9e-06,1.76382e-05,0,0
1082,1e-06,1.9598e-06,0,0
1101,0.0001952,0.000123566,3.8e-06,3.20693e-06
1146,3.6e-06,7.05529e-06,0,0
1153,3.06e-05,5.997e-05,8e-07,1.56784e-06
1175,9.8e-06,1.92061e-05,0,0
1176,5.4e-06,1.05829e-05,0,0
1185,8e-06,1.17448e-05,0,0
1200,0.0011652,0.000334182,2.72e-05,1.07804e-05
1235,6.58e-05,6.63272e-05,8e-07,1.56784e-06
1238,5.8e-06,1.13669e-05,0,0
1288,2.88e-05,5.64424e-05,6e-07,1.17588e-06
1331,1.18e-05,1.66326e-05,0,0
1336,0.0001428,0.000143759,3.2e-06,3.13475e-06
1337,3.4e-06,6.66333e-06,0,0
1372,4.56e-05,6.412e-05,1.4e-06,2.38413e-06
1380,0.000208,0.000130307,3.2e-06,2.71441e-06
1392,1.56e-05,2.62926e-05,4e-07,7.83922e-07
1411,4.42e-05,5.33887e-05,6e-07,8.76381e-07
1426,1.62e-05,2.2463e-05,0,0
1428,8e-07,1.56784e-06,0,0
1442,3.24e-05,3.74863e-05,4e-07,5.54261e-07
1444,2.8e-06,5.48745e-06,0,0
1457,2.44e-05,2.82213e-05,4e-07,7.83922e-07
1464,3.54e-05,3.56628e-05,4e-07,7.83922e-07
1477,7e-06,1.10371e-05,2e-07,3.91961e-07
1505,6.8e-06,1.33267e-05,0,0
1540,0.0001428,0.000120254,3e-06,3.25513e-06
1543,9.4e-06,1.30987e-05,2e-07,3.91961e-07
1575,3.36e-05,2.87054e-05,2e-07,3.91961e-07
1604,1.4e-06,2.74373e-06,0,0
1628,1.46e-05,2.86131e-05,4e-07,7.83922e-07
1639,1.16e-05,1.61594e-05,0,0
1644,5.32e-05,5.05632e-05,8e-07,9.59944e-07
1656,1.56e-05,2.24599e-05,0,0
1704,0.0001394,0.000106379,2.8e-06,2.35072e-06
1711,2.42e-05,2.62086e-05,2e-07,3.91961e-07
1734,9.36e-05,6.11095e-05,1.6e-06,1.66252e-06
1735,2.66e-05,3.00321e-05,2e-07,3.91961e-07
1915,3.14e-05,6.15378e-05,1e-06,1.9598e-06
1956,2.8e-05,3.23776e-05,0,0
1957,3.2e-06,6.27137e-06,0,0
1963,4.22e-05,2.89711e-05,4e-07,5.54261e-07
1998,1.16e-05,1.64141e-05,0,0
2027,2.62e-05,3.12067e-05,2e-07,3.91961e-07
2075,7.4e-06,1.45025e-05,2e-07,3.91961e-07
2076,3.2e-06,6.27137e-06,0,0
2086,2.48e-05,2.90475e-05,2e-07,3.91961e-07
2088,0.00039,0.000344789,5e-06,4.30977e-06
2116,1e-06,1.9598e-06,0,0
2121,0.000275,0.000278172,5.8e-06,5.41516e-06
2204,3.64e-05,2.87883e-05,1.6e-06,2.41604e-06
2214,7.74e-05,5.09465e-05,6e-07,8.76381e-07
2226,5.36e-05,4.79229e-05,2.2e-06,2.38366e-06
2227,8e-06,1.56784e-05,4e-07,7.83922e-07
2228,0.0001382,6.53988e-05,3e-06,2.50865e-06
2233,1.8e-06,3.52765e-06,0,0
2247,3.6e-06,7.05529e-06,0,0
2253,2.4e-05,4.70353e-05,4e-07,7.83922e-07
2258,3.6e-06,7.05529e-06,0,0
2265,2.16e-05,3.06605e-05,0,0
2269,4.86e-05,3.31169e-05,4e-07,5.54261e-07
2299,3.62e-05,3.84329e-05,6e-07,6.7876e-07
2366,2.48e-05,3.17373e-05,0,0
2447,3.88e-05,3.7177e-05,4e-07,7.83922e-07
2449,2.3e-05,2.96948e-05,0,0
2452,1.8e-06,3.52765e-06,0,0
2456,4.6e-06,6.52293e-06,0,0
2469,1.8e-06,2.85337e-06,0,0
2479,7.82e-05,0.000153257,4.6e-06,9.0151e-06
2488,7.8e-06,1.08116e-05,0,0
2499,8.8e-06,1.3175e-05,0,0
2507,1.38e-05,2.70453e-05,4e-07,7.83922e-07
2516,0.0001028,5.91585e-05,2.2e-06,2.38366e-06
2519,2.3e-05,2.19742e-05,0,0
2523,4.66e-05,4.56645e-05,4e-07,5.54261e-07
2526,2e-06,3.91961e-06,0,0
2530,4.6e-06,6.8448e-06,0,0
2543,1.48e-05,2.12437e-05,4e-07,7.83922e-07
2549,4.8e-06,9.40706e-06,2e-07,3.91961e-07
2559,8.6e-06,1.68543e-05,0,0
2566,9.2e-06,1.39012e-05,2e-07,3.91961e-07
2578,6.4e-06,1.25427e-05,0,0
2591,8.2e-06,1.60704e-05,0,0
2593,3.82e-05,3.63012e-05,4e-07,5.54261e-07
2597,1.36e-05,1.58024e-05,2e-07,3.91961e-07
2599,3.8e-06,7.44726e-06,0,0
2600,3.78e-05,5.11464e-05,0,0
2606,3.4e-06,6.66333e-06,0,0
2610,3.8e-06,7.44726e-06,0,0
2614,2.74e-05,2.64106e-05,2e-07,3.91961e-07
2632,6.5e-05,4.84907e-05,1.6e-06,1.66252e-06
2658,2.4e-05,2.53291e-05,4e-07,7.83922e-07
2676,1.16e-05,1.65354e-05,0,0
2718,2.44e-05,2.96499e-05,8e-07,1.56784e-06
2722,1.76e-05,2.57662e-05,0,0
2729,4.7e-05,4.10683e-05,2e-07,3.91961e-07
2735,1.7e-05,2.63998e-05,8e-07,1.23941e-06
2749,9e-06,1.76382e-05,0,0
2753,7.2e-06,1.41106e-05,0,0
2760,7.38e-05,5.34987e-05,8e-07,9.59944e-07
2771,9e-06,1.76382e-05,0,0
2789,2.16e-05,2.25721e-05,0,0
2816,9.2e-06,1.80302e-05,2e-07,3.91961e-07
2848,0.000124,6.91534e-05,2.6e-06,2.03562e-06
2858,4.2e-06,6.13467e-06,2e-07,3.91961e-07
2859,7.8e-06,1.52865e-05,0,0
2863,0.0002,0.000103924,4.2e-06,3.00876e-06
2881,4.88e-05,5.20639e-05,1.2e-06,1.99854e-06
2885,0.0001324,8.00874e-05,1.2e-06,1.35752e-06
2905,8.42e-05,5.54864e-05,2.4e-06,2.28476e-06
2907,0.0001168,7.68718e-05,1.4e-06,1.79595e-06
2943,4.4e-06,8.62314e-06,0,0
2948,6.2e-06,1.21508e-05,0,0
2958,3.16e-05,2.93529e-05,0,0
2961,2.78e-05,2.83791e-05,6e-07,8.76381e-07
2969,1.92e-05,2.10083e-05,0,0
2970,6.12e-05,4.81527e-05,4e-07,7.83922e-07
2975,0.0002106,0.000143136,4.2e-06,4.09094e-06
2991,1.12e-05,2.19498e-05,6e-07,1.17588e-06
3021,1e-05,1.9598e-05,2e-07,3.91961e-07
3030,0.0003164,0.000248594,7.2e-06,6.17e-06
3035,7.2e-06,1.14135e-05,2e-07,3.91961e-07
3058,0.0010442,0.000236012,2.02e-05,8.13775e-06
3084,3.2e-06,6.27137e-06,0,0
3087,1.5e-05,2.93971e-05,2e-07,3.91961e-07
3113,3.94e-05,3.92063e-05,4e-07,7.83922e-07
3124,1.08e-05,2.11659e-05,2e-07,3.91961e-07
3143,4.8e-06,9.40706e-06,0,0
3149,1.32e-05,2.58694e-05,6e-07,1.17588e-06
3158,3.46e-05,4.06605e-05,2e-07,3.91961e-07
3204,2.16e-05,4.04191e-05,4e-07,7.83922e-07
3209,5.4e-06,9.48003e-06,0,0
3216,3.82e-05,4.43284e-05,1.2e-06,1.99854e-06
3233,1e-05,1.43897e-05,0,0
3240,3.1e-05,2.93979e-05,6e-07,8.76381e-07
3251,8.28e-05,5.9154e-05,1e-06,1.29982e-06
3268,0.0001944,0.000126382,3e-06,2.50865e-06
3289,0.0001064,7.10195e-05,8e-07,9.59944e-07
3305,2.82e-05,2.60349e-05,0,0
3314,9.64e-05,5.47588e-05,4e-07,5.54261e-07
3316,4.2e-06,6.845e-06,2e-07,3.91961e-07
3322,3e-06,5.87941e-06,4e-07,7.83922e-07
3334,3.8e-06,7.44726e-06,0,0
3364,5.18e-05,8.81953e-05,0,0
3365,5.62e-05,8.42309e-05,2e-07,3.91961e-07
3372,0.0001626,7.78954e-05,3.4e-06,2.18053e-06
3419,2e-06,3.91961e-06,0,0
3441,1.4e-05,2.32143e-05,4e-07,7.83922e-07
3446,5.2e-06,1.0191e-05,0,0
3469,3.58e-05,3.3503e-05,6e-07,8.76381e-07
3500,4.4e-06,8.62314e-06,0,0
3528,3.02e-05,3.3804e-05,2e-07,3.91961e-07
3532,9e-06,1.76382e-05,0,0
3535,0.0002582,0.000125627,5.2e-06,3.36903e-06
3550,5.6e-06,1.09749e-05,0,0
3551,1.5e-05,2.82454e-05,2e-07,3.91961e-07
3554,2.2e-06,3.15982e-06,0,0
3568,1.54e-05,1.74597e-05,2e-07,3.91961e-07
3572,1.08e-05,2.11659e-05,0,0
3573,2.82e-05,4.50664e-05,1.4e-06,2.38413e-06
3575,4.9e-05,3.45827e-05,8e-07,1.23941e-06
3587,8.26e-05,6.69263e-05,1.8e-06,1.95936e-06
3590,6.2e-06,8.59551e-06,0,0
3594,1.22e-05,2.39096e-05,0,0
3599,6.4e-06,1.25427e-05,0,0
3604,5.2e-06,1.0191e-05,0,0
3605,8.26e-05,0.000110197,2.4e-06,3.37146e-06
3606,8.3e-05,5.73347e-05,1.6e-06,2.07379e-06
3609,3.2e-05,3.14405e-05,1e-06,1.61602e-06
3611,1.18e-05,1.3547e-05,2e-07,3.91961e-07
3615,2.6e-05,2.69616e-05,6e-07,8.76381e-07
3617,4.6e-06,7.32205e-06,0,0
3621,3.76e-05,3.20505e-05,2e-07,3.91961e-07
3624,7.74e-05,6.52101e-05,1.8e-06,1.79568e-06
3629,7.64e-05,9.21799e-05,2.6e-06,3.06077e-06
3632,0.0001282,9.85339e-05,2.6e-06,2.85289e-06
3633,8e-06,1.56784e-05,0,0
3635,1.06e-05,2.07739e-05,0,0
3636,0.0001134,8.85805e-05,2e-06,1.83781e-06
3639,5.2e-06,1.0191e-05,0,0
3640,1.1e-05,1.59539e-05,2e-07,3.91961e-07
3644,8.84e-05,8.04192e-05,2.4e-06,3.37146e-06
3660,3.92e-05,7.68243e-05,4e-07,7.83922e-07
3661,3.4e-05,4.02754e-05,4e-07,7.83922e-07
3663,1.16e-05,2.27337e-05,6e-07,1.17588e-06
3670,2.7e-05,3.54394e-05,2e-07,3.91961e-07
3671,2.7e-05,4.45112e-05,6e-07,1.17588e-06
3675,2.06e-05,3.00459e-05,2e-07,3.91961e-07
3693,6.68e-05,4.55424e-05,8e-07,1.23941e-06
3694,0.0001014,8.14206e-05,3e-06,3.57032e-06
3696,0.0001234,7.7369e-05,3.6e-06,3.27819e-06
3701,8.4e-06,1.64624e-05,0,0
3705,8e-07,1.56784e-06,0,0
3706,2.8e-05,2.84736e-05,6e-07,1.17588e-06
3712,5e-06,9.79902e-06,2e-07,3.91961e-07
3714,8e-06,1.19395e-05,2e-07,3.91961e-07
3718,3.8e-06,7.44726e-06,0,0
3721,3.22e-05,4.22994e-05,8e-07,1.56784e-06
3722,3.6e-05,4.16803e-05,1.4e-06,1.70825e-06
3723,3.2e-06,6.27137e-06,0,0
3724,3.5e-05,3.74537e-05,4e-07,5.54261e-07
3748,3.4e-05,4.7686e-05,1.4e-06,2.11063e-06
3762,2.98e-05,3.1066e-05,2e-07,3.91961e-07
3772,2.4e-06,4.70353e-06,0,0
3778,7.68e-05,5.97572e-05,3.2e-06,3.71778e-06
3780,8.26e-05,0.000150727,3.4e-06,6.28353e-06
3782,8.26e-05,0.000102721,1.2e-06,1.99854e-06
3788,0.0001364,0.000267317,1.6e-06,3.13569e-06
3795,6e-05,4.37216e-05,6e-07,8.76381e-07
