cellID,SSB,statisticalError,DSB,statisticalError
3209,4e-06,7.83922e-06,0,0
3216,4.8e-05,5.28059e-05,6e-07,1.17588e-06
3220,1.2e-06,2.35176e-06,0,0
3251,6.4e-06,1.25427e-05,0,0
3278,0.0002,0.000113161,7.4e-06,5.60884e-06
3279,6.2e-06,1.21508e-05,0,0
3300,0.0002884,0.000235348,6.6e-06,5.98082e-06
3308,4e-07,7.83922e-07,0,0
3322,1.7e-05,2.56919e-05,0,0
3329,4.6e-06,9.0151e-06,2e-07,3.91961e-07
3344,0.0009562,0.000257602,2.02e-05,1.13542e-05
3374,8.44e-05,9.94138e-05,1.4e-06,1.61579e-06
3384,0.000101,0.000120262,2.6e-06,3.73875e-06
3398,0.0009552,0.000325231,1.96e-05,8.80107e-06
3409,1.6e-05,2.45579e-05,1.2e-06,2.35176e-06
3421,1.62e-05,3.17488e-05,4e-07,7.83922e-07
3446,4.3e-05,4.85475e-05,8e-07,1.23941e-06
3447,0.0001474,0.000136342,3.4e-06,4.97303e-06
3472,8e-06,1.10852e-05,0,0
3476,2.5e-05,4.89951e-05,2e-07,3.91961e-07
3493,1.08e-05,1.51284e-05,0,0
3500,4.04e-05,5.21137e-05,8e-07,1.56784e-06
3547,2e-07,3.91961e-07,0,0
3559,9.8e-06,1.92061e-05,0,0
3569,1.52e-05,2.30743e-05,0,0
3575,2.6e-06,3.86008e-06,0,0
3583,2.14e-05,3.33424e-05,4e-07,7.83922e-07
3594,1.12e-05,2.19498e-05,0,0
3605,5.02e-05,4.62268e-05,4e-07,7.83922e-07
3611,2.32e-05,2.39708e-05,0,0
3614,6.04e-05,9.65958e-05,2.4e-06,3.71824e-06
3617,1.9e-05,3.72363e-05,1.6e-06,3.13569e-06
3623,1.04e-05,2.0382e-05,0,0
3630,1.84e-05,2.66511e-05,4e-07,7.83922e-07
3631,1.8e-06,3.52765e-06,0,0
3632,3.7e-05,3.90707e-05,6e-07,8.76381e-07
3637,1.38e-05,2.01568e-05,2e-07,3.91961e-07
3650,4.2e-06,6.13467e-06,0,0
3659,1.84e-05,2.22658e-05,4e-07,7.83922e-07
3666,2e-07,3.91961e-07,0,0
3677,1.8e-06,3.52765e-06,0,0
3681,1.66e-05,2.75953e-05,1e-06,1.9598e-06
3683,1.8e-06,3.52765e-06,0,0
3703,1.7e-05,3.33167e-05,0,0
3712,7.3e-05,7.43213e-05,1.6e-06,2.14661e-06
3718,1e-05,1.9598e-05,6e-07,1.17588e-06
3719,2.38e-05,2.60501e-05,2e-07,3.91961e-07
3727,7.2e-06,8.81556e-06,0,0
3735,2.42e-05,3.54062e-05,2e-07,3.91961e-07
3746,6.8e-06,1.0414e-05,0,0
3751,0.0003264,0.000336487,5.4e-06,8.68485e-06
3755,2.74e-05,3.76631e-05,8e-07,1.56784e-06
3759,0.0001078,9.25028e-05,3.4e-06,4.20268e-06
3782,4.96e-05,6.49274e-05,1.8e-06,2.50953e-06
3790,1.18e-05,1.63718e-05,0,0
3794,9.4e-06,1.84222e-05,2e-07,3.91961e-07
3816,2.4e-06,4.70353e-06,0,0
3817,1.2e-05,1.4882e-05,0,0
3836,3.66e-05,3.28352e-05,4e-07,5.54261e-07
3849,7.6e-06,1.48945e-05,0,0
3853,6.72e-05,4.46216e-05,2.2e-06,2.03598e-06
3874,0.0002138,0.00025437,6.2e-06,8.07946e-06
3888,9.08e-05,9.90409e-05,1.6e-06,2.21704e-06
3890,7.42e-05,9.26526e-05,2.6e-06,3.15958e-06
3894,3.04e-05,3.84108e-05,0,0
3896,1.58e-05,1.84605e-05,0,0
3908,5.72e-05,0.000112101,1.8e-06,3.52765e-06
3912,5.04e-05,4.61717e-05,2e-07,3.91961e-07
3913,4.16e-05,4.71336e-05,1.6e-06,2.21704e-06
3915,1.78e-05,2.19919e-05,0,0
3936,1.2e-06,2.35176e-06,0,0
3962,1.76e-05,2.50096e-05,0,0
3974,5e-06,9.79902e-06,0,0
3982,4e-06,7.83922e-06,0,0
3988,4e-05,4.31093e-05,8e-07,1.56784e-06
4003,2.3e-05,2.45567e-05,8e-07,1.23941e-06
4029,5.76e-05,5.52865e-05,2e-06,2.6581e-06
4036,2.8e-06,5.48745e-06,0,0
4045,2.02e-05,2.89575e-05,0,0
4065,1.46e-05,2.06534e-05,2e-07,3.91961e-07
4080,3.64e-05,3.34038e-05,8e-07,9.59944e-07
4096,0.0001694,8.80487e-05,2.8e-06,2.47801e-06
4098,5.6e-06,1.09749e-05,0,0
4101,3.08e-05,3.3815e-05,1e-06,1.4131e-06
4105,5e-06,9.79902e-06,2e-07,3.91961e-07
4138,0.0002294,0.00015152,4.4e-06,4.10952e-06
4148,1.2e-05,2.12957e-05,0,0
4154,2.42e-05,2.29247e-05,2e-07,3.91961e-07
4155,2.98e-05,3.57743e-05,1.6e-06,2.2853e-06
4163,0.00018,0.000162798,2.4e-06,2.59938e-06
4169,0.000276,0.000309827,8.2e-06,1.0197e-05
4171,1.36e-05,2.66533e-05,2e-07,3.91961e-07
4185,9e-06,1.42668e-05,0,0
4194,0.0001092,0.000152805,3.8e-06,5.03423e-06
4200,0.000173,0.000231201,6.6e-06,1.04656e-05
4207,1.12e-05,2.19498e-05,2e-07,3.91961e-07
4210,6.4e-06,1.25427e-05,2e-07,3.91961e-07
4213,1.04e-05,2.0382e-05,0,0
4228,2.6e-05,3.25351e-05,6e-07,1.17588e-06
4231,0.0013188,0.000294985,3.12e-05,1.06861e-05
4236,1.06e-05,1.79142e-05,0,0
4244,1.94e-05,3.17668e-05,6e-07,1.17588e-06
4254,6.2e-06,1.21508e-05,0,0
4258,1.6e-06,3.13569e-06,0,0
4260,6.4e-06,9.47145e-06,0,0
4267,7.28e-05,0.000142674,1.2e-06,2.35176e-06
4273,0.000895,0.000314614,2.12e-05,1.0175e-05
4280,0.0001248,7.12407e-05,1.8e-06,2.11039e-06
4289,4e-07,7.83922e-07,0,0
4290,2.8e-06,5.48745e-06,0,0
4299,3.4e-06,6.66333e-06,0,0
4301,0.0001854,8.38762e-05,4.8e-06,2.98242e-06
4312,1.34e-05,2.62614e-05,0,0
4326,3.98e-05,3.99014e-05,1e-06,1.29982e-06
4327,1.02e-05,1.999e-05,0,0
4329,7e-06,1.37186e-05,2e-07,3.91961e-07
4333,3.4e-06,6.66333e-06,2e-07,3.91961e-07
4336,4.2e-06,8.23118e-06,0,0
4341,6e-06,1.17588e-05,0,0
4346,2.36e-05,2.81237e-05,2e-07,3.91961e-07
4357,2.4e-06,4.70353e-06,0,0
4360,3.8e-05,3.78981e-05,1.2e-06,1.75276e-06
4368,0.0003462,0.000154424,7.4e-06,5.66336e-06
4369,6.4e-06,1.25427e-05,4e-07,7.83922e-07
4383,4.08e-05,3.17972e-05,0,0
4384,2.62e-05,4.26858e-05,4e-07,7.83922e-07
4385,0.0001232,6.16701e-05,2.2e-06,2.18171e-06
4388,9.4e-06,1.30987e-05,0,0
4389,3.92e-05,4.12072e-05,1.2e-06,1.99854e-06
4390,0.0002034,0.000398624,5.4e-06,1.05829e-05
4401,0.0001034,8.38271e-05,3.6e-06,5.91823e-06
4406,1.08e-05,1.23054e-05,2e-07,3.91961e-07
4408,0.000109,0.000179663,2.6e-06,4.3821e-06
4417,5.2e-06,1.0191e-05,2e-07,3.91961e-07
4424,1e-06,1.9598e-06,0,0
4429,9.26e-05,6.79893e-05,2.8e-06,2.28442e-06
4431,1.8e-06,3.52765e-06,0,0
4432,2.8e-06,5.48745e-06,0,0
4435,1.8e-05,2.19953e-05,6e-07,8.76381e-07
4441,0.000235,9.19229e-05,3.4e-06,2.62793e-06
4449,1.92e-05,1.78872e-05,4e-07,5.54261e-07
4455,8.94e-05,5.93269e-05,2.6e-06,2.56951e-06
4461,9e-06,1.76382e-05,4e-07,7.83922e-07
4464,1.44e-05,2.42944e-05,2e-07,3.91961e-07
4467,0.000132,6.6227e-05,2.6e-06,2.25072e-06
4468,0.0002596,0.000153519,6.8e-06,7.91577e-06
4470,0.0003138,0.0001215,9e-06,4.9985e-06
4475,5.96e-05,0.000101879,1e-06,1.61602e-06
4477,3.08e-05,3.30706e-05,6e-07,1.17588e-06
4484,1.64e-05,3.21408e-05,0,0
4488,2e-07,3.91961e-07,0,0
4490,2.46e-05,3.84439e-05,1e-06,1.9598e-06
4495,0.0001946,0.000118237,3.4e-06,3.97725e-06
4497,7.2e-06,1.41106e-05,0,0
4499,3.52e-05,3.15841e-05,6e-07,8.76381e-07
4500,8.8e-06,1.72463e-05,4e-07,7.83922e-07
4505,1.6e-06,3.13569e-06,0,0
4509,2.1e-05,2.9258e-05,6e-07,8.76381e-07
4511,1.94e-05,2.11721e-05,0,0
4513,2.6e-05,2.97884e-05,6e-07,8.76381e-07
4526,6.24e-05,3.99158e-05,0,0
4535,1.64e-05,1.82718e-05,2e-07,3.91961e-07
4536,0.0003504,0.000211155,6.2e-06,4.48335e-06
4553,4.64e-05,6.49695e-05,1e-06,1.61602e-06
4560,0.0002118,7.95738e-05,1.4e-06,1.03641e-06
4565,3.3e-05,3.92148e-05,4e-07,5.54261e-07
4568,9.92e-05,0.000151499,2e-06,3.54928e-06
4585,3.8e-05,7.44726e-05,4e-07,7.83922e-07
4590,0.000149,9.65021e-05,1.8e-06,1.4125e-06
4593,1.5e-05,2.93971e-05,1e-06,1.9598e-06
4597,0.0009432,0.000223357,2.4e-05,8.36275e-06
4604,0.0001664,7.93464e-05,5.2e-06,4.95636e-06
4606,7.6e-06,1.48945e-05,0,0
4609,3.24e-05,2.76541e-05,2e-07,3.91961e-07
4612,2.66e-05,3.09493e-05,0,0
4613,2.18e-05,3.24737e-05,2e-07,3.91961e-07
4619,8.2e-06,1.60704e-05,0,0
4625,4.2e-06,8.23118e-06,2e-07,3.91961e-07
4631,2.48e-05,3.14357e-05,0,0
4633,6.84e-05,0.000107985,3e-06,5.50135e-06
4634,2.2e-06,3.34869e-06,0,0
4635,9.2e-06,1.36896e-05,0,0
4643,0.0001082,9.71579e-05,3.4e-06,3.06017e-06
4647,7.6e-06,1.48945e-05,0,0
4649,4.28e-05,5.04156e-05,1.2e-06,1.99854e-06
4655,5.78e-05,7.3169e-05,1.4e-06,2.74373e-06
4667,8.8e-06,1.23066e-05,0,0
4674,8.6e-05,0.000125577,1.2e-06,1.99854e-06
4675,4.42e-05,4.99384e-05,6e-07,6.7876e-07
4680,3.18e-05,5.37425e-05,6e-07,1.17588e-06
4681,1.56e-05,1.78899e-05,8e-07,1.56784e-06
4687,6.66e-05,0.000130523,2e-06,3.91961e-06
4688,5.16e-05,5.07223e-05,8e-07,1.23941e-06
4689,2.02e-05,2.42691e-05,0,0
4693,5.8e-06,1.13669e-05,0,0
4697,3.9e-05,3.52133e-05,8e-07,9.59944e-07
4706,1.8e-06,3.52765e-06,0,0
4707,5.8e-05,8.31236e-05,2e-07,3.91961e-07
4709,1.2e-05,1.37663e-05,4e-07,7.83922e-07
4719,2.8e-06,5.48745e-06,0,0
4727,1.66e-05,2.64349e-05,1e-06,1.4131e-06
4735,4.8e-06,9.40706e-06,0,0
4742,3.36e-05,3.51193e-05,8e-07,1.23941e-06
4746,4.8e-05,3.43095e-05,2e-07,3.91961e-07
4747,5.8e-06,1.13669e-05,0,0
4748,4.06e-05,7.9568e-05,1.6e-06,3.13569e-06
4753,3.84e-05,5.97419e-05,1.2e-06,1.99854e-06
4757,4.2e-06,5.82634e-06,0,0
4763,9.82e-05,6.13437e-05,1e-06,1.29982e-06
4782,7.2e-05,7.72251e-05,1.2e-06,1.66278e-06
4789,1.46e-05,1.47297e-05,4e-07,5.54261e-07
4793,4.82e-05,4.73678e-05,6e-07,8.76381e-07
4801,3.46e-05,3.96967e-05,4e-07,7.83922e-07
4811,2.22e-05,2.53334e-05,4e-07,7.83922e-07
4813,3.6e-06,7.05529e-06,2e-07,3.91961e-07
4818,2.4e-06,4.70353e-06,0,0
4819,9.96e-05,6.75497e-05,2.4e-06,2.21649e-06
4820,0.0001046,7.60261e-05,3e-06,3.20758e-06
4822,1.44e-05,2.82212e-05,4e-07,7.83922e-07
4827,1.08e-05,2.11659e-05,2e-07,3.91961e-07
4833,1.9e-05,3.72363e-05,2e-07,3.91961e-07
4836,3.8e-06,7.44726e-06,0,0
4842,0.0001988,0.000230066,3.6e-06,3.67593e-06
4846,8.12e-05,0.000121462,2.4e-06,3.95845e-06
4847,3.96e-05,7.76082e-05,1e-06,1.9598e-06
4856,1.86e-05,3.64524e-05,1.6e-06,3.13569e-06
4866,1.18e-05,1.38942e-05,0,0
4892,5.6e-06,8.23987e-06,0,0
4894,5.1e-05,3.5906e-05,4e-07,5.54261e-07
4899,0.000208,0.000102485,6.2e-06,4.44895e-06
4904,1.94e-05,1.85575e-05,0,0
4919,1.16e-05,1.61594e-05,0,0
4924,3.36e-05,3.50097e-05,4e-07,5.54261e-07
4931,5.6e-06,1.09749e-05,0,0
4937,0.000179,0.000122027,7.4e-06,5.87642e-06
4954,2.4e-05,2.08871e-05,2e-07,3.91961e-07
4961,6.88e-05,4.73369e-05,2e-07,3.91961e-07
4968,1.32e-05,1.84245e-05,0,0
4975,1.12e-05,1.55589e-05,2e-07,3.91961e-07
4979,7.96e-05,4.39325e-05,1.4e-06,1.29954e-06
4981,1.96e-05,3.04906e-05,6e-07,1.17588e-06
4982,0.0001054,8.83675e-05,2.2e-06,2.90651e-06
4989,3.42e-05,4.8264e-05,1.8e-06,2.85337e-06
4994,4e-06,7.83922e-06,0,0
4998,8e-06,1.56784e-05,0,0
5004,6e-07,1.17588e-06,0,0
5005,7e-05,6.88197e-05,2e-06,2.28506e-06
