cellID,DSBDimension
44,1.38682
44,3.12416
44,3.12416
44,3.12416
261,2.69764
261,1.03901
293,0.0145835
338,2.66748
338,3.33423
338,2.40588
338,0.981113
352,1.625
352,1.77632
352,2.28318
352,2.80911
352,0.982354
352,1.89425
352,0
389,1.54785
541,0.270833
541,2.3023
541,0.480859
541,0.416827
541,1.06481
541,2.97586
541,2.53031
640,1.31233
640,1.86786
640,3.02258
640,2.78306
640,0.835399
640,1.92947
640,2.22383
640,1.20024
640,1.40784
640,0
640,1.21026
640,0.578991
640,2.18064
640,2.15524
640,0.346911
640,3.18376
640,1.73197
640,0.0191501
640,1.37582
640,2.58973
640,2.52984
640,2.03934
640,0
640,3.02637
640,0
640,2.85845
640,0.828943
640,2.50841
640,2.10584
640,1.41747
640,3.01401
640,2.41516
640,0.259914
640,0.0835478
640,1.75386
640,1.39766
640,0.531753
640,2.51664
640,1.04981
640,2.53487
640,3.08861
640,1.35054
678,4.31953
678,2.19924
678,1.99084
678,1.42871
678,2.37613
678,4.01939
678,1.0085
678,0
678,2.99379
678,1.73035
678,3.10288
678,1.40474
678,1.66485
678,3.12153
678,0.175494
678,3.61639
678,0.175494
678,1.92231
678,0.175494
678,3.14862
678,1.7108
678,0.175494
678,1.41621
678,0.175494
678,1.45333
678,0.273892
678,0.817516
678,0.175494
678,3.14862
678,2.43172
678,3.12747
678,0.615345
678,0.436392
678,0.436392
678,0.07634
683,0.383306
683,2.86752
683,2.27854
740,0
748,2.15156
748,1.79185
748,2.2736
748,2.25391
748,1.79185
748,3.39942
748,0.207208
748,2.30921
748,3.39942
748,0.46929
748,3.58991
767,2.80766
767,2.80766
767,1.92462
767,1.30433
767,0.763592
767,0.650836
767,0.27535
767,2.09543
767,1.13299
767,1.33699
767,2.76206
767,2.01333
767,4.39673
767,0.333146
767,1.49485
767,2.31879
767,2.42641
770,2.54712
770,2.17166
770,0.765856
779,1.32127
779,2.5228
779,0.901079
779,2.534
812,1.11652
824,0.213729
824,0.641714
824,0.509558
824,1.37176
824,0.129999
824,1.91542
873,2.77935
873,3.1913
873,2.01726
873,1.70511
873,2.85563
878,2.67018
878,2.67018
878,1.50827
878,1.84638
878,1.04256
909,0.533225
909,0
909,2.43891
909,2.37136
909,1.20632
909,0.969251
909,1.0346
909,0.969251
909,1.0346
909,1.0346
909,1.56123
909,0.996843
909,1.56123
909,0.941923
909,0.0652197
909,0.29837
950,0.348056
950,3.02746
957,1.8864
957,3.35578
