EventID,0,43124.2,10823.4,298349,0
EventID,0,43124.2,10823.1,298348,0
EventID,0,43124.2,10823.1,298348,0
EventID,0,43124.1,10823.2,298348,0
EventID,0,43124.1,10823.2,298348,0
EventID,0,43123.9,10822.9,298348,0
EventID,0,43123.9,10822.9,298348,0
EventID,0,43123.9,10822.9,298348,0
EventID,0,43123.8,10823,298348,0
EventID,0,43123.8,10823,298348,0
EventID,0,43123.9,10823,298348,0
EventID,0,43124.1,10823.1,298348,0
EventID,0,43124.2,10823.1,298348,0
EventID,0,43124.2,10823.1,298348,0
EventID,0,43123.8,10822.8,298348,0
EventID,0,43123.5,10822.7,298348,0
EventID,0,43123.4,10822.7,298348,0
EventID,0,43123.4,10822.6,298348,0
EventID,0,43123.2,10822.4,298348,0
EventID,0,43123.2,10822.5,298348,0
EventID,0,43123.5,10822.6,298348,0
EventID,0,43124,10822.7,298348,0
EventID,0,43124.1,10822.7,298348,0
EventID,0,43124.2,10822.7,298348,0
EventID,0,43124.2,10822.7,298348,0
EventID,0,43124.2,10822.6,298348,0
EventID,0,43124.3,10822.5,298348,0
EventID,0,43124.4,10822.4,298348,0
EventID,0,43124.4,10822.4,298348,0
EventID,0,43124.3,10822.9,298348,0
EventID,0,43124.2,10822.9,298348,0.092
EventID,0,43124,10822.7,298348,0
EventID,0,43123.9,10822.6,298348,0
EventID,0,43123.5,10822.5,298348,0
EventID,0,43123.3,10822.6,298348,0
EventID,0,43123.3,10822.6,298348,0
EventID,0,43123.3,10822.8,298348,0
EventID,0,43123.3,10822.7,298348,0
EventID,0,43123.1,10822.5,298348,0
EventID,0,43123,10822.5,298348,0
EventID,0,43123.1,10822.5,298348,0
EventID,0,43123.1,10822.5,298348,0
EventID,0,43123.5,10822.4,298349,0
EventID,0,43123.4,10822,298349,0
EventID,0,43123.4,10822,298349,0
EventID,0,43123.3,10821.8,298349,0
EventID,0,43123.4,10821.7,298349,0
EventID,0,43123.4,10821.6,298349,0
EventID,0,43123.3,10821.5,298349,0
EventID,0,43123.1,10821.3,298349,0
EventID,0,43123,10821.2,298349,0
EventID,0,43122.9,10821.1,298348,0
EventID,0,43122.9,10820.8,298348,0
EventID,0,43122.9,10820.8,298348,0
EventID,0,43122.8,10820.9,298348,0
EventID,0,43122.8,10820.9,298348,0
EventID,0,43123,10820.8,298348,0.092
EventID,0,43123.1,10820.8,298348,0
EventID,0,43123.1,10820.8,298348,0
EventID,0,43123.1,10820.7,298348,0
EventID,0,43123.1,10820.7,298348,0
EventID,0,43123.1,10820.7,298348,0
EventID,0,43123,10820.5,298348,0
EventID,0,43122.9,10820.5,298348,0
EventID,0,43122.8,10820.5,298348,0
EventID,0,43122.2,10820.5,298347,0
EventID,0,43122.1,10820.3,298347,0
EventID,0,43122.1,10820.3,298347,0
EventID,0,43122.1,10820.2,298347,0
EventID,0,43122.1,10820.2,298347,0
EventID,0,43122.2,10820.2,298348,0
EventID,0,43122.2,10820.4,298348,0
EventID,0,43122,10820.4,298348,0
EventID,0,43122.1,10820.5,298348,0
EventID,0,43122.1,10820.7,298348,0
EventID,0,43121.8,10820.7,298348,0
EventID,0,43121.6,10820.9,298348,0
EventID,0,43121.7,10820.8,298348,0
EventID,0,43121.7,10820.8,298348,0
EventID,0,43121.7,10820.8,298348,0
EventID,0,43121.8,10820.8,298348,0
EventID,0,43121.8,10820.8,298348,0
EventID,0,43121.9,10820.8,298348,0
EventID,0,43122.3,10821,298348,0
EventID,0,43122.6,10821.3,298348,0
EventID,0,43122.6,10821.4,298348,0.061
EventID,0,43123.1,10821.6,298348,0
EventID,0,43123.1,10821.7,298348,0.092
EventID,0,43123,10822.2,298348,0
EventID,0,43123,10822.4,298348,0.061
EventID,0,43122.7,10822.4,298348,0
EventID,0,43122.5,10822.4,298347,0
EventID,0,43122.6,10822.4,298347,0.092
EventID,0,43122.6,10822.5,298347,0
EventID,0,43122.6,10822.5,298347,0
EventID,0,43122.8,10822.7,298348,0
EventID,0,43122.8,10822.7,298348,0
EventID,0,43122.6,10822.8,298348,0
EventID,0,43122.5,10823,298348,0
EventID,0,43122.5,10823,298348,0
EventID,0,43122.4,10823.1,298348,0
EventID,0,43122.4,10823.2,298348,0
EventID,0,43122.4,10823.2,298348,0
EventID,0,43122.4,10823.3,298348,0
EventID,0,43122.4,10823.4,298348,0
EventID,0,43122.4,10823.4,298348,0
EventID,0,43122.5,10823.8,298348,0.024
EventID,0,43122.3,10823.7,298348,0
EventID,0,43122.1,10823.6,298348,0
EventID,0,43122.2,10823.7,298348,0
EventID,0,43122.3,10824.2,298348,0
EventID,0,43122.3,10824.4,298348,0
EventID,0,43122.3,10824.4,298348,0
EventID,0,43122.3,10824.4,298348,0
EventID,0,43122.3,10824.4,298348,0
EventID,0,43122.3,10824.3,298348,0
EventID,0,43122.2,10824.1,298348,0
EventID,0,43122.2,10824,298348,0
EventID,0,43122,10823.9,298348,0
EventID,0,43122,10823.9,298348,0.092
EventID,0,43121.6,10824,298348,0
EventID,0,43121.6,10824.1,298348,0.5
EventID,0,43121.8,10823.8,298348,0.092
EventID,0,43122.2,10823.4,298348,0
EventID,0,43122.2,10823.3,298348,0
EventID,0,43122.3,10823.2,298348,0
EventID,0,43122.3,10823.1,298348,0
EventID,0,43122.4,10823.1,298349,0
EventID,0,43122.3,10823,298349,0
EventID,0,43121.7,10823.2,298349,0
EventID,0,43121.2,10823.4,298349,0
EventID,0,43121.3,10823.5,298349,0
EventID,0,43121.4,10823.7,298350,0
EventID,0,43121.3,10823.7,298350,0
EventID,0,43121.3,10823.6,298350,0
EventID,0,43121.3,10823.6,298350,0
EventID,0,43121.3,10823.5,298350,0
EventID,0,43121.2,10823.5,298350,0
EventID,0,43121.4,10823.5,298350,0
EventID,0,43121.6,10823.5,298350,0
EventID,0,43121.7,10823.5,298350,0.417
EventID,0,43121.7,10823.5,298350,0
EventID,0,43122.1,10823.6,298351,0.417
EventID,0,43122.3,10823.8,298351,0
EventID,0,43122.3,10823.9,298351,0
EventID,0,43122.3,10824,298351,0
EventID,0,43122.3,10824,298351,0
EventID,0,43122.2,10824.1,298351,0
EventID,0,43122.1,10824.3,298351,0
EventID,0,43122.1,10824.2,298351,0
EventID,0,43122.1,10824.2,298351,0
EventID,0,43122.1,10823.9,298351,0
EventID,0,43122.1,10823.9,298351,0
EventID,0,43122.2,10823.8,298351,0
EventID,0,43122.7,10823.9,298351,0
EventID,0,43122.4,10823.7,298351,0
EventID,0,43122.2,10823.5,298351,0.092
EventID,0,43122.2,10823.5,298351,0.092
EventID,0,43122,10823.5,298351,0
EventID,0,43121.6,10823.6,298351,0
EventID,0,43121.6,10823.5,298351,0
EventID,0,43121.7,10823.4,298351,0
EventID,0,43121.7,10823.3,298351,0
EventID,0,43121.6,10823.4,298351,0.417
EventID,0,43121.7,10823.4,298351,0
EventID,0,43121.7,10823.3,298351,0.092
EventID,0,43121.8,10823.3,298351,0
EventID,0,43122.3,10823.3,298350,0
EventID,0,43122.3,10823.4,298350,0
EventID,0,43122.3,10823.4,298350,0
EventID,0,43122.3,10823.4,298350,0
EventID,0,43122.3,10823.4,298350,0
EventID,0,43122.4,10823.4,298350,0
EventID,0,43122.4,10823.5,298350,0
EventID,0,43122.4,10824.1,298350,0
EventID,0,43122.4,10824.1,298350,0
EventID,0,43122.4,10824.1,298350,0
EventID,0,43122.4,10824.1,298350,0.092
EventID,0,43122.5,10824.1,298350,7.38277
EventID,0,43122.8,10822.6,298350,0
EventID,0,43122.8,10822.6,298350,0
EventID,0,43122.5,10822.6,298350,0
EventID,0,43122.4,10822.5,298350,0
EventID,0,43122.3,10822.1,298350,0
EventID,0,43122.3,10822,298350,0.204
EventID,0,43122.4,10822.1,298350,0
EventID,0,43122.6,10822.2,298350,0
EventID,0,43122.7,10822.2,298350,0
EventID,0,43122.7,10822.1,298350,0
EventID,0,43122.8,10821.9,298350,0.061
EventID,0,43122.9,10822.1,298350,0
EventID,0,43123,10822.2,298350,0
EventID,0,43123,10822.1,298349,0
EventID,0,43122.9,10822,298349,0
EventID,0,43122.8,10821.9,298349,0
EventID,0,43122.8,10821.9,298349,0
EventID,0,43122.8,10821.7,298349,0
EventID,0,43122.6,10821.7,298350,0.204
EventID,0,43122.4,10821.7,298350,0
EventID,0,43122.3,10821.7,298350,0
EventID,0,43122.1,10821.6,298350,0
EventID,0,43122.1,10821.6,298350,0.024
EventID,0,43122,10821.6,298350,0
EventID,0,43122,10821.7,298350,0
EventID,0,43121.8,10821.5,298350,0
EventID,0,43121.7,10821.6,298350,0.417
EventID,0,43121.6,10821.6,298350,0
EventID,0,43121.4,10821.8,298350,0
EventID,0,43121.4,10821.8,298350,0
EventID,0,43121.2,10821.6,298350,0
EventID,0,43121.2,10821.6,298350,0
EventID,0,43121.2,10821.6,298350,0
EventID,0,43121.2,10821.7,298350,0
EventID,0,43121.2,10821.6,298350,0
EventID,0,43121.2,10821.6,298349,0
EventID,0,43121.2,10821.6,298349,0
EventID,0,43121.3,10821.6,298349,0
EventID,0,43121.4,10822,298349,0
EventID,0,43121.5,10821.9,298349,0
EventID,0,43121.5,10821.9,298349,0
EventID,0,43121.5,10821.9,298350,0
EventID,0,43121.5,10821.8,298350,0
EventID,0,43121.7,10822.2,298349,0.024
EventID,0,43121.6,10822.4,298349,0
EventID,0,43121.6,10822.5,298349,0
EventID,0,43121.5,10822.5,298349,0
EventID,0,43121.5,10822.5,298349,0
EventID,0,43121.5,10822.4,298349,0
EventID,0,43121.4,10822.5,298350,0
EventID,0,43121.3,10822.5,298350,0
EventID,0,43121.2,10822.5,298350,0
EventID,0,43121.1,10822.4,298350,0
EventID,0,43121,10822.5,298350,0
EventID,0,43120.9,10822.4,298350,0
EventID,0,43120.8,10822.4,298350,0
EventID,0,43120.9,10822.6,298349,0
EventID,0,43120.9,10822.6,298349,0
EventID,0,43120.9,10822.7,298349,0
EventID,0,43120.9,10822.7,298349,0
EventID,0,43121.1,10822.6,298349,0.417
EventID,0,43121.1,10822.7,298349,0
EventID,0,43121.1,10823,298349,0
EventID,0,43121.7,10823.1,298348,0
EventID,0,43121.7,10823,298348,0
EventID,0,43122.1,10823.6,298348,0
EventID,0,43122,10823.5,298348,0
EventID,0,43122,10823.4,298348,0.417
EventID,0,43122,10823.4,298348,0
EventID,0,43121.7,10823.4,298347,0
EventID,0,43121.8,10823.4,298347,0
EventID,0,43121.6,10823.3,298347,0
EventID,0,43121.5,10823.3,298347,0
EventID,0,43121.4,10823,298347,0
EventID,0,43121.4,10823,298347,0
EventID,0,43121.4,10822.7,298347,0
EventID,0,43121.4,10822.7,298347,0
EventID,0,43121.2,10822.5,298347,0.417
EventID,0,43121.2,10822.5,298347,0
EventID,0,43121.2,10822.6,298347,0.417
EventID,0,43121.3,10822.8,298346,0
EventID,0,43121.3,10822.8,298346,0
EventID,0,43121.6,10822.7,298346,0
EventID,0,43121.4,10822.9,298346,0
EventID,0,43121.4,10823.1,298346,0.024
EventID,0,43121.4,10822.9,298346,0
EventID,0,43121.4,10822.7,298346,0.417
EventID,0,43121.4,10822.7,298346,0
EventID,0,43121.2,10822.5,298346,0
EventID,0,43121.2,10822.3,298347,0
EventID,0,43121.2,10822.2,298347,0
EventID,0,43121.6,10822.1,298347,0
EventID,0,43121.7,10822.1,298347,0
EventID,0,43121.7,10822.1,298347,0
EventID,0,43121.7,10822.1,298347,0.417
EventID,0,43121.7,10822.1,298347,0
EventID,0,43121.7,10822.1,298347,0
EventID,0,43121.7,10822.1,298347,0
EventID,0,43121.7,10822.2,298347,0
EventID,0,43121.6,10822.1,298348,0
EventID,0,43121.6,10822.1,298348,0
EventID,0,43121.6,10822.1,298348,0
EventID,0,43121.9,10822,298348,0
EventID,0,43122.3,10821.5,298348,0
EventID,0,43122.4,10821.4,298348,0
EventID,0,43122.1,10821.5,298348,0
EventID,0,43122,10821.7,298348,0
EventID,0,43122,10821.7,298348,0
EventID,0,43122,10821.8,298348,0.092
EventID,0,43121.9,10821.6,298348,0
EventID,0,43121.8,10821.6,298348,0
EventID,0,43121.6,10821.6,298348,0
EventID,0,43121.5,10821.7,298348,0
EventID,0,43121.3,10821.5,298348,0
EventID,0,43121.3,10821.5,298348,0
EventID,0,43121.2,10821.4,298348,0
EventID,0,43121.2,10821.4,298348,0
EventID,0,43121.2,10821.6,298348,0
EventID,0,43121.2,10821.6,298348,0
EventID,0,43121.3,10822,298348,0
EventID,0,43121.4,10822.4,298348,0
EventID,0,43121.7,10822.3,298349,0
EventID,0,43122,10822.4,298349,0
EventID,0,43122,10822.3,298349,0
EventID,0,43122.1,10822.3,298349,0
EventID,0,43122.1,10822.4,298349,0
EventID,0,43122.2,10822.3,298349,0
EventID,0,43122.2,10822.3,298349,0.092
EventID,0,43122.2,10822.4,298349,0
EventID,0,43122.2,10822.5,298349,0
EventID,0,43122.2,10822.6,298348,0.092
EventID,0,43121.9,10822.4,298348,0
EventID,0,43121.8,10822.4,298348,0
EventID,0,43121.9,10822.2,298348,0
EventID,0,43121.9,10822.1,298348,0
EventID,0,43121.7,10822.1,298348,0
EventID,0,43121.7,10822.1,298348,0
EventID,0,43121.9,10822,298348,0
EventID,0,43122,10821.9,298348,0
EventID,0,43122,10821.9,298348,0
EventID,0,43122.1,10821.9,298348,0
EventID,0,43122,10821.9,298348,0
EventID,0,43122,10821.9,298348,0
EventID,0,43122,10821.9,298348,0
EventID,0,43122,10821.8,298348,0
EventID,0,43122.1,10821.9,298348,0
EventID,0,43122.1,10822.1,298348,0
EventID,0,43122.1,10822.1,298348,0
EventID,0,43121.9,10822,298348,0
EventID,0,43121.7,10821.9,298348,0
EventID,0,43121.7,10821.8,298349,0
EventID,0,43121.4,10821.6,298349,0
EventID,0,43121.2,10821.8,298348,0.204
EventID,0,43120.9,10822.1,298348,0
EventID,0,43120.7,10822.3,298348,0
EventID,0,43120.7,10822.3,298347,0
EventID,0,43120.7,10822.3,298347,0
EventID,0,43120.8,10822.4,298347,0
EventID,0,43120.7,10822.4,298347,0
EventID,0,43120.8,10822.4,298347,0
EventID,0,43120.9,10822.4,298347,0
EventID,0,43121.9,10822.3,298347,0
EventID,0,43121.9,10822.3,298347,0
EventID,0,43121.7,10822.3,298347,0
EventID,0,43121.5,10822.4,298347,0
EventID,0,43121.5,10822.4,298347,0
EventID,0,43121.5,10822.4,298347,0
EventID,0,43121.5,10822.6,298347,0
EventID,0,43121.2,10823,298347,0
EventID,0,43121,10823.3,298346,0.092
EventID,0,43120.7,10823.4,298346,0
EventID,0,43120.3,10823.6,298346,0
EventID,0,43120.4,10823.5,298346,0
EventID,0,43120.4,10823.5,298346,0
EventID,0,43120.6,10823.3,298346,0
EventID,0,43120.6,10823.3,298346,0
EventID,0,43120.8,10823.2,298347,0
EventID,0,43120.8,10823.1,298347,0
EventID,0,43120.7,10822.9,298347,0
EventID,0,43120.7,10822.9,298347,0
EventID,0,43120.8,10822.4,298347,0
EventID,0,43120.8,10822.3,298347,0
EventID,0,43121,10822.1,298347,0
EventID,0,43120.7,10821.9,298346,0.092
EventID,0,43120.7,10821.7,298346,0
EventID,0,43120.8,10821.5,298346,0.46
EventID,0,43120.7,10821.5,298346,0
EventID,0,43120.5,10821.4,298346,0
EventID,0,43120.6,10821.4,298346,0
EventID,0,43120.7,10821.4,298346,0
EventID,0,43120.7,10821.4,298346,0
EventID,0,43120.7,10821.4,298346,0
EventID,0,43120.7,10821.4,298346,0
EventID,0,43120.6,10821.6,298346,0
EventID,0,43120.6,10821.7,298346,0
EventID,0,43120.5,10821.7,298346,0
EventID,0,43120.6,10821.7,298346,0.024
EventID,0,43121.1,10821.7,298345,0
EventID,0,43121.4,10821.6,298345,0
EventID,0,43121.1,10821.8,298346,0
EventID,0,43120.7,10822.5,298346,0
EventID,0,43120.7,10822.4,298346,0.092
EventID,0,43120.7,10822.3,298346,0
EventID,0,43120.8,10822,298345,0
EventID,0,43120.7,10821.9,298345,0
EventID,0,43120.7,10821.9,298345,0
EventID,0,43120.7,10821.8,298345,0
EventID,0,43120.5,10821.7,298345,0
EventID,0,43120.3,10822,298346,0
EventID,0,43120.3,10821.9,298346,0
EventID,0,43120.3,10821.6,298346,0
EventID,0,43120.3,10821.6,298346,0
EventID,0,43120.3,10821.5,298346,0
EventID,0,43120.3,10821.5,298346,0
EventID,0,43120.3,10821.4,298346,0.061
EventID,0,43120.3,10821.3,298346,0
EventID,0,43120.3,10821.3,298346,0
EventID,0,43120.4,10821.1,298346,0
EventID,0,43120.4,10821,298346,0
EventID,0,43120.6,10820.7,298346,0.835
EventID,0,43120.5,10820.9,298346,0
EventID,0,43120.5,10821,298346,0
EventID,0,43120.4,10820.9,298346,0
EventID,0,43120.4,10821.1,298346,0
EventID,0,43120.4,10821.1,298346,0
EventID,0,43120.4,10821.2,298346,0
EventID,0,43120.6,10821.3,298346,0
EventID,0,43120.6,10821.3,298346,0
EventID,0,43121,10821.4,298346,0
EventID,0,43121.1,10821.4,298346,0
EventID,0,43121,10821.4,298346,0.092
EventID,0,43121.1,10821.5,298346,0
EventID,0,43121.2,10821.5,298346,0
EventID,0,43121.3,10821.4,298346,0
EventID,0,43121.6,10821,298346,0
EventID,0,43121.7,10821,298346,0
EventID,0,43121.8,10821,298346,0
EventID,0,43121.8,10821.1,298346,0.092
EventID,0,43121.3,10820.7,298346,0
EventID,0,43121.1,10820.7,298346,0
EventID,0,43121,10820.7,298346,0
EventID,0,43120.9,10820.8,298346,0
EventID,0,43121.2,10820.8,298346,0
EventID,0,43121.2,10820.9,298345,0
EventID,0,43121.2,10821,298345,0
EventID,0,43121.6,10821.1,298345,0
EventID,0,43120.1,10821.6,298345,0
EventID,0,43120.1,10821.7,298346,0
EventID,0,43120.3,10821.5,298345,0
EventID,0,43120.3,10821.5,298345,0
EventID,0,43120.2,10821.6,298345,0.024
EventID,0,43120.2,10821.6,298345,0
EventID,0,43119.8,10821.6,298345,0
EventID,0,43119.8,10821.6,298346,0
EventID,0,43119.8,10821.6,298346,0
EventID,0,43119.8,10821.5,298346,0
EventID,0,43119.9,10821.6,298346,0
EventID,0,43119.9,10821.7,298346,0
EventID,0,43119.9,10821.6,298346,0
EventID,0,43119.9,10821.5,298346,0.092
EventID,0,43119.9,10821.5,298346,0
EventID,0,43119.7,10821.4,298347,0
EventID,0,43119.5,10821.4,298347,0
EventID,0,43119.5,10821.5,298347,0
EventID,0,43119.4,10821.5,298347,0.092
EventID,0,43119.4,10821.5,298347,0
EventID,0,43119.1,10821.5,298346,0
EventID,0,43119.1,10821.3,298346,0
EventID,0,43118.8,10821.3,298346,0
EventID,0,43118.7,10821.1,298347,0
EventID,0,43118.5,10821,298347,0
EventID,0,43118.5,10820.9,298347,0
EventID,0,43118.6,10820.8,298347,0
EventID,0,43118.7,10820.7,298346,0.092
EventID,0,43118.9,10820.4,298346,0
EventID,0,43119,10820,298346,0.061
EventID,0,43119,10820,298346,0.417
EventID,0,43119.1,10819.7,298346,0
EventID,0,43119.2,10819.5,298346,0.417
EventID,0,43119.2,10819.5,298346,7.05172
EventID,0,43127.7,10799.8,298565,0
EventID,0,43127.8,10799.8,298565,0
EventID,0,43127.9,10799.8,298565,0
EventID,0,43127.8,10800.4,298565,0
EventID,0,43127.8,10800.5,298565,0
EventID,0,43127.7,10800.6,298565,0
EventID,0,43127.7,10800.7,298565,0.061
EventID,0,43127.7,10800.7,298565,0
EventID,0,43127.8,10800.7,298564,0
EventID,0,43127.8,10800.7,298564,0
EventID,0,43127.9,10800.7,298564,0
EventID,0,43128.5,10801.4,298564,0
EventID,0,43128.5,10801.4,298564,0
EventID,0,43128.5,10801.4,298564,0
EventID,0,43128.7,10800.9,298564,0
EventID,0,43128.6,10800.9,298564,0
EventID,0,43129,10800.8,298564,0
EventID,0,43129.1,10800.8,298564,0
EventID,0,43128.8,10800.8,298564,0
EventID,0,43128.8,10800.9,298564,0
EventID,0,43128.6,10801.1,298564,0.061
EventID,0,43128.6,10801.4,298564,0
EventID,0,43128.6,10801.5,298564,0
EventID,0,43128.8,10801.5,298564,0
EventID,0,43129.1,10801.9,298564,0
EventID,0,43129.2,10802,298564,0
EventID,0,43129.1,10801.9,298564,0
EventID,0,43129.1,10801.9,298564,0
EventID,0,43128.9,10802,298564,0
EventID,0,43128.8,10802,298564,0
EventID,0,43128.8,10802.1,298564,0
EventID,0,43128.8,10802.1,298564,0
EventID,0,43129,10802.1,298563,0
EventID,0,43129.4,10801.9,298564,0
EventID,0,43129.5,10801.8,298564,0.061
EventID,0,43129.4,10801.9,298564,0
EventID,0,43128.9,10802.3,298564,0
EventID,0,43128.9,10802.3,298564,0
EventID,0,43129,10802.3,298564,0.204
EventID,0,43128.9,10802.3,298564,0
EventID,0,43128.6,10802.3,298564,0
EventID,0,43128.6,10802.3,298564,0
EventID,0,43128.6,10802.3,298564,0
EventID,0,43128.6,10802.3,298564,0.092
EventID,0,43127.9,10802.2,298563,0
