cellID,DSBDimension
104,2.9336
104,2.54891
104,3.16939
104,3.25019
104,3.67729
104,1.90417
104,0.578303
104,2.31802
104,2.09518
104,0.21475
104,1.49246
104,3.44435
104,3.44435
104,0.544122
104,3.01639
104,1.99879
104,2.38857
104,2.24121
104,0.184911
216,2.26034
216,1.47086
216,1.01921
295,2.21366
295,0.100007
295,2.1689
295,2.83041
295,2.56886
295,2.56886
295,3.09303
295,1.7589
304,0.673539
304,0.967584
304,1.95003
304,3.02512
304,0.206554
304,5.37695
304,1.19845
304,3.07664
304,3.18618
304,3.07664
304,1.01072
304,1.58676
304,0.151521
304,0.195028
304,2.04446
304,0.747531
304,0.747531
338,2.80551
338,0.857763
338,0
365,1.83888
365,1.43295
365,7.7842
365,3.16107
365,1.13433
365,2.85876
365,2.17796
365,0.121812
365,0.851291
365,2.85876
365,4.71243
365,1.72752
365,3.15902
365,2.16248
365,2.16248
374,1.06043
374,0.939676
374,2.11995
374,2.40084
374,1.86149
374,0.344377
374,2.12233
374,1.29194
374,1.1498
374,1.95487
382,3.06262
382,2.29836
532,0.0137932
532,3.9831
532,2.62534
532,4.14961
532,2.77855
532,0
532,1.47087
532,2.91172
532,2.91172
544,1.26772
683,0.921248
683,2.57632
683,2.43747
683,0.895371
683,2.83436
683,1.27357
683,1.27357
683,1.27357
683,1.27357
683,0.910482
683,0.799083
683,2.41055
683,0.518839
683,0.112789
683,1.4196
683,1.4196
683,1.4196
683,1.4196
683,1.53212
696,1.36945
696,0.0381016
696,3.079
748,1.20322
748,0.350884
748,1.94832
748,1.87303
761,0.70068
761,0.729903
769,2.11221
824,3.17196
824,3.17196
824,3.17196
938,2.35064
980,2.11976
980,1.89373
980,2.81203
980,1.19622
1082,0.548066
1082,3.16947
1094,1.36343
1094,0.261722
1094,0.766946
1094,2.51355
1094,1.71734
1094,0.207551
1094,0.207551
1094,2.82353
1094,2.90112
1094,2.90859
1094,2.30995
1094,0.724449
1094,1.17033
1094,2.16252
1094,3.16936
1094,2.00129
1094,3.0907
1094,1.79377
1169,0.429892
1169,2.45327
1169,2.09783
1169,1.62008
1169,3.02397
1185,2.43592
1198,1.59544
1198,1.62818
1198,3.06229
1198,2.8961
1198,2.03291
1198,2.95877
1198,0.486956
1249,3.70894
1249,0.709568
1249,0.441154
1249,0.441154
1249,2.52922
1249,0.441154
1249,1.94433
1249,1.94433
1249,2.36755
1249,1.48643
1315,2.40911
1426,1.83835
1443,1.9329
1443,1.26403
1443,1.26403
1443,1.00869
1443,0.93514
1443,2.3422
1443,3.02328
1528,0.784548
1528,2.0492
1528,1.91342
1528,1.91342
1528,1.89717
1528,0.934891
1528,2.54146
1528,0
1528,2.13155
1528,2.29009
1528,0.601639
1528,3.72188
1528,0
1528,1.13309
1528,2.61138
1528,2.69677
1528,2.61345
1528,1.34401
1528,2.28202
1528,2.20343
1528,3.09711
1528,2.0013
1528,5.16822
1528,0.965119
1528,3.18573
1530,2.73769
1530,3.13852
1530,3.64048
1530,1.00168
1530,0.826872
1530,4.27664
1530,0.985879
