cellID,DSBDimension
17,2.74529
17,2.7506
22,3.11271
22,2.58906
22,1.52588
22,3.11271
22,0.475975
22,0.84153
22,4.97307
22,2.7939
22,3.11271
22,3.11271
22,1.23702
22,0.458936
22,3.11271
22,0.823342
26,2.70549
26,2.0239
51,1.80139
51,1.59083
51,0.924749
101,1.80556
101,2.54329
101,1.40391
101,2.5227
101,0.133687
101,0
139,1.96353
139,3.93501
159,2.70048
159,0.426764
225,2.07764
225,0.513925
251,2.65216
251,3.65268
251,2.38177
251,1.1724
251,0.281725
304,2.33631
304,3.2253
304,1.56943
304,1.34834
304,0.30363
304,1.02067
304,0.457522
304,2.19109
304,0.63014
304,1.32854
304,3.08078
304,1.44002
304,3.08078
304,0.0310854
304,3.00057
304,2.42514
304,0.633083
304,1.87995
304,1.00268
314,2.87911
314,3.40512
314,1.87775
314,1.1494
314,2.16228
344,5.42264
344,2.31374
344,1.64656
344,2.93998
344,2.24793
344,1.49646
344,2.59371
344,2.97095
344,2.74413
344,0.604291
344,5.13792
344,4.8458
344,1.12066
344,0.366392
344,3.05404
344,2.88867
344,0.934911
344,1.85931
344,1.54489
344,0.940829
344,2.57036
344,1.50534
344,0.471777
344,1.05323
344,0
344,1.01811
344,0.471777
344,0.821964
344,1.79142
344,1.16765
344,0.936144
344,1.62491
344,0.44272
344,2.22815
344,1.81235
344,2.45033
344,2.88465
344,2.37092
344,1.3016
344,2.82022
344,1.44845
344,2.63148
344,1.93991
344,0.685719
344,0.492751
344,0
344,2.84912
344,0
344,0.426716
344,0
344,1.43819
344,0.574644
344,0.392354
344,2.54518
344,0.574644
344,2.22513
344,2.21181
344,2.30601
344,1.80747
344,2.96843
344,1.42284
344,2.30709
344,0
344,1.26273
344,1.39847
344,0.327025
344,2.2396
344,1.2347
344,0.672145
344,1.20872
344,1.15451
344,1.35513
344,3.19791
344,2.21273
344,0.347905
344,2.42621
344,1.9993
344,0.642783
344,0.347905
344,2.42621
344,0.77867
344,2.42621
344,0.106888
344,1.71168
344,2.97968
344,3.02941
344,2.74357
344,1.16785
344,0.0651449
344,2.18916
344,1.42174
344,0.308544
344,0.964784
354,1.58271
354,0.323111
354,2.76481
354,2.76481
470,1.95086
470,3.13575
470,0.00351148
470,0.757406
499,2.33624
499,1.52652
499,1.52652
499,3.0362
499,2.23368
499,1.97938
499,2.55906
499,1.51195
499,2.05887
499,0.823285
499,1.53181
499,1.83383
499,1.83383
499,2.65831
499,2.65774
499,2.23368
499,2.68735
499,2.76985
499,1.32258
499,0.752983
499,2.10059
499,2.99147
522,1.36154
522,3.08548
522,0.368704
522,0.869013
522,2.65379
534,0.985678
556,2.51222
556,1.96245
556,0.590583
556,0.772328
588,2.803
588,2.803
633,0.142694
633,2.21873
633,0.520045
633,0.520045
633,0.299748
633,0.989505
633,1.52875
633,2.42964
633,0.0150328
633,2.42964
633,1.02165
633,0.943921
658,0.587443
704,0.0975476
704,2.96946
717,2.81126
717,1.21521
717,0.350023
717,1.15642
746,2.46476
746,0.15353
763,1.3486
763,3.06634
763,0.413839
763,0.967725
763,2.10414
763,0.967725
763,3.08617
763,0.967725
763,1.76279
763,0.53833
763,2.19577
763,1.97298
763,1.97298
763,2.72377
763,2.31503
763,1.1784
763,1.21402
763,1.21402
763,2.44819
763,3.01847
763,2.44886
763,0
763,2.91534
767,1.23605
770,2.08919
770,3.21264
831,1.55108
884,2.20486
884,1.41491
977,0.350077
977,1.22626
977,2.20458
977,2.20458
977,3.12833
977,5.79409
977,2.76934
977,2.76934
977,3.12833
977,3.12833
977,3.17916
980,2.71124
980,0
980,2.37492
1075,0
1075,3.05186
1075,0
1075,2.28253
1075,3.62342
1075,0.794995
1075,2.36832
1075,2.28253
1075,2.69958
1075,2.12037
1075,3.07585
1075,1.72116
1075,2.91069
1075,2.12037
1075,0.907408
1075,0.938805
1075,2.68152
1075,0.716175
1075,3.09974
1075,1.13527
1075,2.72972
1075,1.24135
1077,1.55224
1077,0.455487
1077,1.47704
1077,1.67752
1116,0.624311
1116,1.26611
1116,2.32209
1116,1.75689
1116,0.215181
1116,0.777267
1116,0.777267
1176,0.901104
1176,2.51989
1176,1.68167
1176,1.22493
1176,1.12335
1201,0.104584
1201,2.98525
1201,0.911787
1201,1.53511
1201,0.911787
1201,1.09562
1201,0.268558
1207,3.06806
1207,0.106672
1207,2.16334
1207,1.57661
1207,1.57661
1207,3.09367
1207,0.739702
1207,1.85115
1207,1.65336
1216,3.13391
1216,0.336355
1216,0.336355
1288,1.77651
1299,1.3465
1299,3.92413
1299,1.3465
1299,0.286743
1299,1.25401
1299,1.56169
1299,1.56169
1299,2.1498
1299,2.8565
1357,3.09042
1357,2.01764
1357,1.56561
1357,1.8423
1357,0.0532604
1357,1.34734
1357,0.264224
1357,0
1357,1.18113
1357,1.11425
1357,2.31265
1357,1.43565
1357,2.25286
1357,2.36274
1357,2.33066
1375,0.861425
1375,2.62817
1375,0.861425
1375,1.83801
1375,1.50656
1389,1.48673
1389,1.47505
1389,0.290887
1389,1.89496
1392,0.479043
1442,1.88072
1442,2.11581
1442,2.41348
1442,1.45744
1442,0.433111
1442,1.78615
1442,1.78615
1442,0.692804
1442,0.692804
1442,0.242594
1442,0.108207
1442,0
1442,1.84366
1442,1.84366
1442,1.84366
1442,0.411572
1442,0.37751
1442,1.74995
1442,0.37751
1442,2.49663
1442,2.93595
1442,1.3289
1442,2.31772
1442,2.07936
1442,1.46492
1442,0.806828
1443,0.759322
1443,1.43561
1443,0.647325
1443,2.44945
1443,2.4499
1443,2.73851
1443,2.0188
1443,2.73851
1443,0
1443,1.7036
1443,3.66235
1443,1.10862
1443,3.06548
1443,0.182597
1443,1.11248
1443,0.447785
1443,2.41814
1443,2.41814
1443,1.73814
1443,0
1443,0.0170919
1443,0.0170919
1443,2.96094
1443,1.41791
1443,0.893702
1443,2.24183
1443,1.42978
1443,2.24183
1443,1.70496
1450,2.26933
1450,1.12105
1450,1.94634
1450,1.16974
1450,1.98335
1450,0.771233
1450,2.47094
1450,3.00447
1450,1.19322
1450,0.0488113
1450,1.72154
1450,0
1450,2.58501
1450,2.58501
1450,2.83428
1504,1.88177
1504,2.64277
1504,2.64277
1504,2.13928
1504,3.17476
1537,2.64532
1537,2.24772
1537,0
1537,3.75242
1537,1.86248
1537,2.66845
1537,1.87135
1537,0.281559
1543,1.53548
1543,3.11089
1543,2.47707
1543,0.516318
1543,0.516318
1543,1.26019
1543,2.58827
1543,2.8755
1543,0.30829
1543,3.15126
1543,1.45164
1543,1.86431
1543,1.84177
1543,1.86431
1543,1.58508
1543,1.93221
1543,1.33415
1543,1.86431
1543,1.33415
1543,2.75416
1543,2.58914
1543,2.31008
1543,1.33415
1543,3.70312
1543,1.93221
1543,2.44908
1543,1.86431
1543,1.13992
1543,1.08093
1543,1.36466
1543,3.01301
1543,3.01301
1543,1.33279
1543,3.00314
1543,3.86686
1543,0
1543,2.19105
1543,1.32633
1543,4.14865
1543,1.32633
1543,1.40918
1554,2.90214
1554,2.51395
1603,1.22049
1624,1.15344
1656,0.168051
1656,2.41067
1656,2.22955
1656,2.83825
1656,2.10204
1715,0.524237
1715,0.79029
1715,1.95415
1715,2.5997
1715,2.79217
1715,1.51425
1715,1.95415
1715,0
1715,0.720495
1715,3.51842
1715,1.32883
1715,2.49851
1715,0.605377
1715,2.61141
1715,0.169677
1715,2.83661
1715,3.55284
1715,1.92134
1715,3.14548
1715,1.20048
1715,1.51425
1715,1.51425
1779,0.655138
1779,0.712629
1779,1.19539
1779,1.46161
1779,1.03166
1779,2.19366
1779,2.97033
1819,1.53853
1832,1.87978
1867,0.361964
1867,2.55216
1955,0.643978
1955,1.02755
1955,1.79728
1955,0.201191
1955,1.02755
1980,1.86502
1980,3.0562
1980,2.6431
1980,0.546312
1980,0
1980,2.28646
1980,2.20831
1980,0.1731
1980,0.152588
1980,2.03105
1980,1.9286
1980,1.61542
1980,0.687078
1980,0.401527
1980,2.1031
1980,0.797205
1980,1.77982
1980,0.73641
1980,0.501712
1980,0.626371
1980,0.501712
1980,2.82465
1980,1.10816
1980,1.91653
1980,1.58376
1980,0.501712
1980,0.00592554
1980,0.335449
1980,0.0251465
1980,5.11584
1980,2.94621
1980,2.63471
1980,0.427841
1980,3.08532
1980,0.793047
1980,2.42828
1980,2.27502
1980,0.972647
1980,1.00405
1980,2.41521
1980,2.00875
1980,0.218587
1980,2.29013
1980,3.67504
1980,2.49386
1980,1.42372
1980,2.20708
2013,0.0968925
2013,1.1709
2013,1.71653
2013,2.62556
2013,0.84984
2013,0.84984
2013,3.1589
2013,3.46144
2013,0.378371
2013,0.809783
2013,0.520352
2013,0.154703
2013,0.684402
2013,0.160586
2013,3.19972
2013,2.17666
2013,2.96068
2013,0.66219
2013,1.72342
2013,1.2881
2065,0.545968
2065,2.81113
2065,4.75684
2065,2.67634
2065,1.50099
2065,2.24231
2065,2.56781
2149,1.95166
2149,2.0533
2149,2.10325
2149,2.48101
2149,0.438082
2149,2.11629
2164,0.456725
2164,0.456725
2164,0.375813
2164,0
2164,1.97212
2164,1.28967
2164,2.15294
2164,3.03287
2164,0.142527
2164,2.15294
2164,2.30767
2164,2.00713
2164,2.23009
2164,0.142527
2164,0.456484
2164,2.07985
2164,1.97993
2164,1.81671
2164,1.53263
2164,0.777939
2164,3.76305
2164,1.33418
2164,1.21084
2164,3.66801
2164,1.59137
2164,0
2164,2.19282
2164,0.154793
2164,2.48135
2164,2.10972
2190,0.826673
2190,0.0308385
2190,2.91986
2190,0.756137
2190,2.36274
2190,1.6214
2190,2.37649
2190,2.23376
2190,0.00488822
2190,0.192419
2190,0.47655
2190,0.389476
2190,2.35259
2190,2.73056
2190,0.0253727
2190,1.79967
2190,2.40598
2190,2.74921
2190,0.913079
2190,0.0253727
2190,2.51423
2190,0.0253727
2190,0.725308
2190,2.31232
2197,1.90411
2214,2.75321
2214,0.118388
2214,1.94273
2214,2.02508
2214,1.06543
2214,1.63067
2214,1.06543
2226,1.58489
2226,2.28729
2226,2.47231
2226,0.456908
2226,0.804784
2226,2.80546
2229,2.37199
2229,1.7845
2229,2.10008
2229,2.6043
2229,4.87377
2229,2.10634
2229,0.924466
2229,2.21417
2229,2.69998
2229,1.23045
2229,2.46392
2250,2.07768
2250,1.05001
2271,1.65543
2271,0.930278
2271,2.24365
2271,1.85637
2271,2.1806
2271,2.772
2292,0.654136
2292,2.53253
2292,1.35364
2292,2.83484
2292,1.64328
2292,2.68354
2292,1.47751
2292,2.88148
2292,0.141564
2292,2.75077
2292,2.2372
2292,1.8251
2292,3.61793
2292,0.110966
2292,2.32982
2292,2.45884
2292,2.71694
2292,0.672212
2292,2.0384
2292,1.30839
2292,0.344018
2292,2.45884
2292,0.330489
2292,0.460147
2292,2.55447
2292,2.2372
2292,2.76964
2292,3.8921
2292,0.804098
2292,2.35483
2292,0.518705
2292,0.518705
2292,0.124212
2292,1.22634
2292,0.109701
2292,0.954054
2292,0.109701
2292,2.49066
2292,2.18506
2292,2.56572
2292,2.58014
2292,2.56572
2292,0.0908763
2292,1.45813
2292,1.77431
2292,0.00451732
2292,1.44954
2292,2.54871
2292,0
2292,1.19114
2292,2.72439
2292,0.194118
2292,0.331516
2292,2.37674
2292,0.410231
2292,2.02189
2292,2.33245
2292,0
2292,0.155311
2292,1.84089
2292,6.01915
2292,1.19681
2292,2.40313
2292,1.60771
2292,1.60771
2292,3.38694
2292,1.83095
2292,2.54931
2292,0.375696
2292,1.50463
2292,1.05579
2292,0.454268
2292,1.65772
2292,0.856672
2292,0.975304
2292,3.3263
2292,1.67427
2292,1.83357
2292,1.17352
2292,0.601613
2292,2.45376
2292,0.338618
2292,2.27165
2292,0
2292,2.95367
2292,1.28952
2292,4.68828
2292,0.0272207
2292,2.50035
2292,2.57645
2292,2.27165
2292,0.995449
2292,2.88137
2292,1.30787
2292,1.30787
2292,1.67108
2292,2.46322
2292,2.46322
2292,1.8616
2292,3.03635
2292,0.856153
2292,0.706039
2292,0.596329
2292,0.496232
2292,0.778046
2292,1.60104
2292,1.17851
2292,0.580216
2292,1.73319
2292,3.0127
2292,3.15577
2292,0
2292,1.23063
2292,1.23063
2292,1.23063
2292,1.23063
2292,1.23063
2292,2.94522
2292,1.23063
2292,1.23063
2292,2.0484
2292,0.143191
2292,0.198623
2292,1.47236
2297,1.36966
2303,0.188774
2303,0.707371
2303,0.188774
2334,1.15771
2334,2.00345
2334,2.45156
2334,3.58946
2334,1.02771
2334,2.07985
2334,2.33267
2334,2.36403
2334,2.33267
2334,2.33267
2334,1.67776
2334,1.25298
2334,0.558013
2334,2.49106
2396,1.24569
2403,0.334981
2403,1.23058
2403,0.359731
2403,1.00241
2403,0.190276
2403,3.19994
2403,2.39658
2403,1.55035
2403,3.07275
2403,1.2137
2403,2.98159
2403,2.97997
2403,1.93048
2403,2.03647
2403,2.12058
2409,2.85558
2409,2.51999
2409,2.85558
2409,0.0832686
2409,0
2409,0.788976
2409,2.75725
2409,3.21796
2409,1.16336
2409,2.12573
2409,1.34692
2409,3.03718
2409,2.8785
2411,0.0513221
2414,3.093
2414,1.46027
2414,2.18918
2437,0.611225
2437,0.537001
2437,0.611225
2437,1.50239
2437,2.15604
2437,0.18461
2437,2.28193
2437,0.958725
2437,2.15604
2437,1.38315
2446,2.08417
2446,2.41521
2446,0
2461,2.77008
2461,1.79388
2461,0.588849
2541,0.770392
2541,2.78879
2541,2.91334
2541,0.903062
2595,0.58573
2599,2.01982
2599,2.01982
2599,1.06687
2599,1.06687
2599,1.54292
2599,3.46894
2599,1.19211
2599,1.19211
2657,0
2657,1.95689
2657,0.452518
2657,2.51114
2657,1.22489
2657,0.580028
2657,0.640243
2657,3.18117
2657,0.194244
2657,0
2657,0.650013
2657,1.00708
2657,1.63575
2657,1.99021
2657,1.0716
2676,2.11547
2678,0.535822
2678,0.135361
2678,2.1134
2678,2.7357
2678,2.72246
2678,1.17186
2678,0.626288
2678,0.626288
2682,0.973894
2682,6.25358
2682,2.61721
2682,1.51078
2682,2.41295
2682,1.78466
2682,2.48995
2682,5.66473
2682,2.61464
2682,2.21931
2682,2.22026
2682,2.74129
2682,0.323083
2682,2.80008
2682,0.0169114
2682,1.24846
2682,1.81609
2682,1.54665
2682,1.93926
2682,2.99025
2732,2.11486
2759,0.843402
2759,2.53862
2759,0.710237
2759,0.843402
2760,2.36408
2760,2.36408
