cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
2856,9.11388e-08,1.11307e-07,1.99007e-07,2.14265e-07
2869,1.00496e-08,1.96953e-08,8.03972e-08,1.57563e-07
2881,1.65616e-07,2.4146e-07,1.81536e-07,2.2696e-07
2925,2.47548e-07,1.96036e-07,5.45312e-07,5.96397e-07
2941,1.71219e-06,7.51825e-07,3.67825e-06,1.8565e-06
2948,1.28196e-08,2.51239e-08,1.02557e-07,2.00992e-07
2988,6.11679e-09,1.19877e-08,4.89343e-08,9.59016e-08
3025,1.23601e-07,1.81566e-07,2.26589e-08,4.44071e-08
3045,1.13167e-07,1.96901e-07,0,0
3067,1.20694e-07,7.06293e-08,5.20574e-07,3.17067e-07
3087,4.9352e-08,5.57975e-08,1.95214e-07,2.15157e-07
3092,4.05413e-07,2.70866e-07,1.9707e-06,1.82828e-06
3093,7.56175e-09,1.48195e-08,6.0494e-08,1.18556e-07
3148,3.9392e-08,7.72006e-08,0,0
3180,6.64698e-08,8.41782e-08,2.69757e-07,4.35841e-07
3181,3.05652e-08,3.77381e-08,1.16555e-07,1.68149e-07
3188,1.4331e-07,2.80859e-07,3.69736e-07,7.2461e-07
3204,3.96169e-07,3.14302e-07,6.66659e-07,4.57691e-07
3205,4.18119e-08,8.19431e-08,0,0
3215,8.29223e-08,6.28952e-08,3.46173e-07,3.05325e-07
3216,6.82233e-07,3.27864e-07,2.75601e-06,1.50007e-06
3220,1.07163e-07,1.10084e-07,3.57705e-07,4.08673e-07
3233,4.63448e-08,3.79452e-08,2.65026e-07,2.21934e-07
3252,3.58235e-07,3.39386e-07,9.16081e-07,7.54393e-07
3269,3.30398e-07,1.85068e-07,8.86937e-07,6.07902e-07
3276,1.22785e-07,9.93843e-08,2.66131e-07,2.57557e-07
3289,3.54978e-07,4.63679e-07,7.35597e-07,1.13234e-06
3295,1.26902e-07,1.80001e-07,2.81183e-07,5.51064e-07
3305,7.56874e-09,1.48333e-08,6.055e-08,1.18666e-07
3349,4.64159e-08,7.08504e-08,9.06091e-08,1.36519e-07
3374,7.56337e-09,1.48227e-08,0,0
3381,6.06781e-09,1.18917e-08,4.85425e-08,9.51338e-08
3384,1.83816e-07,2.54967e-07,3.92048e-07,6.13692e-07
3414,2.19428e-08,3.51668e-08,1.75543e-07,2.81334e-07
3436,5.23176e-08,1.02532e-07,1.18248e-07,2.31744e-07
3441,3.24429e-07,2.70897e-07,5.17839e-07,3.49681e-07
3479,3.47369e-08,6.80775e-08,0,0
3483,1.65856e-08,3.25045e-08,5.51147e-08,1.08014e-07
3529,1.13593e-06,6.53323e-07,2.15794e-06,1.02612e-06
3551,1.9494e-07,2.06234e-07,4.07182e-07,4.55882e-07
3557,1.06666e-07,1.63411e-07,1.96313e-07,2.26313e-07
3558,8.58054e-08,1.32233e-07,5.99118e-08,1.17415e-07
3560,1.42418e-07,1.3649e-07,4.88223e-07,4.7776e-07
3566,1.18214e-07,2.31677e-07,0,0
3568,4.41345e-07,3.82081e-07,7.19289e-07,5.37659e-07
3576,3.02877e-08,5.9358e-08,0,0
3578,8.89054e-08,8.81892e-08,5.10262e-07,6.27212e-07
3580,1.77615e-07,2.21325e-07,1.32164e-07,2.01319e-07
3588,6.89434e-07,4.68266e-07,1.25669e-06,7.23107e-07
3605,1.18656e-08,2.32543e-08,0,0
3617,1.63291e-07,1.47179e-07,6.66187e-07,7.10441e-07
3623,1.50119e-07,1.55244e-07,6.75872e-07,6.95735e-07
3634,4.7102e-08,7.16339e-08,3.76816e-07,5.73071e-07
3643,1.88874e-07,2.87898e-07,8.72916e-07,1.43306e-06
3658,4.06665e-08,5.35399e-08,1.76551e-08,3.46005e-08
3659,3.28247e-07,4.00435e-07,5.94327e-07,7.45564e-07
3663,1.88796e-07,2.25822e-07,5.97235e-07,7.68966e-07
3700,4.03927e-08,5.6398e-08,1.4156e-07,2.7743e-07
3720,5.53142e-08,6.73755e-08,2.90395e-07,3.16646e-07
3730,3.174e-08,3.84376e-08,1.41438e-07,2.14445e-07
3739,2.36581e-07,2.56979e-07,3.87511e-07,5.10368e-07
3740,3.71161e-08,7.27402e-08,0,0
3742,1.21622e-09,2.38354e-09,9.72973e-09,1.90684e-08
3757,8.94956e-09,1.75394e-08,7.15965e-08,1.40315e-07
3758,8.73066e-08,1.71104e-07,3.75752e-07,7.36401e-07
3789,8.22726e-08,7.589e-08,1.93985e-07,1.79082e-07
3792,1.97446e-08,3.11412e-08,1.57957e-07,2.49129e-07
3815,5.9235e-07,6.16678e-07,4.59004e-07,3.33783e-07
3818,3.61447e-07,2.5358e-07,1.2405e-06,6.44083e-07
3836,5.32767e-09,1.04412e-08,4.26213e-08,8.35295e-08
3838,4.13688e-09,8.10748e-09,3.3095e-08,6.48598e-08
3862,8.25496e-08,8.1023e-08,1.63806e-07,2.95177e-07
3876,5.43594e-08,5.79337e-08,1.22804e-07,1.46872e-07
3885,2.90152e-08,5.68641e-08,0,0
3896,6.38713e-08,1.25175e-07,5.10971e-07,1.0014e-06
3906,1.11222e-08,2.17973e-08,8.89775e-08,1.74378e-07
3918,2.56236e-08,5.02173e-08,0,0
3930,4.92883e-08,8.09494e-08,0,0
3936,2.56944e-07,1.37918e-07,7.36587e-07,5.18925e-07
3958,5.26788e-09,1.0324e-08,4.2143e-08,8.25921e-08
3972,1.36387e-07,1.43029e-07,1.45085e-07,2.84339e-07
3999,8.79367e-09,1.72339e-08,7.03494e-08,1.37871e-07
4001,2.99077e-07,3.0892e-07,2.99868e-07,3.79605e-07
4003,2.08138e-08,3.3116e-08,1.66511e-07,2.64928e-07
4011,3.77486e-07,4.82841e-07,7.75025e-07,6.42274e-07
4021,7.53445e-09,1.47661e-08,0,0
4054,8.45829e-09,1.20596e-08,6.69181e-08,9.52278e-08
4089,1.01753e-07,7.22702e-08,6.59908e-07,4.93149e-07
4093,7.32034e-08,7.77643e-08,2.14754e-07,2.36142e-07
4106,2.33374e-08,4.23948e-08,1.42243e-08,2.78768e-08
4123,1.25636e-08,2.05745e-08,1.00509e-07,1.64596e-07
4125,7.97375e-07,5.56088e-07,1.08653e-06,5.8912e-07
4128,6.25385e-08,8.4035e-08,1.81226e-07,2.46983e-07
4132,5.72586e-08,9.8912e-08,5.64081e-08,8.08498e-08
4145,3.993e-06,8.24167e-07,1.01437e-05,2.17125e-06
4163,1.27135e-07,2.4916e-07,0,0
4172,2.15742e-08,4.22813e-08,0,0
4174,1.72249e-07,3.37574e-07,0,0
4203,1.3614e-08,2.66808e-08,1.08912e-07,2.13447e-07
4218,6.82758e-09,1.33807e-08,5.46206e-08,1.07046e-07
4224,1.86037e-08,2.69928e-08,1.48829e-07,2.15942e-07
4228,3.52707e-08,6.91236e-08,1.2849e-08,2.51815e-08
4244,6.38117e-09,1.25058e-08,5.10494e-08,1.00047e-07
4245,3.12173e-08,6.11797e-08,0,0
4249,1.6481e-08,3.22996e-08,1.31848e-07,2.58397e-07
4251,7.43458e-07,4.10086e-07,2.03469e-06,1.04099e-06
4260,4.38837e-08,4.97576e-08,3.5107e-07,3.98061e-07
4264,5.31938e-09,1.04249e-08,4.25551e-08,8.33996e-08
4266,3.96761e-08,6.4781e-08,3.17409e-07,5.18248e-07
4269,2.9681e-07,1.67108e-07,1.1316e-06,7.96422e-07
4281,2.58394e-08,4.60273e-08,1.988e-08,3.8961e-08
4283,2.62615e-07,2.1718e-07,7.4731e-07,4.25811e-07
4304,4.84987e-07,3.10994e-07,9.18176e-07,4.773e-07
4308,2.27946e-07,2.35271e-07,5.03466e-07,3.69827e-07
4324,1.15747e-08,2.26841e-08,0,0
4330,6.37824e-07,5.46926e-07,7.19707e-07,5.06846e-07
4332,3.94984e-08,5.31558e-08,2.20602e-07,3.81997e-07
4339,2.03423e-08,3.9867e-08,0,0
4351,3.23084e-08,6.33181e-08,1.05115e-07,2.06005e-07
4372,3.17563e-06,7.11218e-07,7.75886e-06,1.67049e-06
4383,2.32859e-08,4.56357e-08,0,0
4389,6.48941e-08,9.0032e-08,0,0
4399,7.38701e-07,3.66089e-07,1.25979e-06,5.84422e-07
4400,4.48581e-08,7.46827e-08,5.77738e-08,9.37712e-08
4407,3.6448e-08,6.06904e-08,0,0
4410,7.4766e-08,7.48768e-08,5.07645e-07,4.67855e-07
4413,1.28297e-07,1.78605e-07,0,0
4428,1.357e-07,1.6999e-07,7.02639e-07,1.13424e-06
4438,2.80934e-07,1.4181e-07,1.67821e-06,9.59978e-07
4439,1.65292e-08,1.92857e-08,1.32234e-07,1.54286e-07
4444,1.49568e-06,8.87473e-07,2.45037e-06,1.19492e-06
4447,3.1332e-07,2.37012e-07,6.51063e-07,3.88014e-07
4451,2.90491e-06,7.90807e-07,1.1076e-05,3.67001e-06
4455,2.9163e-08,3.20719e-08,1.24874e-07,1.45351e-07
4457,2.4236e-08,3.79922e-08,4.56702e-08,8.95047e-08
4478,2.02884e-08,3.97612e-08,0,0
4479,9.79086e-07,4.33078e-07,3.31013e-06,1.90437e-06
4490,1.10532e-08,2.16622e-08,8.8426e-08,1.73298e-07
4505,5.19163e-08,1.01746e-07,0,0
4506,5.0394e-07,3.02066e-07,1.00821e-06,1.33999e-06
4507,7.97404e-09,1.56275e-08,6.37923e-08,1.2502e-07
4508,1.58097e-08,1.92149e-08,1.26478e-07,1.5372e-07
4510,2.49267e-07,1.70718e-07,6.31829e-07,4.00058e-07
4513,1.78467e-07,1.6597e-07,2.24139e-07,3.1159e-07
4518,1.52234e-07,2.84101e-07,1.03826e-06,1.92136e-06
4531,1.3582e-08,2.6618e-08,0,0
4535,3.51351e-07,2.47947e-07,8.717e-07,6.48653e-07
4537,3.02565e-08,3.28181e-08,1.93656e-07,2.44843e-07
4541,1.28213e-07,2.29315e-07,9.4386e-08,1.84978e-07
4550,1.09737e-08,2.15063e-08,8.77896e-08,1.7205e-07
4555,6.98614e-07,5.56294e-07,9.22075e-07,4.47326e-07
4562,1.21936e-07,2.3897e-07,0,0
4575,1.80609e-08,3.53958e-08,0,0
4585,1.16498e-07,2.28313e-07,0,0
4587,5.4248e-09,1.06316e-08,4.33984e-08,8.50524e-08
4597,1.27368e-07,1.12544e-07,3.22818e-07,2.5984e-07
4602,6.30638e-07,4.63278e-07,2.25677e-06,2.55987e-06
4627,1.65365e-07,1.62515e-07,1.94968e-07,1.84647e-07
4628,8.62701e-08,1.1521e-07,2.62167e-08,5.13796e-08
4640,1.37136e-08,2.17522e-08,1.09709e-07,1.74017e-07
4648,1.60453e-08,3.14456e-08,0,0
4656,1.02112e-07,8.56697e-08,3.44813e-07,3.51129e-07
4659,9.4065e-08,1.02995e-07,2.67523e-07,3.5072e-07
4666,6.64124e-08,7.48394e-08,2.60402e-07,2.76962e-07
4667,1.10139e-07,8.74425e-08,3.03832e-07,2.59549e-07
4669,5.84383e-07,6.26583e-07,1.0967e-06,1.36968e-06
4670,2.58493e-08,5.06595e-08,4.815e-08,9.43646e-08
4671,3.06571e-08,6.0082e-08,0,0
4674,1.11876e-07,1.38134e-07,1.00713e-07,1.2169e-07
4683,4.61476e-07,4.10085e-07,9.07962e-07,6.81384e-07
4685,1.30793e-07,1.18324e-07,3.08071e-07,2.67039e-07
4687,2.00924e-07,2.0903e-07,2.11347e-07,3.01166e-07
4690,7.85637e-08,7.64516e-08,2.5179e-07,2.4875e-07
4694,2.21964e-07,1.8713e-07,8.11918e-07,7.461e-07
4699,8.48287e-08,1.1627e-07,0,0
4701,1.68465e-08,2.41374e-08,4.96644e-08,9.73326e-08
4702,2.67049e-07,2.36819e-07,5.1147e-07,4.28818e-07
4704,1.56596e-06,5.22981e-07,5.5455e-06,1.71143e-06
4718,2.7343e-07,2.28153e-07,8.60331e-07,1.05223e-06
4725,1.21336e-08,2.37794e-08,9.70685e-08,1.90235e-07
4726,1.12563e-07,2.0215e-07,7.71383e-08,1.07713e-07
4731,9.35058e-08,7.74652e-08,4.35725e-07,3.71864e-07
4736,1.48632e-07,1.17108e-07,4.49026e-07,4.82348e-07
4740,3.11891e-08,6.11246e-08,0,0
4741,7.03264e-08,1.37826e-07,0,0
4745,1.32245e-07,2.29478e-07,1.24204e-07,1.4699e-07
4746,4.11217e-07,3.51561e-07,1.04028e-06,7.1295e-07
4747,2.41036e-07,2.63353e-07,3.52685e-07,3.81391e-07
4756,2.16527e-06,8.7894e-07,4.62085e-06,1.80721e-06
4757,1.24158e-07,2.29859e-07,5.66748e-08,1.11071e-07
4759,2.53845e-07,1.46574e-07,1.11735e-06,7.77921e-07
4763,2.56918e-08,5.03509e-08,2.05534e-07,4.02807e-07
4769,3.81044e-08,4.81739e-08,1.3155e-07,1.82289e-07
4772,6.68971e-08,7.66343e-08,2.32569e-07,2.76107e-07
4775,4.86455e-07,4.34946e-07,5.96935e-07,5.39563e-07
4782,4.82877e-08,4.80596e-08,2.42488e-07,2.61605e-07
4786,2.70215e-08,5.00231e-08,2.16172e-07,4.00185e-07
4793,7.01588e-09,1.37497e-08,5.6127e-08,1.09998e-07
4796,1.28374e-08,1.77995e-08,1.02699e-07,1.42396e-07
4798,2.90302e-07,2.51254e-07,5.62109e-07,6.47416e-07
4800,7.31989e-08,7.12009e-08,3.42517e-07,3.12481e-07
4804,3.04175e-08,4.47211e-08,2.4334e-07,3.57769e-07
4808,8.051e-09,1.57784e-08,6.4408e-08,1.26227e-07
4820,4.03883e-09,7.91532e-09,3.23107e-08,6.33226e-08
4833,5.76745e-07,3.94311e-07,2.02525e-06,1.25848e-06
4836,9.61002e-08,9.24933e-08,2.01192e-07,2.35818e-07
4841,7.45712e-08,8.49966e-08,1.81847e-07,3.56384e-07
4843,1.48036e-07,2.88867e-07,5.13545e-09,1.00645e-08
4855,2.39116e-08,4.68621e-08,0,0
4861,3.75207e-07,2.58542e-07,8.91364e-07,6.86738e-07
4864,3.17197e-07,3.57358e-07,1.2106e-06,1.98314e-06
4870,7.68389e-08,1.50589e-07,0,0
4881,1.51357e-08,2.14554e-08,1.21085e-07,1.71643e-07
4883,5.8669e-08,5.20645e-08,1.93744e-07,1.78959e-07
4889,4.74065e-08,7.07965e-08,3.79252e-07,5.66372e-07
4893,7.34756e-08,7.95525e-08,1.81163e-07,2.32061e-07
4902,5.01329e-07,3.97631e-07,5.62633e-07,4.7242e-07
4904,1.05898e-08,2.0754e-08,8.47185e-08,1.66032e-07
4918,6.85312e-08,1.14011e-07,0,0
4921,2.36427e-08,4.6335e-08,7.03324e-08,1.37838e-07
4923,2.53997e-07,3.20852e-07,1.14968e-06,1.72619e-06
4937,9.73587e-09,1.3495e-08,7.7887e-08,1.0796e-07
4938,5.02044e-07,3.19328e-07,1.57164e-06,1.21322e-06
4942,5.32897e-07,5.02231e-07,1.32433e-06,2.10539e-06
4956,3.08543e-07,5.13217e-07,4.90315e-08,7.61074e-08
4973,7.49415e-08,8.67857e-08,3.26045e-07,5.25325e-07
4976,1.98008e-07,3.179e-07,2.98616e-07,3.49204e-07
4977,4.61089e-08,6.07036e-08,2.05554e-07,2.57394e-07
4998,7.92491e-07,4.16548e-07,1.8641e-06,7.92303e-07
5005,1.29402e-06,5.71298e-07,2.62168e-06,8.72795e-07
5015,1.56302e-08,3.06321e-08,0,0
5028,2.28631e-07,1.54976e-07,1.11664e-06,7.54651e-07
5044,2.86916e-08,5.03502e-08,2.29533e-07,4.02802e-07
5045,5.71854e-07,5.19684e-07,8.51747e-07,5.03582e-07
5048,8.96039e-07,5.49403e-07,2.60708e-06,1.70409e-06
5051,2.63501e-08,5.16411e-08,0,0
5057,6.97212e-09,1.3664e-08,5.5777e-08,1.09312e-07
5062,1.87641e-07,2.23205e-07,5.66902e-07,6.45459e-07
5073,1.69024e-09,3.31255e-09,1.3522e-08,2.65004e-08
5087,7.20191e-08,7.47499e-08,7.26493e-08,1.11993e-07
5089,3.16655e-08,5.20567e-08,4.58146e-08,8.97877e-08
5094,2.5487e-08,3.88817e-08,2.03896e-07,3.11053e-07
5095,2.15383e-07,4.19333e-07,1.13624e-08,2.22681e-08
5097,8.76441e-08,1.10117e-07,2.73938e-07,2.74278e-07
5108,1.80084e-07,2.52535e-07,0,0
5133,4.53027e-07,3.0814e-07,5.50867e-07,4.17353e-07
5136,3.66359e-07,1.57421e-07,1.2612e-06,5.35825e-07
5137,4.07555e-06,8.42307e-07,1.00535e-05,2.16861e-06
5145,1.42648e-07,1.1699e-07,4.65707e-07,3.19606e-07
5147,1.3189e-07,1.7897e-07,1.06315e-07,2.08357e-07
5148,1.61875e-07,2.07148e-07,5.9598e-07,9.32832e-07
5149,3.65955e-07,1.62738e-07,1.75473e-06,8.16015e-07
5160,5.16351e-08,6.61848e-08,1.86543e-07,2.88623e-07
5169,5.65453e-08,8.037e-08,5.11666e-08,1.00276e-07
5172,9.00428e-09,1.76466e-08,7.20343e-08,1.41173e-07
5174,1.09742e-08,2.15073e-08,8.77937e-08,1.72058e-07
5175,3.17574e-09,6.22382e-09,2.54059e-08,4.97905e-08
5177,1.50055e-07,2.59516e-07,7.01645e-08,1.37509e-07
5179,5.99242e-09,1.1744e-08,4.79393e-08,9.39517e-08
5186,3.46566e-07,3.66911e-07,5.78931e-07,7.95435e-07
5188,1.90262e-08,3.72877e-08,1.5221e-07,2.98302e-07
5196,2.50038e-09,4.90025e-09,2.0003e-08,3.9202e-08
5199,4.33007e-08,8.48608e-08,0,0
5201,1.68746e-08,3.30708e-08,1.34997e-07,2.64567e-07
5202,3.92653e-08,5.49802e-08,1.53739e-08,3.01299e-08
5215,5.19931e-07,2.89719e-07,2.60058e-06,1.83518e-06
5219,3.22098e-08,2.6848e-08,2.57678e-07,2.14784e-07
5222,3.62366e-08,7.10165e-08,0,0
5225,3.82203e-07,3.22183e-07,9.8345e-07,1.01032e-06
5245,4.76002e-07,5.12562e-07,1.16658e-06,9.9563e-07
5246,1.13388e-07,1.34239e-07,4.99398e-07,8.87048e-07
5249,2.98006e-08,5.84034e-08,0,0
5255,4.02902e-08,5.32227e-08,1.64063e-08,3.21531e-08
5258,6.27562e-09,1.2299e-08,5.0205e-08,9.83919e-08
5259,1.45201e-08,2.84566e-08,1.16161e-07,2.27653e-07
5262,6.47483e-09,1.26894e-08,5.17986e-08,1.01515e-07
5264,5.33101e-07,3.79245e-07,1.14895e-06,7.30906e-07
5265,6.56017e-09,1.28566e-08,5.24813e-08,1.02853e-07
5278,6.41409e-08,1.13739e-07,7.75694e-08,1.13306e-07
5285,3.63172e-07,1.94938e-07,1.2311e-06,5.65998e-07
5288,2.63278e-08,4.84195e-08,1.34263e-08,2.63129e-08
5297,8.41307e-08,7.4922e-08,3.02222e-07,2.96357e-07
5299,2.66733e-07,2.55913e-07,6.47399e-07,6.02369e-07
5304,3.00341e-08,3.9244e-08,1.6572e-07,1.88318e-07
5307,3.93735e-07,5.82458e-07,9.1356e-07,1.7904e-06
5312,1.31092e-07,1.17002e-07,5.08543e-07,4.56055e-07
5314,1.57606e-07,1.7906e-07,2.95295e-07,2.83968e-07
5315,7.72591e-09,1.51413e-08,6.18073e-08,1.2113e-07
5328,1.82846e-07,1.52111e-07,5.1205e-07,4.20722e-07
5329,1.6721e-07,1.64327e-07,4.67267e-07,2.90081e-07
5332,1.50348e-07,1.98705e-07,7.4182e-07,1.24146e-06
5334,1.37863e-08,1.94321e-08,6.54241e-08,1.28218e-07
5336,4.06281e-08,7.96232e-08,0,0
5346,2.87566e-07,2.26041e-07,1.81315e-07,1.9694e-07
5350,1.18495e-08,2.32228e-08,9.47963e-08,1.85782e-07
5368,1.82968e-08,2.99309e-08,2.72722e-08,5.34481e-08
5373,6.34637e-08,1.09526e-07,5.0771e-07,8.76204e-07
5376,1.26728e-08,2.48363e-08,0,0
5379,2.04311e-08,4.0041e-08,1.63449e-07,3.20328e-07
5380,3.43168e-08,5.06619e-08,8.68202e-08,1.70151e-07
5387,4.66305e-07,4.53503e-07,1.51309e-06,1.56965e-06
5391,6.0653e-07,3.9965e-07,1.97155e-06,1.69627e-06
5394,5.15214e-08,1.00972e-07,0,0
5396,8.5676e-07,3.59909e-07,2.28009e-06,1.04387e-06
5398,2.73221e-07,1.99644e-07,8.05255e-07,8.79909e-07
5401,3.25539e-07,1.9734e-07,7.06115e-07,3.73706e-07
