cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
4841,2.09583e-07,1.56963e-07,8.58062e-07,6.34746e-07
4855,7.42193e-09,1.3474e-08,5.93754e-08,1.07792e-07
4868,3.52658e-08,4.44159e-08,1.03876e-07,2.03576e-07
4874,2.47534e-07,3.35894e-07,5.05386e-07,5.35227e-07
4883,2.53222e-07,2.16963e-07,9.76964e-07,7.57822e-07
4887,2.01786e-08,3.95461e-08,0,0
4894,1.03122e-06,4.67925e-07,1.75296e-06,9.12858e-07
4899,6.36467e-08,1.00628e-07,3.56513e-07,5.16142e-07
4915,6.82395e-09,1.33736e-08,5.45916e-08,1.06989e-07
4917,1.08458e-07,2.12557e-07,0,0
4918,1.24939e-08,2.44855e-08,9.99508e-08,1.95884e-07
4919,1.21418e-08,2.01992e-08,9.71341e-08,1.61593e-07
4922,8.94048e-08,9.59432e-08,2.33853e-07,2.80821e-07
4923,2.31126e-07,1.7253e-07,9.60729e-07,6.9241e-07
4927,2.20604e-08,4.32341e-08,1.76483e-07,3.45873e-07
4935,2.47851e-07,3.21163e-07,4.97033e-07,4.3621e-07
4940,4.71403e-07,4.06606e-07,4.49791e-07,4.58934e-07
4944,8.23169e-08,1.61325e-07,5.15852e-07,1.01097e-06
4953,4.29407e-08,7.52199e-08,3.89469e-08,7.63284e-08
4957,1.92876e-08,3.10342e-08,3.16218e-08,6.19726e-08
4960,2.22972e-08,4.36981e-08,0,0
4969,4.25836e-08,5.04848e-08,9.90652e-08,1.68548e-07
4975,3.41701e-07,2.89136e-07,1.50495e-06,1.90031e-06
4979,4.23455e-07,2.82004e-07,1.85914e-06,1.64002e-06
4995,1.28252e-07,1.35416e-07,3.68811e-07,3.8713e-07
5004,1.05105e-08,2.05985e-08,8.4084e-08,1.64788e-07
5013,1.63837e-08,2.44952e-08,1.3107e-07,1.95962e-07
5017,5.50688e-08,1.07924e-07,1.97518e-07,3.87096e-07
5024,3.34438e-07,1.79278e-07,1.1284e-06,6.86112e-07
5031,4.23099e-08,7.88755e-08,2.28027e-08,3.51407e-08
5039,2.5253e-07,1.61075e-07,1.10604e-06,6.52027e-07
5044,1.90545e-08,3.73431e-08,0,0
5047,2.70823e-07,3.4063e-07,8.21241e-07,6.89817e-07
5050,1.0099e-07,7.60902e-08,5.05967e-07,4.25625e-07
5078,3.65991e-08,7.17272e-08,0,0
5081,2.28207e-06,8.08228e-07,4.26505e-06,1.42943e-06
5086,5.7956e-08,8.78443e-08,4.34154e-08,6.25388e-08
5093,9.4039e-08,1.77362e-07,2.88817e-08,5.66025e-08
5098,1.35421e-08,2.65399e-08,1.75824e-08,3.4458e-08
5117,4.60755e-07,4.15975e-07,1.12417e-06,1.15464e-06
5125,1.37637e-08,2.69741e-08,1.10109e-07,2.15793e-07
5129,2.14966e-08,4.21291e-08,0,0
5134,1.04949e-06,5.00517e-07,2.04465e-06,8.40001e-07
5139,1.23394e-08,1.75171e-08,9.80672e-08,1.38939e-07
5158,5.34458e-08,6.75237e-08,1.32882e-07,1.53584e-07
5163,9.49493e-09,1.86082e-08,7.59594e-08,1.48866e-07
5164,5.10089e-08,9.99674e-08,0,0
5172,3.36146e-09,6.58781e-09,2.68917e-08,5.27025e-08
5174,2.84549e-08,5.5766e-08,0,0
5181,7.52868e-08,1.47547e-07,0,0
5193,2.97641e-08,4.96902e-08,5.87393e-08,8.57144e-08
5208,1.65145e-08,3.23652e-08,0,0
5209,3.96281e-08,4.43099e-08,1.33886e-07,2.0638e-07
5210,7.72217e-08,8.87267e-08,5.02666e-07,5.06317e-07
5211,5.51153e-07,4.45714e-07,1.01583e-06,5.57419e-07
5217,1.20385e-07,9.11961e-08,2.84193e-07,2.3377e-07
5219,9.49955e-08,8.13198e-08,2.62925e-07,2.66793e-07
5222,8.87936e-08,1.74018e-07,2.2957e-07,4.49911e-07
5229,1.89552e-08,2.18618e-08,1.51641e-07,1.74894e-07
5237,2.57799e-08,3.28447e-08,8.71496e-08,1.20772e-07
5254,5.32788e-08,5.84744e-08,2.44569e-07,3.03559e-07
5267,2.5746e-07,3.72255e-07,3.08492e-07,3.06411e-07
5269,6.75132e-08,5.07532e-08,2.90718e-07,2.297e-07
5272,1.98731e-09,3.89474e-09,1.58985e-08,3.11579e-08
5275,2.46581e-07,2.48788e-07,3.27192e-07,2.545e-07
5287,7.75392e-08,6.80194e-08,3.93858e-07,3.1508e-07
