cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
6235,0,0,37.2845,103.337
6237,0,0,13.4524,28.0857
6246,3.28835,6.65625,75.632,141.144
6247,0.784569,1.00308,43.0205,46.7702
6249,0,0,152.309,422.137
6250,0.421289,0.731606,43.8141,54.3205
6251,0.312998,0.654599,27.3873,53.9413
6255,0,0,12.7743,30.6665
6264,1.06926,1.34197,49.1857,45.154
6266,0,0,169.987,471.132
6269,0,0,21.1622,58.6528
6271,0.988139,2.0384,42.8193,89.3
6273,1.21475,2.64543,151.844,212.285
6274,0,0,89.5621,248.229
6280,0,0,64.948,106.196
6283,2.88267,4.30695,60.7162,63.9936
6284,1.20689,0.572446,53.4701,19.4501
6285,0.630134,1.74647,60.4928,167.661
6286,0,0,28.8321,74.2523
6288,5.86111,14.0765,99.6389,239.3
6296,0,0,85.4744,159.547
6297,0,0,108.13,245.438
6298,1.6493,2.00113,53.5474,57.6593
6302,0,0,13.4168,32.2972
6303,0.56488,0.885255,46.4614,51.1264
6305,0,0,223.748,620.135
6306,0,0,81.4052,225.621
6316,0,0,151.533,419.986
6319,2.37283,6.5765,199.318,552.426
6320,0,0,294.29,815.648
6323,0,0,163.082,337.859
6329,0,0,11.2158,21.1018
6332,1.73625,4.01731,86.8125,165.965
6343,0,0,53.7845,149.068
6357,0,0,41.6361,115.398
6358,3.97058,11.0048,186.617,517.224
6363,0,0,67.5366,187.183
6370,1.84888,4.11435,121.657,191.928
6379,1.70317,2.24772,56.886,63.5903
6380,0,0,20.0354,47.9607
6383,3.93134,10.2129,157.253,377.705
6385,1.71054,3.7342,81.4219,153.284
6402,1.44155,2.99814,99.1464,140.153
6411,0.300167,0.603341,30.617,50.6484
6421,0.310627,0.336789,21.998,21.5158
6422,1.21613,0.99814,62.2301,39.1731
6423,8.17402,22.655,261.569,724.959
6425,1.00249,2.77849,24.0598,66.6838
6434,0.835468,1.93634,56.8118,105.561
6445,0,0,11.791,26.5836
6448,11.3607,31.4871,153.37,425.076
6457,0,0,17.3355,36.2335
6461,1.43759,3.81172,66.1294,168.164
6463,0,0,223.758,620.164
6473,1.12871,0.870353,54.7424,30.9822
6475,6.54286,18.1341,229,634.693
6477,1.3821,2.26563,46.5768,68.3869
6478,0.369307,0.892957,54.2881,107.621
6479,0,0,158.96,315.429
6484,0.748029,0.986879,47.0012,60.524
6494,2.59844,5.41363,135.119,272.573
6500,0,0,144.36,400.104
6502,0.209429,0.517985,17.592,33.4936
6510,0,0,19.6756,50.5213
6512,0.88188,1.97678,14.8156,33.2098
6513,0.305551,0.656689,36.6661,46.529
6516,0.363231,0.808514,25.1537,36.3877
6521,0,0,75.8245,210.154
6529,0,0,61.6065,114.98
6532,0,0,80.1963,222.271
