cellID,DSBDimension
28,2.81986
28,1.23397
28,2.75882
36,0.489771
36,1.7994
36,2.6807
37,1.60114
37,2.82122
37,1.43113
37,0
37,1.26411
37,2.65405
44,1.17556
44,1.22871
45,2.91922
45,1.38665
45,3.94777
45,1.17175
45,2.60725
45,0.771885
45,2.10239
45,4.06824
45,2.39839
48,3.32598
52,1.69466
52,1.61496
56,2.60559
56,2.54279
56,1.41645
60,0
60,2.12218
60,0
60,2.08263
60,3.41108
60,0.765933
60,2.08263
60,2.08263
60,2.06361
60,3.05683
61,1.05106
61,2.09019
70,3.28368
70,2.93368
70,3.28368
70,0.34653
70,3.28368
70,1.57703
70,3.28368
70,1.32204
84,1.13962
84,1.07936
84,1.16071
84,1.65026
84,1.13962
84,1.13962
94,0.164271
94,1.64815
94,1.97413
94,0.164271
94,0.965501
94,0.296871
96,4.97947
96,0.870959
96,2.8123
96,1.56614
96,0.586302
96,0.486167
96,2.10191
96,2.8123
96,2.38913
98,0
98,1.20134
103,2.26874
103,0.141347
103,0.469879
103,0.469879
103,2.42215
103,0.469879
103,2.32109
105,1.37135
105,2.78341
115,0.466852
115,2.17765
115,1.03993
115,2.23027
120,1.9027
120,0.383225
120,2.90144
120,0.383225
120,2.0671
120,1.31105
120,2.03538
120,2.849
120,1.72619
120,1.48242
120,4.00297
120,2.18129
120,7.29364
120,1.70245
120,3.06343
120,3.28428
120,1.06497
120,2.69307
120,3.06343
120,2.01091
120,1.7855
127,0.670034
129,0.729638
129,1.17436
129,1.97787
129,0.58925
129,0.63522
129,1.7338
129,2.08599
129,1.97787
129,2.49527
129,0.645375
129,0.454905
129,0.454905
129,1.9666
129,3.47787
129,1.17772
129,1.17772
129,1.03404
129,1.36484
129,1.4289
129,1.33135
129,2.66235
147,2.03361
149,2.98582
149,2.98582
149,0.493489
149,0.493489
149,2.39933
149,1.23457
149,2.59589
149,0
149,0.6828
149,3.30957
149,0.611333
149,2.59589
149,2.77077
149,2.39933
149,0.340924
149,0.704871
149,1.18195
149,1.07712
149,2.59589
149,1.23457
149,1.34208
149,2.51385
149,1.32496
149,0
149,1.23457
149,0
149,2.86769
149,0.86552
149,2.74274
149,3.11777
149,1.66205
149,1.54395
149,2.59589
153,0.967988
158,3.15337
158,3.15337
159,1.42011
159,0.81027
159,1.27938
159,0.574534
159,2.98294
159,0.711563
160,0.0516836
160,2.05101
177,1.10507
177,1.10507
179,0.480131
182,0.838872
185,2.14404
185,0.0977529
190,0.874694
190,2.76261
194,1.09635
194,2.92562
194,1.30009
194,1.87006
198,2.37812
198,0.912114
198,0.184778
198,1.3488
198,1.50258
198,0.358046
200,0.0128516
200,2.55363
200,1.24652
200,2.7022
200,0.550379
200,3.08953
200,2.95447
200,2.93091
200,0.550379
200,2.56835
200,1.41549
200,0.550379
200,0.694305
200,0
200,0.128265
200,0.159985
200,0.7488
200,0.7488
200,2.7583
205,0.557048
205,4.87532
205,0.260161
205,1.70652
205,3.11739
205,1.19508
208,0.282371
208,0.754285
208,2.93482
208,0.23467
208,0.235115
208,0.282371
208,2.37106
208,0.23467
216,0.743534
216,0.776077
216,2.54295
216,2.07737
216,1.94049
216,1.19855
224,1.79021
227,0.687173
227,0.326371
227,0.848841
227,2.91147
227,0.141385
227,0.788739
232,2.18402
233,2.74751
233,1.53527
233,4.48087
233,5.16053
233,1.96087
234,1.51761
234,0.770495
234,1.51761
234,0
234,1.7171
234,0.457547
234,1.51761
239,0.166363
239,0.166363
239,3.15067
239,3.08147
242,3.22154
242,2.42734
245,2.32298
245,1.63073
245,1.26215
246,0.25883
246,0.24905
246,2.68889
246,0.0509747
246,2.91367
246,0.911465
246,0.870457
246,1.56335
246,0.483208
246,2.05461
246,2.33742
254,2.52775
254,2.70214
256,0.945283
256,0.945283
256,1.26664
256,0
256,1.04934
256,0
256,2.79732
256,1.51612
256,3.65146
257,0.93675
257,1.60505
257,0
257,0
257,1.77725
257,5.08519
257,2.521
257,0.927317
257,1.36053
257,1.2653
260,0.310659
260,0
260,1.61875
260,1.75272
272,0.721656
272,1.94772
281,0.941226
281,4.181
281,0.366813
281,2.51691
281,4.29199
281,3.23956
281,3.28704
281,1.34938
281,0.366813
281,0.964581
281,0.209046
281,2.93853
281,0.775573
287,2.70952
287,2.82288
287,1.1857
287,0.605381
287,1.06085
287,0.984629
288,2.90442
292,0.765085
292,0.765085
293,0.587829
293,3.06364
297,1.33849
297,1.76002
302,0.843012
302,1.8882
302,3.06752
302,1.54322
302,0.307612
302,4.37697
303,1.09368
303,2.13878
303,2.01864
303,2.46306
303,2.65002
303,2.65002
303,0.976009
303,0.569256
303,1.40911
306,0.891104
314,3.43446
314,2.85922
314,0.873128
314,5.65153
314,2.45051
314,1.32476
314,2.20881
314,2.04241
314,4.55746
314,1.88461
318,0.198696
318,2.22669
326,2.37834
339,1.6131
339,0.330567
346,0.0497705
346,1.40709
346,2.54729
346,3.57168
346,5.48733
346,0.343635
346,1.70371
346,2.43874
346,3.02833
346,1.47033
346,1.47033
346,1.17299
349,0.326136
349,0.326136
349,1.17837
349,2.71733
349,0
349,1.14719
349,1.45413
349,0.717719
349,0.326136
363,2.81485
363,0.699258
363,1.69539
363,4.34111
363,1.06239
363,2.94748
367,1.60367
367,1.70045
367,2.12437
367,0.0730387
367,0.63689
367,2.13811
367,2.87464
367,2.93458
367,2.25829
367,2.87464
367,0
367,2.3002
367,2.44323
367,1.99086
367,2.50744
371,1.85399
371,0.236906
371,0.436184
371,0
371,6.76331
371,0.436184
371,2.13954
371,6.85891
371,0.708921
371,0.634638
371,0.717612
371,2.18764
371,0.436184
371,1.81814
371,1.85399
376,0
376,0.646835
379,0.208539
386,1.65449
386,1.65449
386,1.61133
389,1.77672
389,2.13795
389,2.45287
389,0.696013
389,2.71667
389,2.37472
389,2.93712
389,0.33291
389,1.27164
389,1.44572
389,1.82071
389,1.44572
395,0.264826
395,2.03325
395,2.89149
400,3.12346
400,2.79885
400,2.44567
400,3.41723
400,2.37219
400,1.25387
400,2.92228
400,2.08999
400,0.533955
400,1.25297
400,1.30933
406,3.08693
406,1.42874
406,0.556345
406,0
406,0.988016
406,2.36656
406,0.816439
406,3.10094
410,2.80411
410,2.23762
411,1.3761
411,2.64393
411,4.284
411,1.3761
411,2.19602
411,3.75188
411,2.37649
411,0.186327
411,1.3761
411,0.0115777
411,1.61627
411,1.79459
411,0.878907
411,1.86886
411,2.2916
411,1.65904
411,2.98901
411,0.461141
413,1.91858
413,0.346915
422,3.13869
422,2.49784
422,2.62792
422,0.761774
422,0.758419
422,0.758419
422,2.04678
422,0
422,3.08246
422,1.46072
422,1.7085
422,0.643978
422,0.643978
428,2.99589
428,3.63721
437,3.01119
437,2.31796
437,4.09308
437,2.30396
437,0.255625
437,1.6183
437,1.50806
437,0
437,2.27714
437,3.0196
437,3.18203
439,1.89243
439,2.77617
439,0.184518
439,2.23481
439,1.3219
439,1.18463
446,2.61178
446,2.61178
446,1.47766
446,3.96139
450,2.4774
450,1.08192
450,0
452,0.856482
460,3.07765
460,0.594473
460,2.62006
460,2.08284
460,2.43735
460,0.967664
460,0.00980177
460,2.91426
460,0
460,2.07848
460,2.46301
460,0.0493913
460,0
460,1.17995
460,1.17995
460,2.30691
460,3.18382
460,0
460,0.204519
460,1.83418
460,0.925947
460,1.45728
460,1.53481
460,1.45728
462,2.5777
462,0.00654553
465,2.00376
465,1.43363
465,2.08363
469,2.3737
469,0.25303
470,3.09074
470,2.74379
470,2.456
470,3.18163
470,2.456
470,1.36159
470,1.62624
470,5.51728
470,2.11554
470,2.78178
470,0
470,2.78178
481,2.91337
481,2.52474
484,3.04713
484,1.08473
484,1.8206
484,2.03258
484,0.271641
484,1.5639
484,1.08473
484,0.195385
484,0.945721
484,1.02646
484,2.18452
484,1.44428
484,2.18452
484,1.27356
484,0
484,4.29811
487,0.327573
487,0.841241
487,2.82307
487,1.50231
487,2.73133
487,3.97734
487,0.38329
487,0.38329
487,0
487,0.790066
487,1.2282
487,0.345553
499,1.62718
499,2.41724
499,1.81288
499,1.53017
499,1.45582
499,1.53017
499,2.62868
507,1.03872
509,0
511,4.35069
511,0.907489
513,1.56722
513,1.45849
513,0.996719
513,0.633261
513,3.79122
513,0.692833
513,0.199345
513,1.78047
513,1.78047
513,1.78047
513,1.78047
513,1.31785
519,1.68581
519,1.55257
519,0.280989
519,1.19665
525,2.68856
534,1.04242
534,1.14267
535,0.953594
535,0.953594
535,3.04991
535,1.4491
535,3.04991
535,0.953594
535,0.344122
535,1.4491
536,0.134107
537,0.0263021
538,0.795594
538,0.982739
545,1.51634
545,3.35356
545,1.72145
545,1.65047
545,1.10859
545,1.72145
545,1.2832
545,0.282319
545,3.87585
545,3.01543
547,2.69233
547,1.08148
547,2.72701
547,2.72701
547,0
547,2.48078
547,4.87826
547,2.05886
547,3.25576
547,2.61726
547,3.7657
547,3.84762
547,1.83816
547,0.865751
547,1.75048
547,2.72701
547,2.9116
548,1.84929
556,3.22369
559,0.42804
559,0.829159
559,2.32359
559,1.1602
560,0.898253
562,1.45974
566,0.470676
566,1.09151
566,0.470676
566,0.623644
568,0.105497
568,1.61875
568,2.68446
568,2.76069
578,1.50415
578,1.50415
578,0
578,0
578,1.50415
578,1.38126
578,4.14346
578,1.23914
578,3.09773
578,1.24458
578,0.728875
578,1.25652
587,2.54502
587,2.04618
587,0.892452
587,1.82318
587,0.34361
587,2.04618
587,0.972777
587,1.82318
587,1.58623
588,0.393089
588,1.31698
593,3.10238
593,2.7181
593,3.10238
596,1.72121
596,2.64245
596,3.07435
596,2.64245
601,3.17186
601,2.84053
601,1.01276
601,1.75176
601,2.73807
601,0.843094
601,2.16506
602,0.119735
602,2.6009
602,0
602,0.160119
602,0
602,0.941362
608,2.86042
608,0.606635
614,3.05181
614,3.05181
614,3.05181
614,0.894208
614,5.37196
629,0.734171
635,3.08726
635,0.282566
635,0.647469
635,1.6687
635,1.54441
635,2.9935
635,3.18103
643,2.61666
644,0.60364
644,0.257639
644,2.55336
645,1.76594
645,1.49351
645,1.06601
645,0.8077
645,0
645,2.46847
645,1.36466
646,1.92895
659,1.94769
659,2.12694
659,3.95587
659,2.29398
659,0.235375
659,0.821288
659,2.20822
659,2.12803
663,2.86744
663,0.857077
669,1.24845
669,0
669,0.165295
669,1.19925
669,0.11019
669,3.00396
669,1.26669
669,2.18744
669,2.49828
669,0.878904
669,2.49828
669,0.0382878
669,0.24293
669,0.0382878
669,1.26722
669,0.24293
669,0.0382878
669,3.08176
669,2.18744
669,0.00242205
672,0.128205
672,2.89425
672,2.2388
672,1.94657
672,1.48245
672,0.227199
672,1.24315
672,0.155955
672,2.00387
672,0.227199
672,2.17778
672,0.327249
677,1.59852
681,1.42502
681,1.17109
681,2.24534
681,2.24534
681,2.49088
681,1.50916
681,0.611944
681,1.73812
681,2.3659
681,7.42328
681,4.67148
681,2.77665
681,5.14672
681,2.44638
681,2.42289
681,0.657541
681,4.52256
681,1.38343
681,0.0833572
681,2.3659
681,1.5372
681,0.720889
681,0
681,0.702664
683,0.76219
683,0.858767
683,2.61891
683,0.672025
683,2.34263
683,2.0652
683,1.79495
683,2.88668
683,1.83002
683,1.59675
683,3.17968
683,2.28687
683,2.20724
683,0.658576
683,2.20724
683,2.82062
683,3.91616
683,2.84934
683,1.87966
683,0.892773
683,3.18129
700,1.11229
700,3.19392
700,2.90277
700,3.38022
700,2.55858
709,0.170056
709,2.1938
709,1.33382
709,0.706522
709,1.43248
709,0.915753
718,0.555573
718,0.0659284
718,2.59354
718,2.50533
718,0.53195
718,1.68076
718,1.78491
718,0.653238
728,1.2567
728,1.3465
728,0.697358
728,0.861131
728,3.02351
728,1.3465
728,1.00982
728,1.33079
728,0
728,2.11897
728,1.3465
742,0.13747
742,0.0863265
742,0.193176
742,0.965358
742,1.78645
748,2.23988
748,1.57208
755,0.0275787
756,1.37765
756,1.67854
757,2.24628
757,2.62364
757,0.868965
757,2.18408
765,0.11274
765,1.59051
765,2.93245
765,1.43808
765,2.62487
765,0
765,2.14449
765,1.42848
765,2.62376
765,1.49198
765,0
765,0
765,1.66842
765,3.84513
765,2.42001
765,1.61904
765,4.20749
765,1.09184
765,5.81976
766,1.58263
772,1.79881
772,2.87761
772,2.98095
772,1.95527
773,0
773,1.98128
773,1.89545
773,0.32363
773,1.46501
773,1.55138
773,3.17977
773,1.38071
773,2.19319
