cellID,SSB,statisticalError,DSB,statisticalError
3836,1.6e-06,3.13569e-06,0,0
3838,3.8e-06,7.44726e-06,0,0
3862,1.64e-05,3.0987e-05,1e-06,1.9598e-06
3876,1.6e-05,2.11851e-05,2e-07,3.91961e-07
3896,6.86e-05,0.000134443,2.2e-06,4.31157e-06
3906,1.22e-05,2.39096e-05,2e-07,3.91961e-07
3936,8.88e-05,6.23595e-05,2e-06,1.9196e-06
3958,4.4e-06,8.62314e-06,0,0
3972,1.08e-05,2.11659e-05,0,0
3999,8e-06,1.56784e-05,1e-06,1.9598e-06
4001,2.68e-05,3.21784e-05,2e-07,3.91961e-07
4003,1.86e-05,3.14463e-05,4e-07,7.83922e-07
4011,0.0001076,9.04511e-05,3.2e-06,2.82536e-06
4054,8.4e-06,1.16922e-05,8e-07,1.23941e-06
4089,7.88e-05,5.98682e-05,1.2e-06,1.23917e-06
4093,3.22e-05,3.38889e-05,0,0
4106,1.6e-06,3.13569e-06,0,0
4123,1.48e-05,2.67564e-05,2e-07,3.91961e-07
4125,0.000134,7.44472e-05,2.2e-06,2.25104e-06
4128,2.06e-05,2.9253e-05,8e-07,1.56784e-06
4132,7e-06,9.73514e-06,0,0
4145,0.001103,0.000227064,1.86e-05,7.6743e-06
4203,1.32e-05,2.58694e-05,0,0
4218,4.6e-06,9.0151e-06,0,0
4224,2.3e-05,3.66103e-05,0,0
4228,1.4e-06,2.74373e-06,0,0
4244,6e-06,1.17588e-05,0,0
4249,1.56e-05,3.05729e-05,4e-07,7.83922e-07
4251,0.0002368,0.000137205,4e-06,3.41558e-06
4260,3.78e-05,3.97138e-05,2.2e-06,3.06101e-06
4264,1.2e-05,2.35176e-05,0,0
4266,3.7e-05,6.00799e-05,8e-07,1.23941e-06
4269,0.0001318,7.68061e-05,1.2e-06,1.10824e-06
4281,2.2e-06,4.31157e-06,0,0
4283,9.54e-05,5.95524e-05,1.8e-06,2.11039e-06
4304,0.0001078,5.76585e-05,1.6e-06,1.66252e-06
4308,7.2e-05,6.51971e-05,1.4e-06,2.38413e-06
4330,8.7e-05,6.62899e-05,1.6e-06,2.14661e-06
4332,2.46e-05,4.17549e-05,2e-07,3.91961e-07
4351,1.22e-05,2.39096e-05,0,0
4372,0.0008894,0.000196633,1.6e-05,6.42593e-06
4399,0.0001684,8.9692e-05,3.6e-06,3.63389e-06
4400,8.8e-06,1.47593e-05,0,0
4410,4.5e-05,4.22067e-05,4e-07,5.54261e-07
4428,6.1e-05,9.29548e-05,3.2e-06,5.22918e-06
4438,0.000194,0.000104644,7.4e-06,5.9801e-06
4439,1.58e-05,1.8048e-05,2e-07,3.91961e-07
4444,0.0002626,0.000125509,5.2e-06,4.14603e-06
4447,6.98e-05,4.09872e-05,1e-06,1.03676e-06
4451,0.0013274,0.000476911,2.48e-05,9.59339e-06
4455,2.08e-05,2.39468e-05,4e-07,5.54261e-07
4457,5.4e-06,1.05829e-05,0,0
4479,0.0003322,0.000178582,8e-06,7.03069e-06
4490,1.28e-05,2.50855e-05,2e-07,3.91961e-07
4506,0.0001514,0.000219403,4.6e-06,7.50856e-06
4507,7.8e-06,1.52865e-05,0,0
4508,9.2e-06,1.16654e-05,2e-07,3.91961e-07
4510,7.64e-05,5.01068e-05,4e-07,5.54261e-07
4513,1.9e-05,2.41874e-05,4e-07,7.83922e-07
4518,0.0001298,0.000240315,1.6e-06,2.7715e-06
4535,0.0001098,9.27399e-05,1.8e-06,2.31857e-06
4537,2.18e-05,2.50593e-05,0,0
4541,8.2e-06,1.60704e-05,4e-07,7.83922e-07
4550,6.4e-06,1.25427e-05,2e-07,3.91961e-07
4555,8.74e-05,4.57261e-05,1.8e-06,1.79568e-06
4587,5.6e-06,1.09749e-05,2e-07,3.91961e-07
4597,4.28e-05,3.8867e-05,4e-07,5.54261e-07
4602,0.0002246,0.000251636,3.6e-06,6.67477e-06
4627,3.36e-05,3.47232e-05,2e-07,3.91961e-07
4628,1.8e-06,3.52765e-06,0,0
4640,1.02e-05,1.5505e-05,0,0
4656,3.84e-05,3.65184e-05,4e-07,5.54261e-07
4659,2.8e-05,4.18065e-05,1.6e-06,2.7715e-06
4666,3.98e-05,4.11041e-05,4e-07,5.54261e-07
4667,4.42e-05,3.75977e-05,8e-07,9.59944e-07
4669,0.0001252,0.000175761,2.2e-06,3.93908e-06
4670,3.4e-06,6.66333e-06,0,0
4674,1.16e-05,1.37442e-05,0,0
4683,9.14e-05,7.13281e-05,2.8e-06,3.67647e-06
4685,3.14e-05,2.78791e-05,4e-07,5.54261e-07
4687,1.14e-05,1.97886e-05,4e-07,7.83922e-07
4690,3.04e-05,2.94062e-05,4e-07,7.83922e-07
4694,8.04e-05,6.87127e-05,4e-07,5.54261e-07
4701,5.6e-06,1.09749e-05,0,0
4702,6.16e-05,5.01316e-05,1.2e-06,1.75276e-06
4704,0.000583,0.00017617,1.1e-05,5.65887e-06
4718,0.0001148,0.000156621,4e-06,6.021e-06
4725,8e-06,1.56784e-05,2e-07,3.91961e-07
4726,1.02e-05,1.5083e-05,0,0
4731,5.88e-05,5.04063e-05,1.6e-06,1.99832e-06
4736,5.06e-05,4.43813e-05,8e-07,1.23941e-06
4745,1.42e-05,2.01565e-05,4e-07,5.54261e-07
4746,0.0001268,9.0454e-05,3.2e-06,3.18339e-06
4747,4.22e-05,4.64319e-05,6e-07,8.76381e-07
4756,0.0005118,0.00021585,1.2e-05,6.93829e-06
4757,2.6e-06,5.09549e-06,0,0
4759,0.0001066,8.54292e-05,2.6e-06,2.62863e-06
4763,2.5e-05,4.89951e-05,6e-07,1.17588e-06
4769,1.62e-05,2.28294e-05,0,0
4772,2.82e-05,4.11675e-05,4e-07,7.83922e-07
4775,5.74e-05,5.09427e-05,8e-07,1.23941e-06
4782,2.98e-05,3.27984e-05,4e-07,7.83922e-07
4786,1.9e-05,3.49632e-05,0,0
4793,9.8e-06,1.92061e-05,0,0
4796,1.3e-05,1.9958e-05,4e-07,7.83922e-07
4798,4.5e-05,4.34376e-05,1.4e-06,2.38413e-06
4800,4.48e-05,3.90153e-05,4e-07,7.83922e-07
4804,1.7e-05,2.61542e-05,4e-07,7.83922e-07
4808,1.14e-05,2.23418e-05,2e-07,3.91961e-07
4820,2.6e-06,5.09549e-06,0,0
4833,0.0002318,0.000136249,3.6e-06,2.98371e-06
4836,1.98e-05,2.31547e-05,2e-07,3.91961e-07
4841,2.16e-05,4.23318e-05,1e-06,1.9598e-06
4843,2e-07,3.91961e-07,0,0
4861,9.96e-05,8.27542e-05,2e-06,3.18414e-06
4864,0.0001264,0.000217898,2.8e-06,4.22126e-06
4881,1.06e-05,1.48983e-05,0,0
4883,2.56e-05,2.44135e-05,4e-07,7.83922e-07
4889,3.86e-05,6.04793e-05,1.2e-06,1.99854e-06
4893,1.78e-05,1.95191e-05,0,0
4902,5.98e-05,5.26115e-05,1e-06,1.9598e-06
4904,1.64e-05,3.21408e-05,2e-07,3.91961e-07
4921,6.8e-06,1.33267e-05,0,0
4923,0.0001316,0.000200504,3.6e-06,5.99562e-06
4937,4.4e-06,6.31963e-06,0,0
4938,0.0001696,9.03117e-05,2.4e-06,2.35106e-06
4942,0.0001552,0.000241833,2.4e-06,3.50552e-06
4956,6e-06,9.99269e-06,0,0
4973,3.06e-05,4.32629e-05,1.2e-06,1.75276e-06
4976,3.86e-05,4.80317e-05,8e-07,1.23941e-06
4977,2.44e-05,3.38099e-05,2e-07,3.91961e-07
4998,0.0001912,7.78248e-05,2.8e-06,1.837e-06
5005,0.0003068,0.000107178,6.6e-06,4.05075e-06
5028,0.0001404,9.80591e-05,3.4e-06,3.39351e-06
5044,3.3e-05,6.23657e-05,1.6e-06,3.13569e-06
5045,0.000105,6.56642e-05,2.6e-06,3.01015e-06
5048,0.000244,0.000146242,3.8e-06,3.48258e-06
5057,7.8e-06,1.52865e-05,0,0
5062,5.34e-05,5.94972e-05,1.4e-06,1.79595e-06
5073,1.8e-06,3.52765e-06,2e-07,3.91961e-07
5087,7e-06,1.05531e-05,2e-07,3.91961e-07
5089,6.8e-06,1.33267e-05,0,0
5094,2.82e-05,4.11899e-05,1.2e-06,2.35176e-06
5095,4e-07,7.83922e-07,0,0
5097,2.92e-05,2.93706e-05,0,0
5133,6.74e-05,5.32663e-05,1.2e-06,1.35752e-06
5136,0.0001516,7.1056e-05,2.4e-06,2.41553e-06
5137,0.0011616,0.000272277,2.98e-05,1.21366e-05
5145,3.88e-05,2.49913e-05,0,0
5147,7.8e-06,1.52865e-05,2e-07,3.91961e-07
5148,6.14e-05,9.68757e-05,2.2e-06,4.31157e-06
5149,0.0002074,0.000105766,6.4e-06,5.3719e-06
5160,2.12e-05,3.29694e-05,8e-07,1.23941e-06
5169,7.6e-06,1.48945e-05,0,0
5172,1.12e-05,2.19498e-05,2e-07,3.91961e-07
5174,1.06e-05,2.07739e-05,2e-07,3.91961e-07
5175,2.4e-06,4.70353e-06,0,0
5177,4.4e-06,8.62314e-06,2e-07,3.91961e-07
5179,8e-06,1.56784e-05,2e-07,3.91961e-07
5186,5.86e-05,7.91178e-05,2.2e-06,2.85315e-06
5188,9.8e-06,1.92061e-05,8e-07,1.56784e-06
5196,2e-06,3.91961e-06,0,0
5201,2.22e-05,4.35076e-05,4e-07,7.83922e-07
5202,1.2e-06,2.35176e-06,0,0
5215,0.0002948,0.000199581,6.2e-06,7.10816e-06
5219,3.24e-05,2.64905e-05,2e-07,3.91961e-07
5225,9.06e-05,8.91229e-05,2.8e-06,3.03543e-06
5245,0.0001472,0.000104804,2e-06,1.99805e-06
5246,3.66e-05,6.61102e-05,4e-07,7.83922e-07
5255,1e-06,1.9598e-06,0,0
5258,6.2e-06,1.21508e-05,0,0
5259,1.4e-05,2.74373e-05,4e-07,7.83922e-07
5262,5.6e-06,1.09749e-05,0,0
5264,0.0001346,7.84553e-05,2.6e-06,1.95867e-06
5265,7.4e-06,1.45025e-05,0,0
5278,9.2e-06,1.34974e-05,0,0
5285,0.0001328,6.53969e-05,1.6e-06,1.66252e-06
5288,1.8e-06,3.52765e-06,0,0
5297,2.62e-05,2.51601e-05,2e-07,3.91961e-07
5299,7.24e-05,6.88647e-05,2.2e-06,3.15982e-06
5304,1.78e-05,1.9932e-05,0,0
5307,9.3e-05,0.000182262,4.2e-06,8.23118e-06
5312,6.66e-05,6.12133e-05,1.6e-06,2.14661e-06
5314,3.52e-05,3.43348e-05,6e-07,6.7876e-07
5315,6.8e-06,1.33267e-05,0,0
5328,4.58e-05,3.86563e-05,0,0
5329,5.5e-05,3.63439e-05,6e-07,6.7876e-07
5332,0.0001174,0.000204104,4.6e-06,8.24966e-06
5334,6.4e-06,1.25427e-05,4e-07,7.83922e-07
5346,1.92e-05,1.90439e-05,4e-07,5.54261e-07
5350,8.4e-06,1.64624e-05,0,0
5368,2.8e-06,5.48745e-06,0,0
5373,5.04e-05,8.24331e-05,1.6e-06,3.13569e-06
5379,2.88e-05,5.64424e-05,6e-07,1.17588e-06
5380,1.5e-05,2.93971e-05,8e-07,1.56784e-06
5387,0.0001812,0.00018812,3.2e-06,5.51522e-06
5391,0.0002326,0.000169934,6.6e-06,5.58214e-06
5396,0.0002342,0.000130791,3.4e-06,3.06017e-06
5398,8.38e-05,8.33089e-05,1.8e-06,2.62914e-06
5401,8.96e-05,5.13144e-05,2.4e-06,2.71504e-06
5407,1.78e-05,3.48845e-05,6e-07,1.17588e-06
5412,0.0001204,0.000170246,3.8e-06,6.68619e-06
5422,8.4e-06,1.17577e-05,0,0
5423,0.0001938,0.000106351,4.4e-06,3.99577e-06
5425,8.92e-05,6.89945e-05,1.8e-06,1.61549e-06
5438,0.0001102,5.51736e-05,2.2e-06,2.44728e-06
5443,9.6e-06,1.88141e-05,2e-07,3.91961e-07
5444,1.78e-05,3.48845e-05,0,0
5446,1.46e-05,2.86131e-05,6e-07,1.17588e-06
5449,0.000151,7.89479e-05,2.8e-06,3.18368e-06
5451,7.8e-06,1.34696e-05,0,0
5456,4.74e-05,4.67052e-05,1e-06,1.4131e-06
5457,6.8e-06,9.67985e-06,0,0
5463,6e-06,1.17588e-05,0,0
5464,7.4e-05,4.95204e-05,1.8e-06,1.51739e-06
5472,1e-05,1.9598e-05,2e-07,3.91961e-07
5473,0.0003056,0.000154567,5.4e-06,3.39152e-06
5476,1.36e-05,1.90476e-05,2e-07,3.91961e-07
5482,2.8e-06,5.48745e-06,0,0
5485,7.2e-06,9.99209e-06,2e-07,3.91961e-07
5487,1.76e-05,3.44926e-05,4e-07,7.83922e-07
5490,9e-06,1.26209e-05,2e-07,3.91961e-07
5491,0.000226,0.000264588,7e-06,9.60804e-06
5506,1.72e-05,2.38397e-05,4e-07,7.83922e-07
5517,1.2e-05,2.35176e-05,2e-07,3.91961e-07
5533,1.4e-06,2.74373e-06,0,0
5535,2.8e-06,5.48745e-06,0,0
5541,1.88e-05,1.97882e-05,0,0
5542,7.2e-06,1.14135e-05,0,0
5543,4.64e-05,4.61516e-05,1.6e-06,2.41604e-06
5552,2.52e-05,2.9079e-05,4e-07,5.54261e-07
5555,8.26e-05,8.57351e-05,1.6e-06,1.83811e-06
5558,1.9e-05,3.72363e-05,6e-07,1.17588e-06
5562,0.0007174,0.000368858,1.34e-05,1.04459e-05
5566,6.8e-06,1.33267e-05,2e-07,3.91961e-07
5571,6.2e-06,1.21508e-05,2e-07,3.91961e-07
5580,1.2e-06,2.35176e-06,0,0
5584,2.76e-05,2.57475e-05,2e-07,3.91961e-07
5587,4.98e-05,5.04609e-05,1.4e-06,1.79595e-06
5592,3.54e-05,4.46445e-05,2e-07,3.91961e-07
5595,3.04e-05,3.67465e-05,6e-07,1.17588e-06
5597,7.1e-05,6.66282e-05,2.4e-06,3.08589e-06
5609,4.2e-05,4.4504e-05,1e-06,1.9598e-06
5610,9.26e-05,0.000121388,1e-06,1.61602e-06
5625,5.2e-06,1.0191e-05,0,0
5633,3.68e-05,3.26262e-05,2e-07,3.91961e-07
5634,4.34e-05,4.791e-05,4e-07,7.83922e-07
5637,2.4e-05,1.98923e-05,6e-07,1.17588e-06
5640,4.52e-05,5.70704e-05,6e-07,8.76381e-07
5642,3.18e-05,3.43933e-05,6e-07,8.76381e-07
5643,9.6e-06,1.33484e-05,2e-07,3.91961e-07
5644,1.08e-05,1.25036e-05,0,0
5650,0.0002676,0.000156964,5.6e-06,4.46679e-06
5652,0.0001008,0.000100128,2e-06,2.14636e-06
5653,6.32e-05,5.4796e-05,1.4e-06,1.70825e-06
5660,4.22e-05,3.81996e-05,8e-07,9.59944e-07
5662,2.56e-05,2.62339e-05,4e-07,5.54261e-07
5663,5.6e-06,1.09749e-05,0,0
5666,5e-06,9.79902e-06,2e-07,3.91961e-07
5667,9.66e-05,6.96971e-05,2.6e-06,2.25072e-06
5673,6.52e-05,0.000108803,1e-06,1.29982e-06
5675,5.4e-05,4.3151e-05,6e-07,6.7876e-07
5678,1.72e-05,2.757e-05,2e-07,3.91961e-07
5682,7.8e-05,8.97017e-05,1e-06,1.4131e-06
5683,2.3e-05,2.18831e-05,2e-07,3.91961e-07
5684,9.4e-06,1.84222e-05,0,0
5687,7.6e-06,1.48945e-05,0,0
5689,0.0003046,0.000213708,1.18e-05,1.04032e-05
5692,2.1e-05,2.58209e-05,0,0
5693,5e-06,9.79902e-06,0,0
5697,2.4e-05,2.47957e-05,0,0
5698,1.36e-05,1.99846e-05,0,0
5704,3.8e-06,7.44726e-06,0,0
5706,1.4e-06,2.74373e-06,0,0
5708,7e-05,5.09472e-05,1e-06,1.03676e-06
5711,2.96e-05,2.38561e-05,2e-07,3.91961e-07
5717,1.06e-05,2.07739e-05,2e-07,3.91961e-07
5719,8e-06,1.56784e-05,0,0
5721,5.4e-06,7.60979e-06,0,0
5722,4e-07,7.83922e-07,0,0
5723,8e-06,1.11405e-05,0,0
5724,1.38e-05,2.70453e-05,4e-07,7.83922e-07
5729,2.52e-05,2.90261e-05,0,0
5734,0.0001196,0.000139464,4e-06,3.91843e-06
5739,0.0002518,0.000106893,4.8e-06,2.93044e-06
5740,1.3e-05,1.83704e-05,4e-07,7.83922e-07
5745,1.06e-05,2.07739e-05,4e-07,7.83922e-07
5747,6.4e-06,1.25427e-05,0,0
5752,0.000757,0.000211609,1.38e-05,6.69905e-06
5755,0.0001044,6.37473e-05,2.6e-06,2.50899e-06
5759,7.12e-05,8.72433e-05,3e-06,3.69719e-06
5760,0.000187,0.000114116,5.8e-06,5.00214e-06
5762,5.1e-05,6.08295e-05,4e-07,7.83922e-07
5765,1e-05,1.9598e-05,4e-07,7.83922e-07
5766,2.22e-05,2.23286e-05,0,0
5771,1.4e-05,1.9407e-05,6e-07,1.17588e-06
5772,7.02e-05,5.34622e-05,2e-06,2.21679e-06
5773,2e-06,3.91961e-06,0,0
5779,4e-07,7.83922e-07,0,0
5784,1.6e-06,3.13569e-06,0,0
5786,7.2e-06,1.05166e-05,0,0
5787,3.8e-06,7.44726e-06,0,0
5790,1.56e-05,2.35813e-05,4e-07,7.83922e-07
5794,2.2e-06,4.31157e-06,0,0
5797,6e-06,1.17588e-05,2e-07,3.91961e-07
5805,7.2e-06,9.99209e-06,0,0
5807,5.26e-05,4.17497e-05,1.8e-06,1.95936e-06
5808,2.26e-05,2.57184e-05,0,0
5811,7e-06,1.37186e-05,0,0
5812,1.6e-05,2.21774e-05,2e-07,3.91961e-07
5814,3.6e-06,5.11008e-06,0,0
5816,6.8e-05,4.79858e-05,8e-07,9.59944e-07
5822,4.6e-06,9.0151e-06,0,0
5824,3.14e-05,4.61563e-05,1.4e-06,1.95962e-06
5830,1e-05,1.9598e-05,0,0
5846,5e-06,8.37886e-06,0,0
5847,1.32e-05,1.55478e-05,0,0
5848,1.02e-05,1.5741e-05,6e-07,1.17588e-06
5850,5e-06,9.79902e-06,0,0
5855,4.62e-05,4.05494e-05,0,0
5856,6.64e-05,5.39651e-05,8e-07,7.83686e-07
5862,0.0001302,0.000197249,6e-06,1.17588e-05
5865,5.72e-05,3.8837e-05,8e-07,1.23941e-06
5867,6.92e-05,8.12982e-05,1e-06,1.9598e-06
5870,2.48e-05,2.51825e-05,0,0
5871,1.14e-05,2.23418e-05,0,0
5872,2.54e-05,2.4049e-05,4e-07,5.54261e-07
5873,4.34e-05,3.73154e-05,2e-07,3.91961e-07
5876,1.64e-05,2.69103e-05,6e-07,1.17588e-06
5878,1.98e-05,2.49499e-05,0,0
5879,2.08e-05,3.01556e-05,6e-07,1.17588e-06
5882,1.8e-06,3.52765e-06,0,0
5884,4.56e-05,3.70261e-05,2e-07,3.91961e-07
5891,1.8e-06,3.52765e-06,0,0
5900,5.08e-05,3.82418e-05,6e-07,6.7876e-07
5904,3.44e-05,2.871e-05,0,0
5910,2e-06,3.91961e-06,0,0
5911,1.6e-05,3.13569e-05,6e-07,1.17588e-06
5914,2.14e-05,3.01884e-05,4e-07,7.83922e-07
5925,3.8e-06,5.33074e-06,0,0
