cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
9,0,0,317.177,879.083
18,0,0,27.7192,76.826
22,0,0,60.395,167.39
34,0,0,12.5374,33.6896
44,2.46108,5.06723,69.5256,132.625
132,0,0,86.8968,170.797
217,0,0,129.118,357.86
251,0,0,8.77891,17.5828
261,0.901624,2.07282,64.9169,113.846
280,0,0,221.893,614.994
293,0.585646,1.38712,35.1387,61.9546
304,0,0,28.089,45.7761
312,0,0,7.30618,19.8294
338,8.02703,22.2476,170.574,472.761
352,0.961076,1.01968,60.5478,48.229
389,1.30382,3.32097,32.5956,83.0242
433,0,0,19.743,45.0178
502,0,0,139.045,385.376
541,0.517665,0.580609,45.7025,38.8631
574,0,0,121.748,292.68
581,0,0,23.6671,60.8847
640,1.36511,1.56328,81.6788,79.571
655,0,0,336.964,933.924
658,0,0,26.0055,47.3711
678,1.03796,1.17878,48.8435,38.0073
683,1.43777,3.9849,50.3219,139.471
740,0.119556,0.25754,26.4219,29.7513
746,0,0,82.7421,229.326
748,1.05215,2.40212,19.7039,42.5438
767,1.26167,1.67176,53.0645,60.3998
770,0.178442,0.242071,18.558,20.7026
779,0.358389,0.490165,21.8617,23.4252
791,0,0,28.6267,70.1592
812,0.519573,1.20983,56.6335,112.152
824,0.686329,1.15104,53.0761,75.8658
831,0,0,6.41814,17.7884
873,3.27725,8.62332,63.5786,156.907
878,0.335745,0.492528,20.2119,24.313
909,1.06961,1.40729,33.0912,34.2401
940,0,0,160.148,443.863
950,16.0926,44.6019,177.018,490.62
956,0,0,136.503,378.33
957,0.954723,0.920448,49.9928,36.4382
1045,0,0,73.6132,204.025
1092,1.32898,0.76884,57.5718,26.9734
1124,0.235345,0.652279,25.2996,70.12
1142,0,0,59.3264,80.7595
1169,8.00761,22.1937,240.228,665.812
1198,2.47108,4.81851,84.6344,130.095
1203,2.22988,5.38133,49.0573,118.389
1207,0.632968,0.697925,43.0419,35.2599
1315,0.271257,0.599822,30.9233,43.5241
1389,0,0,212.87,589.988
1406,0.115238,0.238394,29.9619,29.3703
1427,0,0,90.3424,250.391
1443,3.50273,9.70811,157.623,436.865
1448,0.901153,1.9867,56.1719,79.4061
1467,1.84153,1.72886,72.7064,58.7566
1487,1.82519,2.41531,76.9013,63.2981
1537,3.78306,10.4851,37.8306,104.851
1564,0,0,23.6008,37.4261
1588,0.401732,0.68776,31.3351,45.9848
1617,0,0,31.4083,67.7727
1686,0.539217,1.49448,31.8138,88.1745
1691,0,0,249.072,690.322
1711,0.704741,1.65598,54.2651,113.548
1717,4.90416,13.5923,107.892,299.03
1720,0.583842,0.602957,42.6853,35.178
1783,0,0,252.853,700.803
1813,0,0,208.392,577.576
1832,0,0,72.8538,106.572
1896,7.99964,22.1717,220.435,610.953
1947,5.72842,15.8768,74.4694,206.398
2003,0,0,70.2539,170.623
2086,0.762412,1.20186,60.8659,62.4285
2098,4.78894,11.7341,155.64,325.25
2137,0,0,39.9845,110.82
2164,0,0,71.9435,199.397
2171,0.716543,0.996745,52.6147,60.2974
2179,0,0,14.4203,21.9519
2190,0,0,22.8319,59.0129
2197,2.88606,7.99894,138.531,383.949
2198,1.34419,2.00226,47.3454,65.3135
2211,0,0,4.44462,9.90174
2274,0,0,20.0472,52.145
2381,1.6291,3.52658,117.838,159.79
2391,0,0,19.4532,50.2721
2403,1.15791,0.711116,44.018,21.0141
2431,0,0,98.5893,201.367
2466,1.42683,3.07408,32.5316,64.835
2496,1.29397,1.18704,50.896,35.9799
2549,0.222009,0.483111,30.1933,52.7632
2569,0.176643,0.268333,45.4856,38.9263
2600,0,0,113.043,290.306
2656,0.897117,1.0335,60.1068,49.2114
2657,2.18793,6.06401,91.1635,252.667
2670,0,0,228.2,632.475
2688,7.41292,20.5455,144.552,400.637
2689,0,0,219.815,609.235
2714,2.14653,3.0658,73.2888,86.1416
2715,1.3407,1.21518,59.3063,42.1458
2729,0.386145,0.66098,42.2828,58.7118
2762,3.37627,8.11051,91.8345,203.911
2779,0,0,135.778,376.319
2783,1.37715,1.8945,44.7043,45.1021
2807,0.324731,0.517049,31.1742,33.4194
2849,2.8366,5.10749,61.6316,74.4629
2858,0,0,156.546,433.879
2907,0.173097,0.275497,20.3389,21.3467
2943,0.578484,0.883153,37.3122,45.9159
2963,5.06536,14.039,116.503,322.898
2988,0.896859,1.47736,38.151,43.2489
3007,0,0,20.8067,53.3338
3035,0,0,32.9711,49.007
3067,5.38274,10.2053,131.877,243.757
3071,0,0,30.629,49.5884
3084,0,0,217.984,604.159
3085,11.9209,33.0398,150.204,416.301
3093,0,0,215.898,598.38
3138,1.20201,0.606723,58.9093,24.8143
3143,0.818306,1.84076,60.2478,114.657
