cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
23,0,0,46.2945,128.309
28,1.53908,3.21596,66.1803,137.685
36,1.75101,3.19098,123.738,186.322
37,1.00335,1.73955,34.7828,50.0069
44,0.387099,0.617555,41.4196,44.9798
45,6.70913,13.1069,184.874,317.713
48,0.448602,0.977195,33.1966,51.8227
52,3.62435,8.23068,134.101,245.446
56,0.679968,1.09652,33.7718,38.3279
60,1.91251,3.83877,39.3977,78.3622
61,1.76405,4.36671,57.3315,112.212
70,1.3932,3.44399,56.4245,139.482
74,0,0,105.889,258.627
78,0,0,11.2311,20.0801
84,2.04174,4.65408,87.795,188.988
94,5.51691,14.9374,112.177,297.406
96,1.0831,2.56891,38.5102,83.3086
98,0.452511,0.804136,45.4773,66.5567
102,0,0,240.765,667.301
103,4.24837,10.0628,104.995,211.314
105,0.954699,1.5513,63.0101,80.4592
114,0,0,71.9035,199.286
115,1.85808,3.65834,111.485,187.805
118,0,0,116.802,323.727
120,2.23898,3.14567,112.589,132.549
127,0.503593,1.31006,33.7407,79.1105
129,1.1863,1.49893,43.893,50.2903
137,0,0,3.74772,10.1385
147,1.67154,3.79344,132.051,213.812
149,7.34227,18.0135,196.461,485.529
152,0,0,31.0611,80.5062
153,3.84024,10.6435,157.45,436.385
154,0,0,130.922,362.861
157,0,0,20.1361,51.3579
158,10.0984,27.9885,181.771,503.793
159,1.95952,5.43096,36.2511,100.473
160,4.2282,10.2361,143.759,298.585
173,0,0,61.4713,150.046
175,0,0,42.1423,73.4334
177,2.82403,6.48377,120.021,224.255
179,0.638451,1.57105,28.0918,59.0866
182,2.66252,6.40062,173.064,350.375
185,2.29744,5.41657,133.252,265.083
188,0,0,7.56047,18.0292
190,1.13468,1.92254,61.84,88.6741
194,2.84708,6.73878,97.5125,206.673
198,1.15513,2.0786,43.5097,66.1408
200,1.54062,2.49079,44.5969,59.2116
201,0,0,51.8984,143.841
205,1.95094,2.98438,66.3319,95.1092
208,9.548,26.4631,162.316,449.872
211,0,0,39.3787,83.1814
214,0,0,13.0463,34.344
216,0.409756,0.898534,34.0097,46.2864
224,0.847611,1.99809,38.1425,89.9139
225,0,0,20.9163,48.3767
227,1.08474,2.15112,24.7682,45.9835
232,0.181823,0.372223,54.3649,46.4142
233,1.93769,4.24373,44.9545,77.7548
234,3.58401,9.93338,62.9762,174.544
239,2.18514,5.12091,94.5072,151.723
242,0.549298,1.19881,30.7607,42.7432
245,5.50029,15.2445,119.173,330.298
246,1.05829,1.38338,46.5647,47.4224
249,0,0,13.4357,25.4998
254,0.652907,1.05402,67.9023,77.1337
256,0.959056,1.15708,49.4447,57.5661
257,3.79131,6.94834,73.5515,135.853
260,2.43155,4.68452,106.988,192.331
264,0,0,19.8104,50.7077
270,0,0,36.7546,62.187
272,1.3975,3.39136,86.6453,210.265
279,0,0,128.959,239.766
281,5.39106,11.9415,147.632,292.8
287,0.702526,0.844709,40.6294,46.8069
288,3.37879,8.13001,125.015,258.466
291,0,0,149.12,377.504
292,0.644532,1.45064,28.3594,50.9296
293,5.36393,14.8666,217.239,602.096
297,0.547948,0.876459,92.3293,112.996
300,0,0,11.8611,28.0307
302,2.21256,5.31499,110.628,234.792
303,0.839506,1.04318,47.572,55.1638
306,0.292053,0.680353,31.5418,62.9746
307,0,0,38.2378,76.1802
314,3.45531,6.06357,139.249,197.075
318,1.06924,2.48728,48.1157,83.9963
326,0.447554,0.979218,68.0282,137.131
328,0,0,60.9612,116.003
339,0.290548,0.478437,31.234,39.9278
343,0,0,111.043,307.764
345,0,0,109.943,244.565
346,1.50997,2.68361,82.9227,160.745
349,1.83241,4.21208,21.3781,40.3306
363,4.67167,11.9095,162.73,378.271
367,2.44788,3.76736,63.6449,72.1149
371,9.58206,26.5575,168.644,467.411
376,0.0956072,0.156265,10.6124,12.9366
377,0,0,29.1103,75.4619
379,24.0109,66.5481,240.109,665.481
384,0,0,67.1995,186.249
386,4.28016,11.8628,119.844,332.159
389,1.56412,2.24036,68.5606,92.459
395,0.711725,1.58204,37.9587,69.0043
397,0,0,177.478,491.895
400,0.634394,0.917451,53.5774,63.8818
406,0.772505,1.03616,37.563,56.3214
408,0,0,2.09063,5.79434
409,0,0,11.8779,26.381
410,3.01733,6.68294,146.34,226.801
411,1.491,2.15218,41.9966,49.868
412,0,0,98.0418,271.731
413,2.00238,4.98192,25.0297,62.274
415,0,0,20.7956,39.0193
419,0,0,26.7712,66.1844
422,0.770372,0.927539,37.9853,36.5238
424,0,0,88.1583,143.128
428,1.01317,2.4191,46.6058,86.7445
434,0,0,128.492,356.126
437,1.96125,3.80902,56.698,104.778
439,3.51245,8.64515,89.5675,220.451
446,0.724498,1.09471,62.8502,72.0755
450,0.434396,0.809078,56.1819,77.5992
452,0.237005,0.503363,48.3491,57.2986
460,2.43164,2.61357,70.011,58.5174
462,0.830417,1.93952,28.2342,52.3753
464,0,0,28.7038,79.555
465,6.84387,18.9684,200.754,556.405
466,0,0,57.7198,159.975
469,0.127071,0.192636,19.5689,17.8701
470,1.36653,1.42166,49.8782,42.2061
481,8.38385,23.2365,217.98,604.15
483,0,0,160.812,445.704
484,1.49376,3.54987,78.6089,171.5
487,1.03651,1.33752,61.2406,72.2162
491,0,0,79.8347,164.664
495,0,0,13.0466,32.7281
496,0,0,203.099,427.564
499,1.62538,3.94149,80.3403,191.903
507,0.381228,0.834002,63.6651,91.9595
509,0.655667,1.52763,73.4347,137.532
511,0.914626,2.53496,105.182,291.52
513,3.77684,5.76086,79.9432,107.038
514,0,0,1.76304,3.772
519,2.91574,5.45637,107.882,161.004
525,0.377029,0.883432,39.211,72.5099
527,0,0,120.685,199.206
534,1.00215,2.14344,108.232,145.793
535,3.12409,6.70829,63.2628,95.8094
536,2.43267,5.64432,192.181,362.489
537,0.199623,0.525018,11.5781,24.5193
538,0.161518,0.371317,7.42984,13.8899
543,0,0,130.416,269.657
545,1.24579,3.34631,68.2691,165.972
547,3.49309,7.53029,120.82,205.689
548,0.673483,1.78223,40.409,91.5724
550,0,0,212.446,588.812
556,0.465703,1.05416,43.7761,80.4037
557,0,0,73.1894,176.186
558,0,0,22.6023,55.5713
559,1.55185,4.30109,31.0371,86.0218
560,4.59209,12.7273,243.381,674.549
562,3.29447,9.13089,102.129,283.058
566,1.61595,3.47347,65.8499,109.347
568,0.449573,0.928496,37.0897,42.759
578,2.94295,4.84803,79.7048,107.788
587,12.4834,26.3328,196.96,331.187
588,1.49407,2.87481,120.273,219.286
589,0,0,175.461,486.305
590,0,0,8.67268,18.073
593,4.01973,9.80385,194.287,423.494
596,1.52147,3.56686,68.4661,116.413
601,5.92112,13.9298,116.731,262.739
602,3.17091,7.14408,85.6147,162.665
606,0,0,13.701,25.3794
608,1.19621,2.01411,106.463,148.866
614,2.78112,6.16115,86.7711,130.241
618,0,0,181.308,502.511
627,0,0,47.5046,96.8934
629,0.233713,0.558718,19.8656,35.9538
635,1.48127,3.59778,48.4586,117.699
636,0,0,14.84,29.6967
638,0,0,68.0361,145.154
643,1.17485,2.6183,163.305,248.733
644,2.98217,5.51983,106.364,166.568
645,0.837879,1.00783,51.35,45.2403
646,3.32077,8.03046,156.076,313.412
654,0,0,118.841,329.378
659,1.35696,2.12647,51.5646,77.8267
663,0.28129,0.461377,59.7741,71.8265
669,1.56623,2.91067,75.5707,114.029
671,0,0,193.443,465.93
672,2.17473,2.92266,76.8406,77.1621
677,0.160858,0.378427,25.0938,39.5956
681,1.52818,2.49513,51.0668,72.9196
683,0.947709,1.20563,29.8754,26.1664
700,1.12308,3.11272,30.7725,85.2885
705,0,0,37.1126,89.9998
709,1.41818,2.41699,82.9638,98.8512
717,0,0,17.6516,31.2735
718,0.980346,1.38036,55.8797,86.6875
721,0,0,21.8513,50.8898
728,1.22627,2.45207,71.3468,97.1673
742,2.0638,5.06672,70.5819,153.979
748,0.460197,1.05416,19.0982,43.3646
755,0.243386,0.624665,11.9259,25.8174
756,4.44858,12.3296,122.336,339.064
757,0.868077,1.8189,34.7231,59.2196
763,0,0,52.0864,61.5184
765,1.43479,1.90713,57.316,65.2225
766,0.175199,0.48558,43.6247,120.909
767,0,0,3.0514,7.22244
768,0,0,248.328,503.211
771,0,0,3.17433,6.77649
772,1.34191,3.05684,21.4706,37.72
773,3.18364,4.48864,67.7055,85.286
775,1.55713,1.56391,58.4332,48.0971
776,2.84698,4.01934,89.0328,99.3743
778,0,0,48.4841,117.548
779,2.42547,5.83903,94.3238,227.073
781,0,0,145.912,311.092
785,0,0,126.199,349.771
786,0,0,23.0903,51.4139
789,0,0,60.6229,122.189
796,0,0,2.91241,6.90166
799,2.89773,6.37833,136.435,277.72
805,0,0,223.98,620.779
807,0.881118,2.11495,56.3915,135.357
