cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
4459,4.45838e-08,8.0145e-08,7.87841e-08,1.1163e-07
4460,1.87386e-08,3.6724e-08,0,0
4461,1.16124e-07,1.27534e-07,3.45502e-07,4.08564e-07
4463,2.14254e-08,2.92386e-08,6.31905e-08,9.87295e-08
4464,5.24192e-09,1.02731e-08,4.19354e-08,8.21852e-08
4465,3.39816e-08,3.54557e-08,1.818e-07,2.2211e-07
4466,1.60623e-08,1.83835e-08,1.28498e-07,1.47068e-07
4468,3.35259e-08,3.27091e-08,2.19788e-07,2.19028e-07
4469,8.74355e-08,8.57125e-08,2.59441e-07,3.05285e-07
4470,3.49569e-09,6.85087e-09,2.79655e-08,5.48069e-08
4471,9.23365e-08,1.22981e-07,3.33685e-07,3.38115e-07
4472,3.26964e-08,3.98788e-08,1.25497e-07,1.75184e-07
4473,1.85196e-08,2.26163e-08,7.07398e-08,9.86123e-08
4474,2.40413e-08,3.62696e-08,6.70116e-08,1.0998e-07
4475,7.31195e-08,8.65341e-08,3.13292e-07,3.40996e-07
4476,4.98753e-08,5.18278e-08,2.83113e-07,3.46956e-07
4477,6.18383e-09,1.21191e-08,4.94707e-08,9.69528e-08
4479,2.47426e-09,4.84906e-09,1.97941e-08,3.87925e-08
4480,1.0684e-07,1.49953e-07,0,0
4481,4.74808e-08,6.62153e-08,2.16036e-08,4.23387e-08
4484,9.50117e-08,9.19073e-08,2.6885e-07,3.33843e-07
4485,4.39456e-08,8.61248e-08,0,0
4487,2.40482e-08,4.71297e-08,0,0
4488,1.24808e-08,2.446e-08,9.98466e-08,1.9568e-07
4489,4.71434e-08,5.82218e-08,8.26655e-08,1.15324e-07
4490,2.42472e-08,4.32536e-08,1.83692e-08,3.6e-08
4491,1.28579e-07,2.5199e-07,4.86804e-07,9.54041e-07
4493,1.70269e-08,3.33693e-08,0,0
4494,1.13889e-08,1.68631e-08,9.11115e-08,1.34905e-07
4496,4.22838e-08,6.74863e-08,7.24798e-08,1.42046e-07
4497,4.0617e-07,5.51416e-07,1.0553e-06,1.33922e-06
4498,3.84555e-08,5.18146e-08,1.13563e-07,1.64876e-07
4500,5.49836e-09,1.07757e-08,4.39869e-08,8.62057e-08
