cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
709,1.41025e-07,1.39932e-07,5.66602e-07,3.73383e-07
717,1.94506e-07,2.12032e-07,1.67164e-07,2.3164e-07
718,2.72013e-07,2.58468e-07,8.48568e-07,1.02668e-06
721,1.34241e-07,2.46103e-07,1.57013e-07,2.18337e-07
728,2.99009e-07,2.66198e-07,1.20064e-06,1.34801e-06
742,8.07573e-08,1.19412e-07,3.10907e-07,5.34332e-07
748,1.44866e-07,1.71794e-07,2.58867e-07,4.83612e-07
755,1.36957e-07,2.26967e-07,1.24551e-07,1.77477e-07
756,1.49861e-08,2.93698e-08,1.19889e-07,2.34958e-07
757,1.53596e-07,2.16683e-07,3.70926e-07,3.82893e-07
763,2.41906e-07,2.10744e-07,5.34193e-07,4.29702e-07
765,4.41412e-07,2.98941e-07,1.16369e-06,1.07774e-06
766,1.90259e-07,3.72871e-07,4.90683e-07,9.61642e-07
767,8.73916e-08,1.15988e-07,3.43485e-08,6.73163e-08
768,1.16781e-08,1.62756e-08,9.34248e-08,1.30205e-07
771,1.68014e-07,1.42213e-07,1.32877e-08,2.60413e-08
772,9.93607e-08,1.15376e-07,1.60959e-07,2.07361e-07
773,1.57053e-07,1.58257e-07,5.41594e-07,4.6068e-07
775,4.06732e-07,2.36843e-07,1.42056e-06,9.38982e-07
776,1.28791e-07,1.02121e-07,5.58421e-07,4.27354e-07
778,2.13128e-08,3.04199e-08,6.41952e-08,1.2581e-07
779,1.23687e-07,1.72926e-07,5.61171e-07,1.09979e-06
781,1.50776e-08,2.08926e-08,1.20621e-07,1.67141e-07
784,1.96505e-08,3.8511e-08,0,0
785,7.13159e-09,1.39765e-08,5.70527e-08,1.11812e-07
786,6.92932e-08,7.32385e-08,8.25514e-08,1.61785e-07
789,4.45376e-08,6.35619e-08,1.05317e-07,1.29081e-07
796,1.03008e-07,1.3723e-07,3.67011e-08,7.19269e-08
799,1.38039e-07,1.74121e-07,8.25732e-07,1.29961e-06
805,7.29232e-09,1.42915e-08,5.83385e-08,1.14332e-07
807,3.78307e-08,5.24285e-08,1.54011e-07,3.01831e-07
810,3.07315e-08,4.49028e-08,2.45852e-07,3.59222e-07
815,2.72747e-07,2.54766e-07,2.36766e-07,2.59697e-07
816,1.89122e-07,3.21908e-07,2.08027e-07,3.03121e-07
817,9.77626e-08,8.02308e-08,2.32278e-07,3.15616e-07
818,5.61823e-08,5.11127e-08,2.82429e-07,2.45192e-07
822,6.36649e-08,1.21092e-07,2.14562e-07,3.91751e-07
