cellID,ratio_DSB_Gy_Gbp,ratio_DSB_Gy_Gbp_Std,ratio_SSB_Gy_Gbp,ratio_SSB_Gy_Gbp_Std
6,0,0,114.195,316.499
17,4.55379,12.6212,161.66,448.053
22,23.8827,66.1928,201.297,557.911
26,5.86366,16.2516,111.41,308.781
29,0,0,530.091,1469.19
51,0.443745,0.793672,15.3832,22.4714
79,0,0,79.2216,219.569
101,0.919924,1.88441,32.8106,55.4481
139,1.65124,3.39445,81.7362,168.496
159,8.10603,22.4665,186.439,516.73
175,0,0,136.415,378.087
208,0,0,17.8869,45.6588
225,0.337046,0.825533,15.3356,34.3642
251,7.08083,19.6251,116.126,321.851
293,0,0,37.9705,105.238
304,0.73752,0.831963,30.8982,31.6168
314,2.53148,4.15272,110.373,167.836
344,0.717459,0.338389,44.9376,14.049
354,0.554004,0.836631,57.6164,50.0291
470,3.52067,7.21,62.4919,120.484
499,3.38426,7.05717,119.526,271.577
522,7.0301,11.4758,179.971,288.456
534,6.80289,18.8548,272.115,754.19
556,0.333115,0.51567,30.1469,36.6396
588,0.331462,0.885918,26.0198,56.3639
633,2.20677,2.95099,71.9039,75.452
658,0.396002,0.859249,38.4122,67.9629
699,0,0,258.459,716.339
704,11.6095,32.1766,150.923,418.296
717,0.866882,1.17122,67.1834,70.476
734,0,0,159.958,443.337
746,0.233846,0.35502,47.003,41.6463
763,1.23802,1.354,46.6681,41.3581
767,0.132281,0.287637,24.3397,32.7746
768,0,0,141.728,392.81
770,1.85844,4.52556,97.5682,195.566
831,6.64564,18.4189,206.015,570.987
846,0,0,14.7487,29.9507
884,0.262835,0.580475,8.67355,15.4303
936,0,0,76.8097,212.884
977,5.10571,7.17359,206.085,205.38
980,0.486417,0.789396,41.6697,43.3728
1032,0,0,88.363,244.905
1075,2.65396,4.5828,65.7458,101.508
1077,17.5416,48.618,267.509,741.424
1094,0,0,320.131,887.27
1116,0.880017,0.919062,65.8756,54.441
1145,0,0,189.117,524.153
1176,2.96588,5.34848,132.871,208.009
1201,0.835598,2.25933,47.6291,118.24
1207,3.70719,6.73422,121.102,201.012
1216,0.715818,1.1943,47.7212,58.0031
1288,2.79166,7.73731,139.583,386.866
1299,1.24588,2.19926,45.8207,60.8915
1306,0,0,17.7007,49.059
1309,0,0,99.5833,276.003
1340,0,0,44.0756,122.159
1354,0,0,126.252,349.918
1357,1.09631,1.06222,58.3237,45.6888
1375,1.40816,2.60961,46.1875,65.0882
1376,0,0,59.6753,122.971
1389,0.672291,1.10388,62.0189,94.9749
1392,0.546888,1.51574,52.5012,145.511
1406,0,0,18.1426,46.0681
1442,1.23186,0.922111,57.0444,35.8077
1443,0.799325,0.567901,40.3246,21.492
1450,0.922977,1.68588,33.2272,63.3472
1504,2.67194,6.42685,66.2642,159.386
1537,0.382182,0.45717,24.8896,22.3065
1543,2.14375,2.53374,47.8423,45.696
1550,0,0,14.8524,38.1314
1554,0.526104,1.11746,53.6626,61.9398
1603,0.280983,0.697058,32.594,64.0709
1624,0.12855,0.301118,61.4467,89.697
1650,0,0,107.628,268.77
1652,0,0,8.121,21.8997
1656,2.66509,6.05438,81.0186,141.881
1676,0,0,15.8783,30.1143
1691,0,0,42.6511,118.211
1704,0,0,32.803,82.6752
1715,4.54239,11.6628,127.393,316.249
1720,0,0,174.873,484.674
1744,0,0,22.9073,58.1019
1779,0.45825,0.502164,30.4409,27.5345
1817,0,0,94.4717,261.836
1819,1.23026,2.84217,86.1181,145.351
1832,0.992344,2.48309,23.8163,59.5942
1867,8.07683,22.3856,262.497,727.532
1955,0.617517,1.36629,18.7725,34.3017
1980,1.13945,0.794298,54.7179,27.3982
