cellID,totalCellDose,statisticalError,nucleusDose,statisticalError
3396,2.73266e-07,4.98232e-07,1.57455e-07,3.08457e-07
3476,1.30358e-08,1.81818e-08,1.04287e-07,1.45455e-07
3491,1.58972e-07,3.11429e-07,0,0
3522,1.1674e-07,2.28696e-07,0,0
3555,2.0685e-07,4.05223e-07,0,0
3560,3.02939e-08,5.93464e-08,2.42351e-07,4.74771e-07
3576,3.65601e-08,7.1622e-08,2.92481e-07,5.72976e-07
3582,7.69097e-08,1.50668e-07,0,0
3597,1.93726e-07,2.68562e-07,1.32603e-07,2.59772e-07
3606,2.66437e-08,5.21956e-08,2.1315e-07,4.17564e-07
3624,1.81388e-08,3.55342e-08,1.4511e-07,2.84274e-07
3625,5.50958e-08,8.32802e-08,4.40767e-07,6.66242e-07
3661,2.74859e-08,5.38454e-08,2.19887e-07,4.30763e-07
3676,1.20912e-08,2.36868e-08,9.67294e-08,1.89495e-07
3678,2.23883e-07,3.73504e-07,2.94127e-07,5.76201e-07
3684,1.06967e-07,2.09551e-07,0,0
3698,9.50305e-08,1.86167e-07,0,0
3733,1.20082e-07,2.35242e-07,0,0
3758,1.16162e-07,1.77466e-07,2.48137e-07,4.86105e-07
3769,1.32046e-08,2.5868e-08,1.05637e-07,2.06944e-07
3786,1.21584e-08,2.38186e-08,9.72675e-08,1.90549e-07
3801,2.26042e-07,2.81352e-07,2.85379e-07,4.72262e-07
3822,3.64056e-07,5.88069e-07,0,0
3832,1.444e-08,2.82881e-08,1.1552e-07,2.26305e-07
3837,1.491e-08,2.9209e-08,1.1928e-07,2.33672e-07
3853,1.10361e-07,1.84553e-07,1.42731e-07,2.79612e-07
3928,1.29341e-08,2.53382e-08,1.03473e-07,2.02706e-07
3933,1.45494e-07,2.85025e-07,9.06149e-07,1.77516e-06
3971,5.30743e-08,1.03974e-07,0,0
3979,8.88141e-08,1.41093e-07,2.97044e-07,4.11735e-07
3986,6.97912e-08,1.36722e-07,0,0
3993,5.44511e-08,1.06671e-07,4.35609e-07,8.53367e-07
